input,output,text
How many types of lemurs are there?,no,"Input: How many types of lemurs are there? Answer: no
"
What are the short- and long-term effects of underage drinking?,no,"Input: What are the short- and long-term effects of underage drinking? Answer: no
"
How many people did Randy Craft murder?,no,"Input: How many people did Randy Craft murder? Answer: no
"
What South Vietnamese president was assassinated by his generals in 1963?,no,"Input: What South Vietnamese president was assassinated by his generals in 1963? Answer: no
"
How many referees work a soccer game?,no,"Input: How many referees work a soccer game? Answer: no
"
What country 's capital is Lagos?,no,"Input: What country 's capital is Lagos? Answer: no
"
What are some good medical sites for information?,no,"Input: What are some good medical sites for information? Answer: no
"
What is the name given to a group of geese?,no,"Input: What is the name given to a group of geese? Answer: no
"
What are capers?,no,"Input: What are capers? Answer: no
"
How many pounds in a ton?,no,"Input: How many pounds in a ton? Answer: no
"
"What late-night TV show features Larry, Bud, Melman and Toast on a Stick?",no,"Input: What late-night TV show features Larry, Bud, Melman and Toast on a Stick? Answer: no
"
What country has been called The Queen of the Antilles?,no,"Input: What country has been called The Queen of the Antilles? Answer: no
"
What is the VDRL test of blood?,no,"Input: What is the VDRL test of blood? Answer: no
"
Where can I buy movies on videotape online?,no,"Input: Where can I buy movies on videotape online? Answer: no
"
What is Drew Barrymore 's email address?,no,"Input: What is Drew Barrymore 's email address? Answer: no
"
What U.S. vice-president killed Alexander Hamilton in a duel?,no,"Input: What U.S. vice-president killed Alexander Hamilton in a duel? Answer: no
"
What is Nebraska 's most valuable resource?,no,"Input: What is Nebraska 's most valuable resource? Answer: no
"
What do you call a Poker hand with five cards of the same suit?,no,"Input: What do you call a Poker hand with five cards of the same suit? Answer: no
"
What was the name of the Titanic 's captain?,no,"Input: What was the name of the Titanic 's captain? Answer: no
"
When do you plant winter wheat?,no,"Input: When do you plant winter wheat? Answer: no
"
What city had a world fair in 1900?,no,"Input: What city had a world fair in 1900? Answer: no
"
"What is the origin of the word, magic?",no,"Input: What is the origin of the word, magic? Answer: no
"
What was the last year that the Chicago Cubs won the World Series?,no,"Input: What was the last year that the Chicago Cubs won the World Series? Answer: no
"
Who made the first airplane that could fly?,no,"Input: Who made the first airplane that could fly? Answer: no
"
What makes thunder?,no,"Input: What makes thunder? Answer: no
"
What musical instrument did Prewitt play in James Jones 's From Here to Eternity?,no,"Input: What musical instrument did Prewitt play in James Jones 's From Here to Eternity? Answer: no
"
What two New York Yankee pitchers swapped wives and families?,no,"Input: What two New York Yankee pitchers swapped wives and families? Answer: no
"
What is `` flintknapping ''?,no,"Input: What is `` flintknapping ''? Answer: no
"
What does the word affiant mean?,no,"Input: What does the word affiant mean? Answer: no
"
When was the Battle of Hastings?,no,"Input: When was the Battle of Hastings? Answer: no
"
What part of your body contains the corpus callosum?,no,"Input: What part of your body contains the corpus callosum? Answer: no
"
What longtime game show host dropped dead while jogging in Central Park in 1984?,no,"Input: What longtime game show host dropped dead while jogging in Central Park in 1984? Answer: no
"
What capital is built around Monument Circle which contains soldiers and sailors monument?,no,"Input: What capital is built around Monument Circle which contains soldiers and sailors monument? Answer: no
"
How much electricity does the brain need to work?,no,"Input: How much electricity does the brain need to work? Answer: no
"
Where did Honecker rule?,no,"Input: Where did Honecker rule? Answer: no
"
What dumb-but-loveable character did Maurice Gosfield play on The Phil Silvers Show?,no,"Input: What dumb-but-loveable character did Maurice Gosfield play on The Phil Silvers Show? Answer: no
"
What countries have the best math students?,no,"Input: What countries have the best math students? Answer: no
"
What German city do Italians call The Monaco of Bavaria?,no,"Input: What German city do Italians call The Monaco of Bavaria? Answer: no
"
What video game hero do some of his fans call Chomper?,no,"Input: What video game hero do some of his fans call Chomper? Answer: no
"
What nationality were the 123 people who died in the Black Hole of Calcutta?,no,"Input: What nationality were the 123 people who died in the Black Hole of Calcutta? Answer: no
"
How do I know if I 'm jealous of someone?,no,"Input: How do I know if I 'm jealous of someone? Answer: no
"
When did Amtrak begin operations?,no,"Input: When did Amtrak begin operations? Answer: no
"
What is the difference between a fruit and a vegetable?,no,"Input: What is the difference between a fruit and a vegetable? Answer: no
"
What Hermann Hesse book gave its name to a rock group?,no,"Input: What Hermann Hesse book gave its name to a rock group? Answer: no
"
What nation boarders Mozambique?,no,"Input: What nation boarders Mozambique? Answer: no
"
What mammal of North America is the world 's longest-lived for its size?,no,"Input: What mammal of North America is the world 's longest-lived for its size? Answer: no
"
What is the Golden Rule?,no,"Input: What is the Golden Rule? Answer: no
"
What does it take to become a lawyer?,no,"Input: What does it take to become a lawyer? Answer: no
"
What square is the geographical center of London?,no,"Input: What square is the geographical center of London? Answer: no
"
What is the term for the sum of all genetic material in a given organism?,no,"Input: What is the term for the sum of all genetic material in a given organism? Answer: no
"
Which of the following actors worked in New York 's Yiddish Theater?,no,"Input: Which of the following actors worked in New York 's Yiddish Theater? Answer: no
"
What are the top 5 fiction books of all time?,no,"Input: What are the top 5 fiction books of all time? Answer: no
"
What are the chances of pregnacy if the penis does not penetrate the vagina?,no,"Input: What are the chances of pregnacy if the penis does not penetrate the vagina? Answer: no
"
"What landmark Italian restaurant can be found at 239 West 48th Street, New York City?",no,"Input: What landmark Italian restaurant can be found at 239 West 48th Street, New York City? Answer: no
"
Who was Ezra Taft Benson?,no,"Input: Who was Ezra Taft Benson? Answer: no
"
What gate opened on East and West Berlin?,no,"Input: What gate opened on East and West Berlin? Answer: no
"
How many continents are there?,no,"Input: How many continents are there? Answer: no
"
What is the capital of Uruguay?,no,"Input: What is the capital of Uruguay? Answer: no
"
What are the words to the song sung by `` Banana in Pajamas ''?,no,"Input: What are the words to the song sung by `` Banana in Pajamas ''? Answer: no
"
What U.S. state 's motto is `` Live free or Die ''?,no,"Input: What U.S. state 's motto is `` Live free or Die ''? Answer: no
"
What is the origin of head lice?,no,"Input: What is the origin of head lice? Answer: no
"
What are three ways in which wind is created on the earth?,no,"Input: What are three ways in which wind is created on the earth? Answer: no
"
What year did the War of 1812 begin?,no,"Input: What year did the War of 1812 begin? Answer: no
"
Where is the Henry Ford Museum?,no,"Input: Where is the Henry Ford Museum? Answer: no
"
What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product?,no,"Input: What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product? Answer: no
"
In what year was De Gaulle elected president of France?,no,"Input: In what year was De Gaulle elected president of France? Answer: no
"
How many astronauts have been on the moon?,no,"Input: How many astronauts have been on the moon? Answer: no
"
"How many times was pitcher, Warren Spahn, a 20-game winner in his 21 major league seasons?",no,"Input: How many times was pitcher, Warren Spahn, a 20-game winner in his 21 major league seasons? Answer: no
"
What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971?,no,"Input: What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971? Answer: no
"
In what city is the famed St. Mark 's Square?,no,"Input: In what city is the famed St. Mark 's Square? Answer: no
"
"Who played for the Chicago Bears, Houston Oilers and Oakland Raiders in a 26-year pro football career?",no,"Input: Who played for the Chicago Bears, Houston Oilers and Oakland Raiders in a 26-year pro football career? Answer: no
"
"What group included Abbey Hoffman, Jerry Rubin, and Tom Hayden?",no,"Input: What group included Abbey Hoffman, Jerry Rubin, and Tom Hayden? Answer: no
"
When did Gothic art and architecture flourish?,no,"Input: When did Gothic art and architecture flourish? Answer: no
"
What country did the Romans call Hibernia?,no,"Input: What country did the Romans call Hibernia? Answer: no
"
What non-mechanical sport achieves the highest speeds?,no,"Input: What non-mechanical sport achieves the highest speeds? Answer: no
"
What is the function of the appendix?,no,"Input: What is the function of the appendix? Answer: no
"
What function does a community 's water tower serve?,no,"Input: What function does a community 's water tower serve? Answer: no
"
What is agent orange?,no,"Input: What is agent orange? Answer: no
"
How cold should a refrigerator be?,no,"Input: How cold should a refrigerator be? Answer: no
"
What famed river flows through Bagdad?,no,"Input: What famed river flows through Bagdad? Answer: no
"
"What is the origin of the word, JJ.",no,"Input: What is the origin of the word, JJ. Answer: no
"
What is the oldest building in the United States?,no,"Input: What is the oldest building in the United States? Answer: no
"
What is splatterpunk?,no,"Input: What is splatterpunk? Answer: no
"
"When did President Kennedy, Lee Harvey Oswald, and Jack Ruby all die?",no,"Input: When did President Kennedy, Lee Harvey Oswald, and Jack Ruby all die? Answer: no
"
Where can I find lyrics for R&B?,no,"Input: Where can I find lyrics for R&B? Answer: no
"
What are the shortest and the longest songs ever produced?,no,"Input: What are the shortest and the longest songs ever produced? Answer: no
"
How many people visit the Pope each month?,no,"Input: How many people visit the Pope each month? Answer: no
"
What do most tourists visit in Reims?,no,"Input: What do most tourists visit in Reims? Answer: no
"
What is the world 's highest peak?,no,"Input: What is the world 's highest peak? Answer: no
"
What year did the Titanic start on its journey?,no,"Input: What year did the Titanic start on its journey? Answer: no
"
"What do you call a date that contains sequencing numbers, like 9-8-98?",no,"Input: What do you call a date that contains sequencing numbers, like 9-8-98? Answer: no
"
What company markets a shampoo `` for brunettes only ''?,no,"Input: What company markets a shampoo `` for brunettes only ''? Answer: no
"
What 's the Southern dish made of pigs ' small intestines?,no,"Input: What 's the Southern dish made of pigs ' small intestines? Answer: no
"
What is the speed of the Mississippi River?,no,"Input: What is the speed of the Mississippi River? Answer: no
"
What is the speed of the Mississippi River?,no,"Input: What is the speed of the Mississippi River? Answer: no
"
What effect does friction have on perpetual motion?,no,"Input: What effect does friction have on perpetual motion? Answer: no
"
What famed wall supports the Badaling turret?,no,"Input: What famed wall supports the Badaling turret? Answer: no
"
What comedian was born Allen Stewart Konigsberg?,no,"Input: What comedian was born Allen Stewart Konigsberg? Answer: no
"
What is the origin of the word assassinate?,no,"Input: What is the origin of the word assassinate? Answer: no
"
When were William Shakespeare 's twins born?,no,"Input: When were William Shakespeare 's twins born? Answer: no
"
How big is the largest diamond?,no,"Input: How big is the largest diamond? Answer: no
"
What are emblazoned on the Jolly Roger?,no,"Input: What are emblazoned on the Jolly Roger? Answer: no
"
What is the nickname of the Cleveland Indians?,no,"Input: What is the nickname of the Cleveland Indians? Answer: no
"
"Name a movie that the actress, Sandra Bullock, had a role in.",no,"Input: Name a movie that the actress, Sandra Bullock, had a role in. Answer: no
"
What are the 7 articles of the constitution?,no,"Input: What are the 7 articles of the constitution? Answer: no
"
Why did the Globe Theatre burn down?,no,"Input: Why did the Globe Theatre burn down? Answer: no
"
Where is the location of the Orange Bowl?,no,"Input: Where is the location of the Orange Bowl? Answer: no
"
Where can I read about Abraham Lincoln?,no,"Input: Where can I read about Abraham Lincoln? Answer: no
"
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles?,no,"Input: What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles? Answer: no
"
What is the location of McCarren Airport?,no,"Input: What is the location of McCarren Airport? Answer: no
"
How many votes in Congress dissented from the 1941 declaration of war with Japan?,no,"Input: How many votes in Congress dissented from the 1941 declaration of war with Japan? Answer: no
"
"Who wrote the bestselling Missionary Travels and Researches in South Africa, published in 1857?",no,"Input: Who wrote the bestselling Missionary Travels and Researches in South Africa, published in 1857? Answer: no
"
"In Dana 's `` Two Years Before the Mast, '' what seafarers lived in an abandoned oven on the beach at San Diego?",no,"Input: In Dana 's `` Two Years Before the Mast, '' what seafarers lived in an abandoned oven on the beach at San Diego? Answer: no
"
Where can I find a picture of a Blue Meanie?,no,"Input: Where can I find a picture of a Blue Meanie? Answer: no
"
How old was George Washington when he died?,no,"Input: How old was George Washington when he died? Answer: no
"
Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs ''?,no,"Input: Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs ''? Answer: no
"
How do you select wine?,no,"Input: How do you select wine? Answer: no
"
How do they produce vitamins?,no,"Input: How do they produce vitamins? Answer: no
"
What is Smartnet?,no,"Input: What is Smartnet? Answer: no
"
Who starred in the movie The War of the Worlds?,no,"Input: Who starred in the movie The War of the Worlds? Answer: no
"
What is the estimated total U.S. whitetail deer population?,no,"Input: What is the estimated total U.S. whitetail deer population? Answer: no
"
What state did the Battle of Bighorn take place in?,no,"Input: What state did the Battle of Bighorn take place in? Answer: no
"
When was the San Francisco fire?,no,"Input: When was the San Francisco fire? Answer: no
"
What `` magic '' does Mandrake employ?,no,"Input: What `` magic '' does Mandrake employ? Answer: no
"
What is an isthmus?,no,"Input: What is an isthmus? Answer: no
"
What cocktail inspired John Doxat to write the book Stirred-Not Shaken?,no,"Input: What cocktail inspired John Doxat to write the book Stirred-Not Shaken? Answer: no
"
What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974?,no,"Input: What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974? Answer: no
"
Which company that manufactures video-game hardware sells the `` super system ''?,no,"Input: Which company that manufactures video-game hardware sells the `` super system ''? Answer: no
"
Name a Salt Lake City newspaper.,no,"Input: Name a Salt Lake City newspaper. Answer: no
"
Where did Luther display his `` Ninety-Five Theses ''?,no,"Input: Where did Luther display his `` Ninety-Five Theses ''? Answer: no
"
Why is Thanksgiving on a Thursday?,no,"Input: Why is Thanksgiving on a Thursday? Answer: no
"
How high is the city of Denver?,no,"Input: How high is the city of Denver? Answer: no
"
What is the largest variety of cactus?,no,"Input: What is the largest variety of cactus? Answer: no
"
What letter is to the right of K on a typewriter keyboard?,no,"Input: What letter is to the right of K on a typewriter keyboard? Answer: no
"
What is the capital of Seattle?,no,"Input: What is the capital of Seattle? Answer: no
"
What magazine paid Ernest Hemingway $15 a word to write a bullfighting article?,no,"Input: What magazine paid Ernest Hemingway $15 a word to write a bullfighting article? Answer: no
"
When was the Congress of Vienna?,no,"Input: When was the Congress of Vienna? Answer: no
"
"What do Caroll Baker, Tammy Grimes, Debbie Reynolds, and Judy Garland all have in common?",no,"Input: What do Caroll Baker, Tammy Grimes, Debbie Reynolds, and Judy Garland all have in common? Answer: no
"
What are the two languages of Malta?,no,"Input: What are the two languages of Malta? Answer: no
"
Who was the first person inducted into the U.S. Swimming Hall of Fame?,no,"Input: Who was the first person inducted into the U.S. Swimming Hall of Fame? Answer: no
"
How long does a dog sleep?,no,"Input: How long does a dog sleep? Answer: no
"
What new games are available for Nintendo 64?,no,"Input: What new games are available for Nintendo 64? Answer: no
"
When was the NFL established?,no,"Input: When was the NFL established? Answer: no
"
What does the dot on the letter i mean?,no,"Input: What does the dot on the letter i mean? Answer: no
"
What was the `` Dead Man 's Hand ''?,no,"Input: What was the `` Dead Man 's Hand ''? Answer: no
"
Where can I get information about cystic fibrosis?,no,"Input: Where can I get information about cystic fibrosis? Answer: no
"
What is the meaning of `` CPR ''?,no,"Input: What is the meaning of `` CPR ''? Answer: no
"
Who made the rotary engine automobile?,no,"Input: Who made the rotary engine automobile? Answer: no
"
What famous singing cowboy owns the California Angels baseball team?,no,"Input: What famous singing cowboy owns the California Angels baseball team? Answer: no
"
Where does the opera singer Ileana Cotrubas come from?,no,"Input: Where does the opera singer Ileana Cotrubas come from? Answer: no
"
How long does it take the typical hen to lay 19 dozen eggs?,no,"Input: How long does it take the typical hen to lay 19 dozen eggs? Answer: no
"
What exactly is the purpose of the anteater?,no,"Input: What exactly is the purpose of the anteater? Answer: no
"
What dog was dubbed The Mortgage Lifter?,no,"Input: What dog was dubbed The Mortgage Lifter? Answer: no
"
What powdered soft drink mix went into space?,no,"Input: What powdered soft drink mix went into space? Answer: no
"
Who replaced Bert Parks as the host of The Miss America Pageant?,no,"Input: Who replaced Bert Parks as the host of The Miss America Pageant? Answer: no
"
When did the Dow first reach?,no,"Input: When did the Dow first reach? Answer: no
"
"What European capital celebrated its 2, 000th anniversary in 1951?",no,"Input: What European capital celebrated its 2, 000th anniversary in 1951? Answer: no
"
Where is the Smithsonian Institute located?,no,"Input: Where is the Smithsonian Institute located? Answer: no
"
Jackson Pollock is of what nationality?,no,"Input: Jackson Pollock is of what nationality? Answer: no
"
Which type of soda has the greatest amount of caffeine?,no,"Input: Which type of soda has the greatest amount of caffeine? Answer: no
"
What is the longest-running television series?,no,"Input: What is the longest-running television series? Answer: no
"
How loud is thunder?,no,"Input: How loud is thunder? Answer: no
"
What is the National Park in Utah?,no,"Input: What is the National Park in Utah? Answer: no
"
What country is home to Heineken beer?,no,"Input: What country is home to Heineken beer? Answer: no
"
Who was the first jockey to ride two Triple Crown winners?,no,"Input: Who was the first jockey to ride two Triple Crown winners? Answer: no
"
What songs were popular in 1948?,no,"Input: What songs were popular in 1948? Answer: no
"
How long did the Paris Commune hold out for against the rest of France?,no,"Input: How long did the Paris Commune hold out for against the rest of France? Answer: no
"
When was the Brandenburg Gate in Berlin built?,no,"Input: When was the Brandenburg Gate in Berlin built? Answer: no
"
Which continent has the most roses?,no,"Input: Which continent has the most roses? Answer: no
"
What is a fear of parasites?,no,"Input: What is a fear of parasites? Answer: no
"
What two countries are linked by the Brenner Pass?,no,"Input: What two countries are linked by the Brenner Pass? Answer: no
"
"What World War I battle saw 6, 0 troops killed in one day?",no,"Input: What World War I battle saw 6, 0 troops killed in one day? Answer: no
"
What cards are bullets?,no,"Input: What cards are bullets? Answer: no
"
"What magazine gives us the cream, not the skim?",no,"Input: What magazine gives us the cream, not the skim? Answer: no
"
What was the largest city in the world to declare martial law in 1989?,no,"Input: What was the largest city in the world to declare martial law in 1989? Answer: no
"
How many people live in the Falklands?,no,"Input: How many people live in the Falklands? Answer: no
"
Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez?,no,"Input: Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez? Answer: no
"
Who commanded the French forces at the Battle of Orleans?,no,"Input: Who commanded the French forces at the Battle of Orleans? Answer: no
"
How long do hermit crabs live?,no,"Input: How long do hermit crabs live? Answer: no
"
What year did Oklahoma become a state?,no,"Input: What year did Oklahoma become a state? Answer: no
"
What is the only modern language that capitalizes its singular first-person pronoun?,no,"Input: What is the only modern language that capitalizes its singular first-person pronoun? Answer: no
"
What was John F. Kennedy 's 1960 campaign song?,no,"Input: What was John F. Kennedy 's 1960 campaign song? Answer: no
"
What city houses the U.S. headquarters of Procter and Gamble?,no,"Input: What city houses the U.S. headquarters of Procter and Gamble? Answer: no
"
What is the capital of Yugoslavia?,no,"Input: What is the capital of Yugoslavia? Answer: no
"
When was the internal combustion engine developed?,no,"Input: When was the internal combustion engine developed? Answer: no
"
What poet wrote,no,"Input: What poet wrote Answer: no
"
Why does tuberculosis afflict people?,no,"Input: Why does tuberculosis afflict people? Answer: no
"
What breed of dog was the `` Little Rascals '' dog?,no,"Input: What breed of dog was the `` Little Rascals '' dog? Answer: no
"
What country borders the most others?,no,"Input: What country borders the most others? Answer: no
"
What is the highest peak in Africa?,no,"Input: What is the highest peak in Africa? Answer: no
"
Who wrote ` Dubliners '?,no,"Input: Who wrote ` Dubliners '? Answer: no
"
What year was the NAACP founded?,no,"Input: What year was the NAACP founded? Answer: no
"
What is the population of Venezuela?,no,"Input: What is the population of Venezuela? Answer: no
"
What is the daily requirement of folic acid for an expectant mother?,no,"Input: What is the daily requirement of folic acid for an expectant mother? Answer: no
"
How did Lee Harvey Oswald purchase his rifle?,no,"Input: How did Lee Harvey Oswald purchase his rifle? Answer: no
"
Where is the Isle of Man?,no,"Input: Where is the Isle of Man? Answer: no
"
What is barnstorming?,no,"Input: What is barnstorming? Answer: no
"
Who started the Dominos Pizza chain?,no,"Input: Who started the Dominos Pizza chain? Answer: no
"
With whom did Bush compare Saddam Hussein?,no,"Input: With whom did Bush compare Saddam Hussein? Answer: no
"
Where can one find Rider College?,no,"Input: Where can one find Rider College? Answer: no
"
Who did Bobby Fischer beat to win the world chess championship?,no,"Input: Who did Bobby Fischer beat to win the world chess championship? Answer: no
"
What are the four railways in Monopoly?,no,"Input: What are the four railways in Monopoly? Answer: no
"
When is the site www.questions.com going to open?,no,"Input: When is the site www.questions.com going to open? Answer: no
"
Why were people recruited for the Vietnam War?,no,"Input: Why were people recruited for the Vietnam War? Answer: no
"
How can I give myself a French manicure?,no,"Input: How can I give myself a French manicure? Answer: no
"
How long were Tyrannosaurus Rex 's teeth?,no,"Input: How long were Tyrannosaurus Rex 's teeth? Answer: no
"
"What sun-blasted, 14-mile wide valley is just north of the Mojave desert?",no,"Input: What sun-blasted, 14-mile wide valley is just north of the Mojave desert? Answer: no
"
What is the airport code for Los Angeles International?,no,"Input: What is the airport code for Los Angeles International? Answer: no
"
"How many casinos are in Atlantic City, NJ?",no,"Input: How many casinos are in Atlantic City, NJ? Answer: no
"
What 's the nearest star to Earth?,no,"Input: What 's the nearest star to Earth? Answer: no
"
What day is known as the `` national day of prayer ''?,no,"Input: What day is known as the `` national day of prayer ''? Answer: no
"
How can I get my product licensed by the NBA?,no,"Input: How can I get my product licensed by the NBA? Answer: no
"
What are the names of the tourist attractions in Reims?,no,"Input: What are the names of the tourist attractions in Reims? Answer: no
"
What is glass made of?,no,"Input: What is glass made of? Answer: no
"
What are the titles of some R-Rated Sony Playstation games?,no,"Input: What are the titles of some R-Rated Sony Playstation games? Answer: no
"
What is the effect of acid rain?,no,"Input: What is the effect of acid rain? Answer: no
"
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature?,no,"Input: What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature? Answer: no
"
Which breakfast cereal brought you `` the best each morning ''?,no,"Input: Which breakfast cereal brought you `` the best each morning ''? Answer: no
"
What country received all the Nobel Prizes awarded in 1976?,no,"Input: What country received all the Nobel Prizes awarded in 1976? Answer: no
"
What has been the most common Christian name of U.S. presidents?,no,"Input: What has been the most common Christian name of U.S. presidents? Answer: no
"
How long was the TV mission of Star Trek 's Enterprise to be?,no,"Input: How long was the TV mission of Star Trek 's Enterprise to be? Answer: no
"
What sea is Bombay on?,no,"Input: What sea is Bombay on? Answer: no
"
What color are crickets?,no,"Input: What color are crickets? Answer: no
"
How many hearts does an octopus have?,no,"Input: How many hearts does an octopus have? Answer: no
"
What time of day did Emperor Hirohito die?,no,"Input: What time of day did Emperor Hirohito die? Answer: no
"
Where are the 49 steps?,no,"Input: Where are the 49 steps? Answer: no
"
What is the city in which Maurizio Pellegrin lives called?,no,"Input: What is the city in which Maurizio Pellegrin lives called? Answer: no
"
What store claims to be the world 's largest department store?,no,"Input: What store claims to be the world 's largest department store? Answer: no
"
What took first prize in Omni magazine 's contest to find the `` ultimate unanswerable question ''?,no,"Input: What took first prize in Omni magazine 's contest to find the `` ultimate unanswerable question ''? Answer: no
"
What is a mirror made out of?,no,"Input: What is a mirror made out of? Answer: no
"
What presidential press secretary dismissed Watergate as a third-rate burglary attempt?,no,"Input: What presidential press secretary dismissed Watergate as a third-rate burglary attempt? Answer: no
"
What is Smokey The Bear 's middle name?,no,"Input: What is Smokey The Bear 's middle name? Answer: no
"
When was Babe Ruth born?,no,"Input: When was Babe Ruth born? Answer: no
"
Where did Ty Cobb grow up?,no,"Input: Where did Ty Cobb grow up? Answer: no
"
"What U.S. general died December 1, 1945, when his jeep collided with a truck?",no,"Input: What U.S. general died December 1, 1945, when his jeep collided with a truck? Answer: no
"
What company 's trademark was His Master 's Voice?,no,"Input: What company 's trademark was His Master 's Voice? Answer: no
"
What is the price for AAA 's liability auto insurance?,no,"Input: What is the price for AAA 's liability auto insurance? Answer: no
"
What is the average weight of a Yellow Labrador?,no,"Input: What is the average weight of a Yellow Labrador? Answer: no
"
What is the recommended daily requirement for folic acid for pregnant women?,no,"Input: What is the recommended daily requirement for folic acid for pregnant women? Answer: no
"
What does the number 33 on the Rolling Rock beer bottle mean?,no,"Input: What does the number 33 on the Rolling Rock beer bottle mean? Answer: no
"
Where in the Americas is it only 47 miles from the Atlantic to the Pacific?,no,"Input: Where in the Americas is it only 47 miles from the Atlantic to the Pacific? Answer: no
"
What is a fear of color?,no,"Input: What is a fear of color? Answer: no
"
How do you handle a hungry man?,no,"Input: How do you handle a hungry man? Answer: no
"
What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose?,no,"Input: What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose? Answer: no
"
On what river is Strasbourg built?,no,"Input: On what river is Strasbourg built? Answer: no
"
In what year was the Berlin Wall erected?,no,"Input: In what year was the Berlin Wall erected? Answer: no
"
How many double-word-score spaces are there on a Scrabble Crossword Game board?,no,"Input: How many double-word-score spaces are there on a Scrabble Crossword Game board? Answer: no
"
"What does caliente mean, in English?",no,"Input: What does caliente mean, in English? Answer: no
"
"What makes Black Hills, South Dakota a tourist attraction?",no,"Input: What makes Black Hills, South Dakota a tourist attraction? Answer: no
"
What 's the largest island in the West Indies?,no,"Input: What 's the largest island in the West Indies? Answer: no
"
How do I make fuel bricks from recycled newspaper?,no,"Input: How do I make fuel bricks from recycled newspaper? Answer: no
"
In 139 the papal court was forced to move from Rome to where?,no,"Input: In 139 the papal court was forced to move from Rome to where? Answer: no
"
What planet did Percival Lovell discover?,no,"Input: What planet did Percival Lovell discover? Answer: no
"
Who invented the horoscope?,no,"Input: Who invented the horoscope? Answer: no
"
What chemicals are used in lethal injection?,no,"Input: What chemicals are used in lethal injection? Answer: no
"
"Who wrote the sci-fi trilogy Foundation, Foundation and Empire, and Second Foundation?",no,"Input: Who wrote the sci-fi trilogy Foundation, Foundation and Empire, and Second Foundation? Answer: no
"
Who was the author of the novel `` Far From the Madding Crowd ''?,no,"Input: Who was the author of the novel `` Far From the Madding Crowd ''? Answer: no
"
How many bones are there in the human hand?,no,"Input: How many bones are there in the human hand? Answer: no
"
What are Cushman and Wakefield known for?,no,"Input: What are Cushman and Wakefield known for? Answer: no
"
Where can I find a person 's address from a telephone number?,no,"Input: Where can I find a person 's address from a telephone number? Answer: no
"
What is the time it takes a typist to type a screenplay that is 100 pages long?,no,"Input: What is the time it takes a typist to type a screenplay that is 100 pages long? Answer: no
"
What 1964 film introduced the song My Kind of Town?,no,"Input: What 1964 film introduced the song My Kind of Town? Answer: no
"
What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown?,no,"Input: What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown? Answer: no
"
Who is the actress known for her role in the movie `` Gypsy ''?,no,"Input: Who is the actress known for her role in the movie `` Gypsy ''? Answer: no
"
Where can I find a website that gives comparisons of good prices?,no,"Input: Where can I find a website that gives comparisons of good prices? Answer: no
"
What is the origin of blue for boys and pink for girls?,no,"Input: What is the origin of blue for boys and pink for girls? Answer: no
"
What is the biggest `` thing '' humans have made?,no,"Input: What is the biggest `` thing '' humans have made? Answer: no
"
What fool is not so wise To lose an oath to win a paradise?,no,"Input: What fool is not so wise To lose an oath to win a paradise? Answer: no
"
How did shipyard inspector James J. Kilroy designate equipment as being satisfactory?,no,"Input: How did shipyard inspector James J. Kilroy designate equipment as being satisfactory? Answer: no
"
Who is actress Goldie Hawn 's current actor boyfriend?,no,"Input: Who is actress Goldie Hawn 's current actor boyfriend? Answer: no
"
What are the three most populated countries in the world?,no,"Input: What are the three most populated countries in the world? Answer: no
"
In what nation is Edessa located nowadays?,no,"Input: In what nation is Edessa located nowadays? Answer: no
"
What body of water does the Danube River flow into?,no,"Input: What body of water does the Danube River flow into? Answer: no
"
Which country is known as `` Big Bear ''?,no,"Input: Which country is known as `` Big Bear ''? Answer: no
"
What country was Brian Boru an 11th-century king of?,no,"Input: What country was Brian Boru an 11th-century king of? Answer: no
"
"What islands got their name from the Spanish baja mar, meaning shallow water?",no,"Input: What islands got their name from the Spanish baja mar, meaning shallow water? Answer: no
"
What North American city boasts the biggest Polish population?,no,"Input: What North American city boasts the biggest Polish population? Answer: no
"
Who killed Caesar?,no,"Input: Who killed Caesar? Answer: no
"
"Where can I find scientific data, `` research papers, '' on textile engineering?",no,"Input: Where can I find scientific data, `` research papers, '' on textile engineering? Answer: no
"
How many small businesses are there in the United States?,no,"Input: How many small businesses are there in the United States? Answer: no
"
What is the definition of hazmat?,no,"Input: What is the definition of hazmat? Answer: no
"
