input,output,text
"camel, chicken, bus, shark, chocolate, doctor","shark, camel, chicken","Input: camel, chicken, bus, shark, chocolate, doctor Answer: shark, camel, chicken
"
"rabbit, swan, duck, lion, ship, businessman","lion, swan, rabbit, duck","Input: rabbit, swan, duck, lion, ship, businessman Answer: lion, swan, rabbit, duck
"
"shirt, bat, elephant, plane, journalist, chicken","chicken, elephant, bat","Input: shirt, bat, elephant, plane, journalist, chicken Answer: chicken, elephant, bat
"
"sheep, cook, red, lizard, spider","sheep, lizard, spider","Input: sheep, cook, red, lizard, spider Answer: sheep, lizard, spider
"
"swan, pajamas, mouse, burger, snake","swan, snake, mouse","Input: swan, pajamas, mouse, burger, snake Answer: swan, snake, mouse
"
"parrot, designer, snake, spaceship, rabbit, donkey","rabbit, donkey, snake, parrot","Input: parrot, designer, snake, spaceship, rabbit, donkey Answer: rabbit, donkey, snake, parrot
"
"chicken, horse, lizard, tiger, pea, sock","chicken, horse, tiger, lizard","Input: chicken, horse, lizard, tiger, pea, sock Answer: chicken, horse, tiger, lizard
"
"parrot, nurse, tortoise, spaceship, zebra, engineer","tortoise, zebra, parrot","Input: parrot, nurse, tortoise, spaceship, zebra, engineer Answer: tortoise, zebra, parrot
"
"shirt, cat, ambulance, lion, jellyfish","lion, cat, jellyfish","Input: shirt, cat, ambulance, lion, jellyfish Answer: lion, cat, jellyfish
"
"shirt, penguin, ship, journalist, spider, duck","penguin, spider, duck","Input: shirt, penguin, ship, journalist, spider, duck Answer: penguin, spider, duck
"
"dentist, nurse, pink, donkey, bat, sheep, panda","panda, sheep, donkey, bat","Input: dentist, nurse, pink, donkey, bat, sheep, panda Answer: panda, sheep, donkey, bat
"
"snake, fly, tiger, sheep, pasta, bus","tiger, sheep, fly, snake","Input: snake, fly, tiger, sheep, pasta, bus Answer: tiger, sheep, fly, snake
"
"mouse, shark, car, duck, dress, shirt","shark, duck, mouse","Input: mouse, shark, car, duck, dress, shirt Answer: shark, duck, mouse
"
"skirt, dolphin, panda, sheep, camel, truck, plane","panda, camel, sheep, dolphin","Input: skirt, dolphin, panda, sheep, camel, truck, plane Answer: panda, camel, sheep, dolphin
"
"penguin, bat, pancake, pajamas, bee","bee, penguin, bat","Input: penguin, bat, pancake, pajamas, bee Answer: bee, penguin, bat
"
"horse, hippo, truck, duck, cat, bus","duck, horse, cat, hippo","Input: horse, hippo, truck, duck, cat, bus Answer: duck, horse, cat, hippo
"
"rabbit, vegetable, spider, bus, chicken, potato","rabbit, chicken, spider","Input: rabbit, vegetable, spider, bus, chicken, potato Answer: rabbit, chicken, spider
"
"sock, shirt, sweater, swan, elephant, camel, snail","camel, elephant, swan, snail","Input: sock, shirt, sweater, swan, elephant, camel, snail Answer: camel, elephant, swan, snail
"
"mechanic, hat, penguin, tiger, bee, parrot","tiger, penguin, parrot, bee","Input: mechanic, hat, penguin, tiger, bee, parrot Answer: tiger, penguin, parrot, bee
"
"elephant, chicken, bat, shark, photographer, yellow, truck","shark, chicken, bat, elephant","Input: elephant, chicken, bat, shark, photographer, yellow, truck Answer: shark, chicken, bat, elephant
"
"helicopter, monkey, car, engineer, snail, duck, sheep","sheep, duck, snail, monkey","Input: helicopter, monkey, car, engineer, snail, duck, sheep Answer: sheep, duck, snail, monkey
"
"rabbit, chicken, bean, tiger, giraffe, burger, scarf","chicken, rabbit, tiger, giraffe","Input: rabbit, chicken, bean, tiger, giraffe, burger, scarf Answer: chicken, rabbit, tiger, giraffe
"
"belt, photographer, duck, swan, penguin, taxi","swan, duck, penguin","Input: belt, photographer, duck, swan, penguin, taxi Answer: swan, duck, penguin
"
"jellyfish, potato, frog, hippo, mechanic","hippo, frog, jellyfish","Input: jellyfish, potato, frog, hippo, mechanic Answer: hippo, frog, jellyfish
"
"red, yellow, goat, parrot, designer, tiger","tiger, parrot, goat","Input: red, yellow, goat, parrot, designer, tiger Answer: tiger, parrot, goat
"
"panda, sock, duck, actor, mouse","panda, duck, mouse","Input: panda, sock, duck, actor, mouse Answer: panda, duck, mouse
"
"white, mouse, shoe, purple, snail, sheep, camel","sheep, mouse, camel, snail","Input: white, mouse, shoe, purple, snail, sheep, camel Answer: sheep, mouse, camel, snail
"
"tiger, watermelon, butterfly, waiter, businesswoman, rabbit","rabbit, butterfly, tiger","Input: tiger, watermelon, butterfly, waiter, businesswoman, rabbit Answer: rabbit, butterfly, tiger
"
"butter, whale, gold, sheep, fly, teacher","sheep, fly, whale","Input: butter, whale, gold, sheep, fly, teacher Answer: sheep, fly, whale
"
"actor, fly, photographer, panda, yellow, elephant","fly, elephant, panda","Input: actor, fly, photographer, panda, yellow, elephant Answer: fly, elephant, panda
"
"dolphin, businessman, spider, camel, journalist, pea, monkey","camel, spider, monkey, dolphin","Input: dolphin, businessman, spider, camel, journalist, pea, monkey Answer: camel, spider, monkey, dolphin
"
"businesswoman, bee, tiger, swimsuit, octopus, shark, spaceship","octopus, bee, tiger, shark","Input: businesswoman, bee, tiger, swimsuit, octopus, shark, spaceship Answer: octopus, bee, tiger, shark
"
"butterfly, skirt, train, spider, rice, swan","spider, butterfly, swan","Input: butterfly, skirt, train, spider, rice, swan Answer: spider, butterfly, swan
"
"chocolate, ambulance, cat, goat, donkey, bee","donkey, goat, cat, bee","Input: chocolate, ambulance, cat, goat, donkey, bee Answer: donkey, goat, cat, bee
"
"donkey, jeans, tortoise, jellyfish, parrot, car","tortoise, parrot, jellyfish, donkey","Input: donkey, jeans, tortoise, jellyfish, parrot, car Answer: tortoise, parrot, jellyfish, donkey
"
"teacher, parrot, goat, dentist, sheep, butterfly","sheep, butterfly, parrot, goat","Input: teacher, parrot, goat, dentist, sheep, butterfly Answer: sheep, butterfly, parrot, goat
"
"lizard, swan, goat, elephant, salad, butter","lizard, swan, elephant, goat","Input: lizard, swan, goat, elephant, salad, butter Answer: lizard, swan, elephant, goat
"
"mechanic, elephant, sausage, swan, bat, sheep","elephant, sheep, swan, bat","Input: mechanic, elephant, sausage, swan, bat, sheep Answer: elephant, sheep, swan, bat
"
"camel, mango, elephant, sandwich, whale, orange","whale, elephant, camel","Input: camel, mango, elephant, sandwich, whale, orange Answer: whale, elephant, camel
"
"goat, swan, lion, shoe, tractor, bat, motorway","goat, lion, bat, swan","Input: goat, swan, lion, shoe, tractor, bat, motorway Answer: goat, lion, bat, swan
"
"panda, goat, ambulance, frog, giraffe, businessman","goat, frog, giraffe, panda","Input: panda, goat, ambulance, frog, giraffe, businessman Answer: goat, frog, giraffe, panda
"
"ambulance, lion, monkey, motorway, spider","spider, lion, monkey","Input: ambulance, lion, monkey, motorway, spider Answer: spider, lion, monkey
"
"spider, potato, pear, tiger, hippo","spider, tiger, hippo","Input: spider, potato, pear, tiger, hippo Answer: spider, tiger, hippo
"
"cat, horse, jacket, tiger, ambulance, pajamas, panda","panda, cat, tiger, horse","Input: cat, horse, jacket, tiger, ambulance, pajamas, panda Answer: panda, cat, tiger, horse
"
"orange, bus, cat, yellow, mouse, camel","mouse, cat, camel","Input: orange, bus, cat, yellow, mouse, camel Answer: mouse, cat, camel
"
"bee, parrot, spaceship, pear, monkey, duck","duck, monkey, bee, parrot","Input: bee, parrot, spaceship, pear, monkey, duck Answer: duck, monkey, bee, parrot
"
"lion, sheep, chicken, scarf, lizard, cook","lion, lizard, sheep, chicken","Input: lion, sheep, chicken, scarf, lizard, cook Answer: lion, lizard, sheep, chicken
"
"rabbit, orange, jellyfish, actor, mango, elephant, shark","jellyfish, elephant, shark, rabbit","Input: rabbit, orange, jellyfish, actor, mango, elephant, shark Answer: jellyfish, elephant, shark, rabbit
"
"red, goat, camel, belt, lizard","goat, lizard, camel","Input: red, goat, camel, belt, lizard Answer: goat, lizard, camel
"
"panda, purple, rabbit, cat, engineer","rabbit, panda, cat","Input: panda, purple, rabbit, cat, engineer Answer: rabbit, panda, cat
"
"camel, chicken, sheep, white, waiter","sheep, camel, chicken","Input: camel, chicken, sheep, white, waiter Answer: sheep, camel, chicken
"
"panda, orange, teacher, giraffe, swan","panda, giraffe, swan","Input: panda, orange, teacher, giraffe, swan Answer: panda, giraffe, swan
"
"nurse, yoghurt, lizard, elephant, purple, frog","lizard, elephant, frog","Input: nurse, yoghurt, lizard, elephant, purple, frog Answer: lizard, elephant, frog
"
"fly, panda, sock, train, sandwich, swan","swan, fly, panda","Input: fly, panda, sock, train, sandwich, swan Answer: swan, fly, panda
"
"banana, ship, gold, chicken, shark, duck","duck, shark, chicken","Input: banana, ship, gold, chicken, shark, duck Answer: duck, shark, chicken
"
"gray, skirt, bat, jellyfish, rabbit, cook","rabbit, bat, jellyfish","Input: gray, skirt, bat, jellyfish, rabbit, cook Answer: rabbit, bat, jellyfish
"
"rabbit, hippo, penguin, chicken, dress, orange, blue","rabbit, penguin, chicken, hippo","Input: rabbit, hippo, penguin, chicken, dress, orange, blue Answer: rabbit, penguin, chicken, hippo
"
"tortoise, pink, spaceship, nurse, rabbit, lizard, octopus","tortoise, octopus, rabbit, lizard","Input: tortoise, pink, spaceship, nurse, rabbit, lizard, octopus Answer: tortoise, octopus, rabbit, lizard
"
"tortoise, carrot, monkey, lion, chicken, bread","tortoise, monkey, lion, chicken","Input: tortoise, carrot, monkey, lion, chicken, bread Answer: tortoise, monkey, lion, chicken
"
"candy, swan, butterfly, white, mouse, bus, hippo","mouse, swan, butterfly, hippo","Input: candy, swan, butterfly, white, mouse, bus, hippo Answer: mouse, swan, butterfly, hippo
"
"parrot, sheep, goat, lion, orange, motorway","goat, lion, sheep, parrot","Input: parrot, sheep, goat, lion, orange, motorway Answer: goat, lion, sheep, parrot
"
"sausage, frog, camel, honey, parrot","camel, frog, parrot","Input: sausage, frog, camel, honey, parrot Answer: camel, frog, parrot
"
"snake, apple, potato, tiger, kiwi, chicken","tiger, snake, chicken","Input: snake, apple, potato, tiger, kiwi, chicken Answer: tiger, snake, chicken
"
"whale, carrot, panda, zebra, dentist","zebra, panda, whale","Input: whale, carrot, panda, zebra, dentist Answer: zebra, panda, whale
"
"whale, soup, apple, penguin, salad, monkey","whale, penguin, monkey","Input: whale, soup, apple, penguin, salad, monkey Answer: whale, penguin, monkey
"
"actor, waiter, parrot, tiger, duck","parrot, tiger, duck","Input: actor, waiter, parrot, tiger, duck Answer: parrot, tiger, duck
"
"bean, bat, pajamas, whale, sheep","sheep, whale, bat","Input: bean, bat, pajamas, whale, sheep Answer: sheep, whale, bat
"
"goat, spider, hat, ambulance, motorway, hippo","goat, spider, hippo","Input: goat, spider, hat, ambulance, motorway, hippo Answer: goat, spider, hippo
"
"bus, camel, milk, giraffe, duck","camel, giraffe, duck","Input: bus, camel, milk, giraffe, duck Answer: camel, giraffe, duck
"
"camel, watermelon, red, lion, doctor, mouse, sheep","lion, sheep, mouse, camel","Input: camel, watermelon, red, lion, doctor, mouse, sheep Answer: lion, sheep, mouse, camel
"
"butterfly, bat, whale, tiger, jeans, purple, blue","whale, butterfly, bat, tiger","Input: butterfly, bat, whale, tiger, jeans, purple, blue Answer: whale, butterfly, bat, tiger
"
"cook, giraffe, whale, pink, butterfly, penguin","whale, butterfly, giraffe, penguin","Input: cook, giraffe, whale, pink, butterfly, penguin Answer: whale, butterfly, giraffe, penguin
"
"camel, lion, doctor, green, giraffe, elephant","camel, giraffe, lion, elephant","Input: camel, lion, doctor, green, giraffe, elephant Answer: camel, giraffe, lion, elephant
"
"yellow, blue, spider, octopus, shirt, monkey, mouse","spider, monkey, mouse, octopus","Input: yellow, blue, spider, octopus, shirt, monkey, mouse Answer: spider, monkey, mouse, octopus
"
"spider, panda, green, penguin, tortoise, artist","penguin, tortoise, spider, panda","Input: spider, panda, green, penguin, tortoise, artist Answer: penguin, tortoise, spider, panda
"
"potato, frog, tortoise, zebra, bee, sweater","frog, tortoise, zebra, bee","Input: potato, frog, tortoise, zebra, bee, sweater Answer: frog, tortoise, zebra, bee
"
"horse, jacket, chicken, donkey, teacher, blue","donkey, chicken, horse","Input: horse, jacket, chicken, donkey, teacher, blue Answer: donkey, chicken, horse
"
"meatballs, goat, blue, lion, hippo, jeans","hippo, goat, lion","Input: meatballs, goat, blue, lion, hippo, jeans Answer: hippo, goat, lion
"
"dolphin, jellyfish, mechanic, goat, waiter","goat, dolphin, jellyfish","Input: dolphin, jellyfish, mechanic, goat, waiter Answer: goat, dolphin, jellyfish
"
"butterfly, engineer, monkey, dolphin, helicopter, duck","duck, butterfly, dolphin, monkey","Input: butterfly, engineer, monkey, dolphin, helicopter, duck Answer: duck, butterfly, dolphin, monkey
"
"swan, pink, panda, scarf, lizard, shark","shark, lizard, panda, swan","Input: swan, pink, panda, scarf, lizard, shark Answer: shark, lizard, panda, swan
"
"giraffe, rabbit, spider, spaceship, jellyfish, sweater, sausage","jellyfish, giraffe, rabbit, spider","Input: giraffe, rabbit, spider, spaceship, jellyfish, sweater, sausage Answer: jellyfish, giraffe, rabbit, spider
"
"horse, elephant, tractor, fly, trousers, bus","fly, horse, elephant","Input: horse, elephant, tractor, fly, trousers, bus Answer: fly, horse, elephant
"
"bat, pear, parrot, whale, sheep, scarf","sheep, whale, parrot, bat","Input: bat, pear, parrot, whale, sheep, scarf Answer: sheep, whale, parrot, bat
"
"spaceship, jeans, dolphin, cat, shark, jellyfish, blue","dolphin, jellyfish, cat, shark","Input: spaceship, jeans, dolphin, cat, shark, jellyfish, blue Answer: dolphin, jellyfish, cat, shark
"
"snake, whale, gold, monkey, scarf, camel","monkey, whale, camel, snake","Input: snake, whale, gold, monkey, scarf, camel Answer: monkey, whale, camel, snake
"
"lion, shoe, giraffe, skirt, tiger, shark","giraffe, tiger, lion, shark","Input: lion, shoe, giraffe, skirt, tiger, shark Answer: giraffe, tiger, lion, shark
"
"hippo, gold, frog, pajamas, panda, honey","frog, hippo, panda","Input: hippo, gold, frog, pajamas, panda, honey Answer: frog, hippo, panda
"
"frog, monkey, businesswoman, jellyfish, skirt, zebra","jellyfish, frog, monkey, zebra","Input: frog, monkey, businesswoman, jellyfish, skirt, zebra Answer: jellyfish, frog, monkey, zebra
"
"designer, ship, penguin, rabbit, gold, octopus","octopus, penguin, rabbit","Input: designer, ship, penguin, rabbit, gold, octopus Answer: octopus, penguin, rabbit
"
"tiger, rabbit, blue, fly, scarf, strawberry","fly, rabbit, tiger","Input: tiger, rabbit, blue, fly, scarf, strawberry Answer: fly, rabbit, tiger
"
"train, sheep, snail, gray, donkey, rabbit","sheep, donkey, snail, rabbit","Input: train, sheep, snail, gray, donkey, rabbit Answer: sheep, donkey, snail, rabbit
"
"brown, elephant, tiger, ice cream, cook, tortoise","tiger, tortoise, elephant","Input: brown, elephant, tiger, ice cream, cook, tortoise Answer: tiger, tortoise, elephant
"
"penguin, gold, donkey, jacket, elephant, snake","elephant, donkey, penguin, snake","Input: penguin, gold, donkey, jacket, elephant, snake Answer: elephant, donkey, penguin, snake
"
"dolphin, blue, duck, fly, designer, pea","duck, dolphin, fly","Input: dolphin, blue, duck, fly, designer, pea Answer: duck, dolphin, fly
"
"penguin, sheep, plane, skirt, dolphin, shirt","penguin, dolphin, sheep","Input: penguin, sheep, plane, skirt, dolphin, shirt Answer: penguin, dolphin, sheep
"
"jeans, giraffe, camel, tiger, pink, monkey","giraffe, tiger, monkey, camel","Input: jeans, giraffe, camel, tiger, pink, monkey Answer: giraffe, tiger, monkey, camel
"
"bat, lion, belt, jeans, monkey, blue","bat, lion, monkey","Input: bat, lion, belt, jeans, monkey, blue Answer: bat, lion, monkey
"
"cat, sock, hat, whale, fly","fly, whale, cat","Input: cat, sock, hat, whale, fly Answer: fly, whale, cat
"
"lizard, spaceship, potato, tiger, penguin","penguin, tiger, lizard","Input: lizard, spaceship, potato, tiger, penguin Answer: penguin, tiger, lizard
"
"sandwich, tortoise, hat, camel, meatballs, duck","tortoise, duck, camel","Input: sandwich, tortoise, hat, camel, meatballs, duck Answer: tortoise, duck, camel
"
"lion, actor, designer, elephant, monkey, dolphin","elephant, lion, monkey, dolphin","Input: lion, actor, designer, elephant, monkey, dolphin Answer: elephant, lion, monkey, dolphin
"
"gold, panda, glove, dolphin, zebra, yellow","dolphin, zebra, panda","Input: gold, panda, glove, dolphin, zebra, yellow Answer: dolphin, zebra, panda
"
"lizard, bee, scarf, frog, orange, rabbit","bee, rabbit, lizard, frog","Input: lizard, bee, scarf, frog, orange, rabbit Answer: bee, rabbit, lizard, frog
"
"tortoise, tiger, purple, penguin, truck","tortoise, penguin, tiger","Input: tortoise, tiger, purple, penguin, truck Answer: tortoise, penguin, tiger
"
"monkey, giraffe, train, bee, elephant, pajamas","elephant, bee, giraffe, monkey","Input: monkey, giraffe, train, bee, elephant, pajamas Answer: elephant, bee, giraffe, monkey
"
"cook, bee, jacket, dentist, frog, rabbit","rabbit, frog, bee","Input: cook, bee, jacket, dentist, frog, rabbit Answer: rabbit, frog, bee
"
"gray, jellyfish, sheep, parrot, donkey, swimsuit","parrot, donkey, sheep, jellyfish","Input: gray, jellyfish, sheep, parrot, donkey, swimsuit Answer: parrot, donkey, sheep, jellyfish
"
"motorway, spider, truck, zebra, bat, shoe","spider, zebra, bat","Input: motorway, spider, truck, zebra, bat, shoe Answer: spider, zebra, bat
"
"parrot, jacket, photographer, snail, lizard, cat","lizard, cat, snail, parrot","Input: parrot, jacket, photographer, snail, lizard, cat Answer: lizard, cat, snail, parrot
"
"giraffe, ambulance, lizard, candy, green, fly","fly, giraffe, lizard","Input: giraffe, ambulance, lizard, candy, green, fly Answer: fly, giraffe, lizard
"
"snail, camel, soup, giraffe, bee, orange","giraffe, bee, snail, camel","Input: snail, camel, soup, giraffe, bee, orange Answer: giraffe, bee, snail, camel
"
"whale, elephant, lizard, designer, butterfly, white","butterfly, lizard, elephant, whale","Input: whale, elephant, lizard, designer, butterfly, white Answer: butterfly, lizard, elephant, whale
"
"mouse, donkey, plane, sandwich, hippo, pancake","hippo, mouse, donkey","Input: mouse, donkey, plane, sandwich, hippo, pancake Answer: hippo, mouse, donkey
"
"panda, taxi, elephant, sweater, snake","elephant, panda, snake","Input: panda, taxi, elephant, sweater, snake Answer: elephant, panda, snake
"
"ice cream, nurse, motorway, panda, mouse, duck","duck, mouse, panda","Input: ice cream, nurse, motorway, panda, mouse, duck Answer: duck, mouse, panda
"
"frog, mouse, glove, sandwich, tortoise, zebra, spaceship","tortoise, frog, mouse, zebra","Input: frog, mouse, glove, sandwich, tortoise, zebra, spaceship Answer: tortoise, frog, mouse, zebra
"
"pink, artist, spider, horse, duck","spider, duck, horse","Input: pink, artist, spider, horse, duck Answer: spider, duck, horse
"
"red, bat, octopus, mouse, businesswoman, belt","mouse, octopus, bat","Input: red, bat, octopus, mouse, businesswoman, belt Answer: mouse, octopus, bat
"
"penguin, actor, camel, pancake, fly","fly, penguin, camel","Input: penguin, actor, camel, pancake, fly Answer: fly, penguin, camel
"
"bat, octopus, monkey, soup, goat, ice cream, green","octopus, monkey, goat, bat","Input: bat, octopus, monkey, soup, goat, ice cream, green Answer: octopus, monkey, goat, bat
"
"mouse, sheep, jeans, donkey, motorway","donkey, sheep, mouse","Input: mouse, sheep, jeans, donkey, motorway Answer: donkey, sheep, mouse
"
"jeans, mechanic, sheep, rabbit, elephant, whale","whale, elephant, sheep, rabbit","Input: jeans, mechanic, sheep, rabbit, elephant, whale Answer: whale, elephant, sheep, rabbit
"
"swimsuit, snake, penguin, frog, olives, helicopter","frog, snake, penguin","Input: swimsuit, snake, penguin, frog, olives, helicopter Answer: frog, snake, penguin
"
"camel, cat, lizard, helicopter, brown","camel, lizard, cat","Input: camel, cat, lizard, helicopter, brown Answer: camel, lizard, cat
"
"tiger, teacher, zebra, engineer, cat","tiger, cat, zebra","Input: tiger, teacher, zebra, engineer, cat Answer: tiger, cat, zebra
"
"zebra, plane, chicken, artist, rabbit, dress","zebra, chicken, rabbit","Input: zebra, plane, chicken, artist, rabbit, dress Answer: zebra, chicken, rabbit
"
"hat, snake, jeans, plane, fly, swan, lion","fly, swan, snake, lion","Input: hat, snake, jeans, plane, fly, swan, lion Answer: fly, swan, snake, lion
"
"burger, swan, mechanic, penguin, donkey, ship","penguin, swan, donkey","Input: burger, swan, mechanic, penguin, donkey, ship Answer: penguin, swan, donkey
"
"whale, cat, helicopter, octopus, white","cat, whale, octopus","Input: whale, cat, helicopter, octopus, white Answer: cat, whale, octopus
"
"belt, dolphin, jeans, octopus, spider, truck","spider, octopus, dolphin","Input: belt, dolphin, jeans, octopus, spider, truck Answer: spider, octopus, dolphin
"
"goat, bat, donkey, mango, chicken, doctor, businesswoman","bat, goat, chicken, donkey","Input: goat, bat, donkey, mango, chicken, doctor, businesswoman Answer: bat, goat, chicken, donkey
"
"pancake, butterfly, mouse, pajamas, lemon, bat","bat, butterfly, mouse","Input: pancake, butterfly, mouse, pajamas, lemon, bat Answer: bat, butterfly, mouse
"
"whale, scarf, candy, camel, elephant, parrot","camel, parrot, elephant, whale","Input: whale, scarf, candy, camel, elephant, parrot Answer: camel, parrot, elephant, whale
"
"trousers, hippo, lizard, cook, cat","cat, lizard, hippo","Input: trousers, hippo, lizard, cook, cat Answer: cat, lizard, hippo
"
"cat, octopus, snail, fly, motorway, photographer","cat, fly, octopus, snail","Input: cat, octopus, snail, fly, motorway, photographer Answer: cat, fly, octopus, snail
"
"snake, car, artist, swan, bat","snake, bat, swan","Input: snake, car, artist, swan, bat Answer: snake, bat, swan
"
"penguin, lizard, frog, ambulance, egg, goat","goat, penguin, frog, lizard","Input: penguin, lizard, frog, ambulance, egg, goat Answer: goat, penguin, frog, lizard
"
"monkey, pineapple, lion, mouse, gray, jellyfish, taxi","mouse, lion, monkey, jellyfish","Input: monkey, pineapple, lion, mouse, gray, jellyfish, taxi Answer: mouse, lion, monkey, jellyfish
"
"lizard, snake, bee, ambulance, teacher, horse","bee, snake, lizard, horse","Input: lizard, snake, bee, ambulance, teacher, horse Answer: bee, snake, lizard, horse
"
"lemon, car, shoe, hippo, spider, fly","fly, spider, hippo","Input: lemon, car, shoe, hippo, spider, fly Answer: fly, spider, hippo
"
"photographer, whale, sweater, hippo, shark","whale, shark, hippo","Input: photographer, whale, sweater, hippo, shark Answer: whale, shark, hippo
"
"sandwich, spider, skirt, duck, bat","bat, spider, duck","Input: sandwich, spider, skirt, duck, bat Answer: bat, spider, duck
"
"truck, designer, tiger, giraffe, actor, snail","snail, giraffe, tiger","Input: truck, designer, tiger, giraffe, actor, snail Answer: snail, giraffe, tiger
"
"dolphin, gold, dress, spaceship, monkey, bat","monkey, bat, dolphin","Input: dolphin, gold, dress, spaceship, monkey, bat Answer: monkey, bat, dolphin
"
"pasta, honey, swan, whale, elephant","swan, whale, elephant","Input: pasta, honey, swan, whale, elephant Answer: swan, whale, elephant
"
"panda, tractor, nurse, octopus, mouse, duck","octopus, panda, duck, mouse","Input: panda, tractor, nurse, octopus, mouse, duck Answer: octopus, panda, duck, mouse
"
"dentist, mechanic, tiger, hippo, duck, yellow, frog","hippo, tiger, frog, duck","Input: dentist, mechanic, tiger, hippo, duck, yellow, frog Answer: hippo, tiger, frog, duck
"
"swan, taxi, giraffe, ambulance, goat, gray, panda","giraffe, goat, swan, panda","Input: swan, taxi, giraffe, ambulance, goat, gray, panda Answer: giraffe, goat, swan, panda
"
"monkey, goat, truck, elephant, red","monkey, elephant, goat","Input: monkey, goat, truck, elephant, red Answer: monkey, elephant, goat
"
"octopus, butterfly, fly, green, businesswoman, mechanic","butterfly, octopus, fly","Input: octopus, butterfly, fly, green, businesswoman, mechanic Answer: butterfly, octopus, fly
"
"tiger, taxi, monkey, blue, duck, tortoise","monkey, duck, tiger, tortoise","Input: tiger, taxi, monkey, blue, duck, tortoise Answer: monkey, duck, tiger, tortoise
"
"bee, panda, motorway, octopus, actor, butter","panda, bee, octopus","Input: bee, panda, motorway, octopus, actor, butter Answer: panda, bee, octopus
"
"frog, businessman, car, zebra, donkey, purple","zebra, donkey, frog","Input: frog, businessman, car, zebra, donkey, purple Answer: zebra, donkey, frog
"
"butterfly, gold, lemon, cat, goat","butterfly, goat, cat","Input: butterfly, gold, lemon, cat, goat Answer: butterfly, goat, cat
"
"swan, cat, gray, belt, horse","cat, swan, horse","Input: swan, cat, gray, belt, horse Answer: cat, swan, horse
"
"spaceship, cat, swan, gray, dolphin","swan, cat, dolphin","Input: spaceship, cat, swan, gray, dolphin Answer: swan, cat, dolphin
"
"swimsuit, lizard, ambulance, horse, doctor, camel, tiger","lizard, horse, camel, tiger","Input: swimsuit, lizard, ambulance, horse, doctor, camel, tiger Answer: lizard, horse, camel, tiger
"
"cat, orange, donkey, gray, lizard, swan","lizard, cat, swan, donkey","Input: cat, orange, donkey, gray, lizard, swan Answer: lizard, cat, swan, donkey
"
"cook, horse, burger, goat, snail","goat, horse, snail","Input: cook, horse, burger, goat, snail Answer: goat, horse, snail
"
"penguin, camel, sheep, ambulance, helicopter, donkey","sheep, penguin, donkey, camel","Input: penguin, camel, sheep, ambulance, helicopter, donkey Answer: sheep, penguin, donkey, camel
"
"hippo, businessman, green, skirt, goat, lizard","goat, lizard, hippo","Input: hippo, businessman, green, skirt, goat, lizard Answer: goat, lizard, hippo
"
"lemon, zebra, snail, lizard, belt","zebra, snail, lizard","Input: lemon, zebra, snail, lizard, belt Answer: zebra, snail, lizard
"
"tiger, dolphin, octopus, blue, actor, snail","snail, tiger, dolphin, octopus","Input: tiger, dolphin, octopus, blue, actor, snail Answer: snail, tiger, dolphin, octopus
"
"brown, shirt, jellyfish, donkey, bat, mouse","mouse, bat, jellyfish, donkey","Input: brown, shirt, jellyfish, donkey, bat, mouse Answer: mouse, bat, jellyfish, donkey
"
"sandwich, parrot, nurse, ship, chicken, sheep","chicken, parrot, sheep","Input: sandwich, parrot, nurse, ship, chicken, sheep Answer: chicken, parrot, sheep
"
"rabbit, bee, whale, actor, blue, pasta, snail","rabbit, snail, whale, bee","Input: rabbit, bee, whale, actor, blue, pasta, snail Answer: rabbit, snail, whale, bee
"
"waiter, belt, tractor, elephant, shark, giraffe, lizard","elephant, lizard, shark, giraffe","Input: waiter, belt, tractor, elephant, shark, giraffe, lizard Answer: elephant, lizard, shark, giraffe
"
"purple, donkey, parrot, lizard, plane, sheep","parrot, sheep, donkey, lizard","Input: purple, donkey, parrot, lizard, plane, sheep Answer: parrot, sheep, donkey, lizard
"
"glove, banana, duck, horse, goat","horse, goat, duck","Input: glove, banana, duck, horse, goat Answer: horse, goat, duck
"
"camel, octopus, orange, ship, olives, duck","camel, duck, octopus","Input: camel, octopus, orange, ship, olives, duck Answer: camel, duck, octopus
"
"donkey, fly, pink, bee, motorway, butter","bee, fly, donkey","Input: donkey, fly, pink, bee, motorway, butter Answer: bee, fly, donkey
"
"horse, nurse, penguin, duck, snake, orange","horse, snake, penguin, duck","Input: horse, nurse, penguin, duck, snake, orange Answer: horse, snake, penguin, duck
"
"gray, dolphin, whale, cookie, rabbit","rabbit, dolphin, whale","Input: gray, dolphin, whale, cookie, rabbit Answer: rabbit, dolphin, whale
"
"mouse, fly, duck, kiwi, camel, car","duck, mouse, fly, camel","Input: mouse, fly, duck, kiwi, camel, car Answer: duck, mouse, fly, camel
"
"jacket, duck, sweater, swan, shark, brown, mouse","duck, shark, mouse, swan","Input: jacket, duck, sweater, swan, shark, brown, mouse Answer: duck, shark, mouse, swan
"
"dress, horse, fly, gold, nurse, frog, tortoise","tortoise, frog, fly, horse","Input: dress, horse, fly, gold, nurse, frog, tortoise Answer: tortoise, frog, fly, horse
"
"actor, train, dolphin, giraffe, donkey, bee","donkey, dolphin, bee, giraffe","Input: actor, train, dolphin, giraffe, donkey, bee Answer: donkey, dolphin, bee, giraffe
"
