input,output,text
Sentence 1: Keep potatoes fresh. Sentence 2: I can not keep track of all my employees. Word: keep,not the same,"Input: Sentence 1: Keep potatoes fresh. Sentence 2: I can not keep track of all my employees. Word: keep Answer: not the same
"
Sentence 1: Can I buy you a drink? Sentence 2: Drink was his downfall. Word: drink,not the same,"Input: Sentence 1: Can I buy you a drink? Sentence 2: Drink was his downfall. Word: drink Answer: not the same
"
Sentence 1: Whet my appetite. Sentence 2: To whet one's appetite or one's courage. Word: whet,same,"Input: Sentence 1: Whet my appetite. Sentence 2: To whet one's appetite or one's courage. Word: whet Answer: same
"
Sentence 1: Lie dormant. Sentence 2: The book lies on the table. Word: lie,not the same,"Input: Sentence 1: Lie dormant. Sentence 2: The book lies on the table. Word: lie Answer: not the same
"
Sentence 1: It was just smoke and mirrors. Sentence 2: His dreams all turned to smoke. Word: smoke,same,"Input: Sentence 1: It was just smoke and mirrors. Sentence 2: His dreams all turned to smoke. Word: smoke Answer: same
"
Sentence 1: We are in accord with your proposal. Sentence 2: The accord of light and shade in painting. Word: accord,not the same,"Input: Sentence 1: We are in accord with your proposal. Sentence 2: The accord of light and shade in painting. Word: accord Answer: not the same
"
Sentence 1: Please write to me every week. Sentence 2: Your son has been writing on the wall. Word: write,not the same,"Input: Sentence 1: Please write to me every week. Sentence 2: Your son has been writing on the wall. Word: write Answer: not the same
"
Sentence 1: The wheels sang their song as the train rocketed ahead. Sentence 2: The song of bullets was in the air. Word: song,same,"Input: Sentence 1: The wheels sang their song as the train rocketed ahead. Sentence 2: The song of bullets was in the air. Word: song Answer: same
"
Sentence 1: The opening received good critical reviews. Sentence 2: The opening established the basic theme. Word: opening,not the same,"Input: Sentence 1: The opening received good critical reviews. Sentence 2: The opening established the basic theme. Word: opening Answer: not the same
"
Sentence 1: Earth the circuit. Sentence 2: That noise is because the amplifier is not properly earthed. Word: earth,same,"Input: Sentence 1: Earth the circuit. Sentence 2: That noise is because the amplifier is not properly earthed. Word: earth Answer: same
"
Sentence 1: This move will simplify our lives. Sentence 2: We had to simplify the instructions. Word: simplify,same,"Input: Sentence 1: This move will simplify our lives. Sentence 2: We had to simplify the instructions. Word: simplify Answer: same
"
Sentence 1: They paid taxes on every stage of the operation. Sentence 2: A large-scale farming operation. Word: operation,same,"Input: Sentence 1: They paid taxes on every stage of the operation. Sentence 2: A large-scale farming operation. Word: operation Answer: same
"
Sentence 1: Hold your temper. Sentence 2: The canteen holds fresh water. Word: hold,not the same,"Input: Sentence 1: Hold your temper. Sentence 2: The canteen holds fresh water. Word: hold Answer: not the same
"
Sentence 1: The school was built in 1932. Sentence 2: Our children attend a public school in our neighborhood. Word: school,not the same,"Input: Sentence 1: The school was built in 1932. Sentence 2: Our children attend a public school in our neighborhood. Word: school Answer: not the same
"
Sentence 1: Throw a frisbee. Sentence 2: Jane threw dinner together. Word: throw,not the same,"Input: Sentence 1: Throw a frisbee. Sentence 2: Jane threw dinner together. Word: throw Answer: not the same
"
Sentence 1: Do you want to work after the age of 60? Sentence 2: My wife never worked. Word: work,same,"Input: Sentence 1: Do you want to work after the age of 60? Sentence 2: My wife never worked. Word: work Answer: same
"
Sentence 1: They stopped at an open space in the jungle. Sentence 2: The space between his teeth. Word: space,same,"Input: Sentence 1: They stopped at an open space in the jungle. Sentence 2: The space between his teeth. Word: space Answer: same
"
Sentence 1: Do you know the way to the airport? Sentence 2: They split the loot three ways. Word: way,not the same,"Input: Sentence 1: Do you know the way to the airport? Sentence 2: They split the loot three ways. Word: way Answer: not the same
"
Sentence 1: We simply could not start the engine. Sentence 2: Start a foundation. Word: start,not the same,"Input: Sentence 1: We simply could not start the engine. Sentence 2: Start a foundation. Word: start Answer: not the same
"
"Sentence 1: Will you pay cash or charge the purchase? Sentence 2: Charge all weapons, shields, and banners. Word: charge",not the same,"Input: Sentence 1: Will you pay cash or charge the purchase? Sentence 2: Charge all weapons, shields, and banners. Word: charge Answer: not the same
"
Sentence 1: I shall be writing to you soon. Sentence 2: We liked to chat while we were eating. Word: be,same,"Input: Sentence 1: I shall be writing to you soon. Sentence 2: We liked to chat while we were eating. Word: be Answer: same
"
Sentence 1: Did you get it? Sentence 2: It must be getting more serious. Word: get,not the same,"Input: Sentence 1: Did you get it? Sentence 2: It must be getting more serious. Word: get Answer: not the same
"
Sentence 1: Pull the string gently. Sentence 2: Pull the rope. Word: pull,same,"Input: Sentence 1: Pull the string gently. Sentence 2: Pull the rope. Word: pull Answer: same
"
Sentence 1: The automobile reduced the demand for buggywhips. Sentence 2: There were many demands on his time. Word: demand,not the same,"Input: Sentence 1: The automobile reduced the demand for buggywhips. Sentence 2: There were many demands on his time. Word: demand Answer: not the same
"
Sentence 1: Lift the box onto the table. Sentence 2: I lifted the books. Word: lift,same,"Input: Sentence 1: Lift the box onto the table. Sentence 2: I lifted the books. Word: lift Answer: same
"
Sentence 1: Can you connect the two loudspeakers? Sentence 2: This computer will connect well to the network. Word: connect,same,"Input: Sentence 1: Can you connect the two loudspeakers? Sentence 2: This computer will connect well to the network. Word: connect Answer: same
"
Sentence 1: You had better pack your swollen ankle with ice. Sentence 2: Pack the faucet. Word: pack,not the same,"Input: Sentence 1: You had better pack your swollen ankle with ice. Sentence 2: Pack the faucet. Word: pack Answer: not the same
"
Sentence 1: This difficult idea seems to evade her. Sentence 2: The con man always evades. Word: evade,not the same,"Input: Sentence 1: This difficult idea seems to evade her. Sentence 2: The con man always evades. Word: evade Answer: not the same
"
Sentence 1: Play football. Sentence 2: Pele played for the Brazilian teams in many important matches. Word: play,same,"Input: Sentence 1: Play football. Sentence 2: Pele played for the Brazilian teams in many important matches. Word: play Answer: same
"
Sentence 1: She has a glib tongue. Sentence 2: Tongues of flame licked at the walls. Word: tongue,not the same,"Input: Sentence 1: She has a glib tongue. Sentence 2: Tongues of flame licked at the walls. Word: tongue Answer: not the same
"
Sentence 1: It was a nice piece of work. Sentence 2: He needed a piece of granite. Word: piece,not the same,"Input: Sentence 1: It was a nice piece of work. Sentence 2: He needed a piece of granite. Word: piece Answer: not the same
"
Sentence 1: They set out on their return to the base camp. Sentence 2: I expect the house to be spotless upon my return. Word: return,same,"Input: Sentence 1: They set out on their return to the base camp. Sentence 2: I expect the house to be spotless upon my return. Word: return Answer: same
"
Sentence 1: We drive the turnpike to work. Sentence 2: Drive the forest. Word: drive,not the same,"Input: Sentence 1: We drive the turnpike to work. Sentence 2: Drive the forest. Word: drive Answer: not the same
"
Sentence 1: They were arrayed in line of battle. Sentence 2: The cast stood in line for the curtain call. Word: line,same,"Input: Sentence 1: They were arrayed in line of battle. Sentence 2: The cast stood in line for the curtain call. Word: line Answer: same
"
Sentence 1: A peach stone. Sentence 2: You should remove the stones from prunes before cooking. Word: stone,same,"Input: Sentence 1: A peach stone. Sentence 2: You should remove the stones from prunes before cooking. Word: stone Answer: same
"
Sentence 1: Smother a yawn. Sentence 2: The butter cream smothered the cake. Word: smother,not the same,"Input: Sentence 1: Smother a yawn. Sentence 2: The butter cream smothered the cake. Word: smother Answer: not the same
"
Sentence 1: A thing of the spirit. Sentence 2: A funny thing happened on the way to the ... Word: thing,not the same,"Input: Sentence 1: A thing of the spirit. Sentence 2: A funny thing happened on the way to the ... Word: thing Answer: not the same
"
Sentence 1: Set this poem to music. Sentence 2: To set pear trees in an orchard. Word: set,not the same,"Input: Sentence 1: Set this poem to music. Sentence 2: To set pear trees in an orchard. Word: set Answer: not the same
"
Sentence 1: Tow is flax with short staple. Sentence 2: Staple fibers vary widely in length. Word: staple,same,"Input: Sentence 1: Tow is flax with short staple. Sentence 2: Staple fibers vary widely in length. Word: staple Answer: same
"
Sentence 1: Tame the soil. Sentence 2: The author finally tamed some of his potentially offensive statements. Word: tame,not the same,"Input: Sentence 1: Tame the soil. Sentence 2: The author finally tamed some of his potentially offensive statements. Word: tame Answer: not the same
"
Sentence 1: He spoke in a nervous tone of voice. Sentence 2: He began in a conversational tone. Word: tone,same,"Input: Sentence 1: He spoke in a nervous tone of voice. Sentence 2: He began in a conversational tone. Word: tone Answer: same
"
Sentence 1: Pull your knees towards your chin. Sentence 2: Pull the string gently. Word: pull,same,"Input: Sentence 1: Pull your knees towards your chin. Sentence 2: Pull the string gently. Word: pull Answer: same
"
Sentence 1: To admit evidence in the trial of a cause. Sentence 2: This pipe admits air. Word: admit,same,"Input: Sentence 1: To admit evidence in the trial of a cause. Sentence 2: This pipe admits air. Word: admit Answer: same
"
Sentence 1: Keep count. Sentence 2: Keep appointments. Word: keep,not the same,"Input: Sentence 1: Keep count. Sentence 2: Keep appointments. Word: keep Answer: not the same
"
Sentence 1: Play cards. Sentence 2: Gielgud played Hamlet. Word: play,not the same,"Input: Sentence 1: Play cards. Sentence 2: Gielgud played Hamlet. Word: play Answer: not the same
"
Sentence 1: Every number has a unique position in the sequence. Sentence 2: He has an unlisted number. Word: number,not the same,"Input: Sentence 1: Every number has a unique position in the sequence. Sentence 2: He has an unlisted number. Word: number Answer: not the same
"
Sentence 1: The lioness was a mother of four cubs. Sentence 2: The mother of three children. Word: mother,same,"Input: Sentence 1: The lioness was a mother of four cubs. Sentence 2: The mother of three children. Word: mother Answer: same
"
Sentence 1: Fall asleep. Sentence 2: They fell out of favor. Word: fall,same,"Input: Sentence 1: Fall asleep. Sentence 2: They fell out of favor. Word: fall Answer: same
"
Sentence 1: What did you get at the toy store? Sentence 2: Get someone mad. Word: get,not the same,"Input: Sentence 1: What did you get at the toy store? Sentence 2: Get someone mad. Word: get Answer: not the same
"
Sentence 1: Pottery of this cast was found throughout the region. Sentence 2: The delicate cast of his features. Word: cast,not the same,"Input: Sentence 1: Pottery of this cast was found throughout the region. Sentence 2: The delicate cast of his features. Word: cast Answer: not the same
"
Sentence 1: Victorian furniture is an interest of mine. Sentence 2: In the common interest. Word: interest,not the same,"Input: Sentence 1: Victorian furniture is an interest of mine. Sentence 2: In the common interest. Word: interest Answer: not the same
"
Sentence 1: This nest egg will ensure a nice retirement for us. Sentence 2: Our exertions ensured us a good outcome. Word: ensure,same,"Input: Sentence 1: This nest egg will ensure a nice retirement for us. Sentence 2: Our exertions ensured us a good outcome. Word: ensure Answer: same
"
Sentence 1: We can not admit non-members into our club building. Sentence 2: She admitted us. Word: admit,same,"Input: Sentence 1: We can not admit non-members into our club building. Sentence 2: She admitted us. Word: admit Answer: same
"
Sentence 1: Implement a procedure. Sentence 2: He implemented a new economic plan. Word: implement,not the same,"Input: Sentence 1: Implement a procedure. Sentence 2: He implemented a new economic plan. Word: implement Answer: not the same
"
Sentence 1: To carry the war from Greece into Asia. Sentence 2: The jar carries wine. Word: carry,not the same,"Input: Sentence 1: To carry the war from Greece into Asia. Sentence 2: The jar carries wine. Word: carry Answer: not the same
"
Sentence 1: Stick your thumb in the crack. Sentence 2: Stick some feathers in the turkey before you serve it. Word: stick,not the same,"Input: Sentence 1: Stick your thumb in the crack. Sentence 2: Stick some feathers in the turkey before you serve it. Word: stick Answer: not the same
"
Sentence 1: He got the sack for being late all the time. Sentence 2: The boss is gon na give her the sack today. Word: sack,same,"Input: Sentence 1: He got the sack for being late all the time. Sentence 2: The boss is gon na give her the sack today. Word: sack Answer: same
"
Sentence 1: I don't have any money left. Sentence 2: I have two years left. Word: have,same,"Input: Sentence 1: I don't have any money left. Sentence 2: I have two years left. Word: have Answer: same
"
"Sentence 1: A daily run of 100,000 gallons of paint. Sentence 2: Yesterday we did a run of 12,000 units. Word: run",same,"Input: Sentence 1: A daily run of 100,000 gallons of paint. Sentence 2: Yesterday we did a run of 12,000 units. Word: run Answer: same
"
Sentence 1: Clarify beer. Sentence 2: Clarify the butter. Word: clarify,same,"Input: Sentence 1: Clarify beer. Sentence 2: Clarify the butter. Word: clarify Answer: same
"
Sentence 1: We visited a farm where they raise chickens. Sentence 2: A few important questions were raised after the attack. Word: raise,not the same,"Input: Sentence 1: We visited a farm where they raise chickens. Sentence 2: A few important questions were raised after the attack. Word: raise Answer: not the same
"
"Sentence 1: In Vermont, the leaves turn early. Sentence 2: Ivory turns well. Word: turn",not the same,"Input: Sentence 1: In Vermont, the leaves turn early. Sentence 2: Ivory turns well. Word: turn Answer: not the same
"
Sentence 1: He held a large block of the company's stock. Sentence 2: The pyramids were built with large stone blocks. Word: block,not the same,"Input: Sentence 1: He held a large block of the company's stock. Sentence 2: The pyramids were built with large stone blocks. Word: block Answer: not the same
"
Sentence 1: I have two sisters. Sentence 2: How many cars does she have? Word: have,same,"Input: Sentence 1: I have two sisters. Sentence 2: How many cars does she have? Word: have Answer: same
"
Sentence 1: I really care about my work. Sentence 2: I don't care. Word: care,same,"Input: Sentence 1: I really care about my work. Sentence 2: I don't care. Word: care Answer: same
"
Sentence 1: She doesn't know this composer. Sentence 2: I know him under a different name. Word: know,same,"Input: Sentence 1: She doesn't know this composer. Sentence 2: I know him under a different name. Word: know Answer: same
"
Sentence 1: The fashion did not catch. Sentence 2: He caught the allusion in her glance. Word: catch,not the same,"Input: Sentence 1: The fashion did not catch. Sentence 2: He caught the allusion in her glance. Word: catch Answer: not the same
"
Sentence 1: Put your ideas in writing. Sentence 2: That song put me in awful good humor. Word: put,same,"Input: Sentence 1: Put your ideas in writing. Sentence 2: That song put me in awful good humor. Word: put Answer: same
"
Sentence 1: The president wanted to disband the scandal-plagued agency. Sentence 2: The principal disbanded the political student organization. Word: disband,same,"Input: Sentence 1: The president wanted to disband the scandal-plagued agency. Sentence 2: The principal disbanded the political student organization. Word: disband Answer: same
"
Sentence 1: You must carry your camping gear. Sentence 2: Amanda carried the package from home. Word: carry,same,"Input: Sentence 1: You must carry your camping gear. Sentence 2: Amanda carried the package from home. Word: carry Answer: same
"
Sentence 1: The teenager couldn't bear the shame of introducing his parents. Sentence 2: One mistake brought shame to all his family. Word: shame,same,"Input: Sentence 1: The teenager couldn't bear the shame of introducing his parents. Sentence 2: One mistake brought shame to all his family. Word: shame Answer: same
"
Sentence 1: Can we finance the addition to our home? Sentence 2: He financed his home purchase through a local credit union. Word: finance,same,"Input: Sentence 1: Can we finance the addition to our home? Sentence 2: He financed his home purchase through a local credit union. Word: finance Answer: same
"
Sentence 1: This will save money. Sentence 2: This will save you a lot of time. Word: save,same,"Input: Sentence 1: This will save money. Sentence 2: This will save you a lot of time. Word: save Answer: same
"
Sentence 1: Leave lots of time for the trip. Sentence 2: At what time does your train leave? Word: leave,not the same,"Input: Sentence 1: Leave lots of time for the trip. Sentence 2: At what time does your train leave? Word: leave Answer: not the same
"
Sentence 1: To blow a horse. Sentence 2: Blow now! Word: blow,not the same,"Input: Sentence 1: To blow a horse. Sentence 2: Blow now! Word: blow Answer: not the same
"
Sentence 1: Beat the subway fare. Sentence 2: Beat a path through the forest. Word: beat,not the same,"Input: Sentence 1: Beat the subway fare. Sentence 2: Beat a path through the forest. Word: beat Answer: not the same
"
Sentence 1: The sweat cut little rivulets into her face. Sentence 2: Cut a movie scene. Word: cut,not the same,"Input: Sentence 1: The sweat cut little rivulets into her face. Sentence 2: Cut a movie scene. Word: cut Answer: not the same
"
Sentence 1: They're just country folk. Sentence 2: Lots of folks like to travel during the holidays. Word: folk,same,"Input: Sentence 1: They're just country folk. Sentence 2: Lots of folks like to travel during the holidays. Word: folk Answer: same
"
Sentence 1: A ten day's leave to visit his mother. Sentence 2: She was granted leave to speak. Word: leave,not the same,"Input: Sentence 1: A ten day's leave to visit his mother. Sentence 2: She was granted leave to speak. Word: leave Answer: not the same
"
Sentence 1: It came by the first post. Sentence 2: If you hurry you'll catch the post. Word: post,same,"Input: Sentence 1: It came by the first post. Sentence 2: If you hurry you'll catch the post. Word: post Answer: same
"
Sentence 1: Draw on a cigarette. Sentence 2: Draw wire. Word: draw,not the same,"Input: Sentence 1: Draw on a cigarette. Sentence 2: Draw wire. Word: draw Answer: not the same
"
Sentence 1: Tap beer in a bar. Sentence 2: Tap an M3 thread all the way through the hole. Word: tap,not the same,"Input: Sentence 1: Tap beer in a bar. Sentence 2: Tap an M3 thread all the way through the hole. Word: tap Answer: not the same
"
Sentence 1: To post someone for cowardice. Sentence 2: Post a warning. Word: post,same,"Input: Sentence 1: To post someone for cowardice. Sentence 2: Post a warning. Word: post Answer: same
"
Sentence 1: The two buildings touch. Sentence 2: Are you all right? You've hardly touched your lunch. Word: touch,not the same,"Input: Sentence 1: The two buildings touch. Sentence 2: Are you all right? You've hardly touched your lunch. Word: touch Answer: not the same
"
Sentence 1: The Post Office issued a series commemorating famous American entertainers. Sentence 2: His coin collection included the complete series of Indian-head pennies. Word: series,same,"Input: Sentence 1: The Post Office issued a series commemorating famous American entertainers. Sentence 2: His coin collection included the complete series of Indian-head pennies. Word: series Answer: same
"
Sentence 1: The flock of birds took to the air. Sentence 2: Open a window and let in some air. Word: air,same,"Input: Sentence 1: The flock of birds took to the air. Sentence 2: Open a window and let in some air. Word: air Answer: same
"
Sentence 1: The voice of experience. Sentence 2: The wee small voice of conscience. Word: voice,same,"Input: Sentence 1: The voice of experience. Sentence 2: The wee small voice of conscience. Word: voice Answer: same
"
Sentence 1: I had a strange feeling in my leg. Sentence 2: She had a feeling of euphoria. Word: feeling,not the same,"Input: Sentence 1: I had a strange feeling in my leg. Sentence 2: She had a feeling of euphoria. Word: feeling Answer: not the same
"
Sentence 1: I'll save you the trouble. Sentence 2: This move will save money. Word: save,not the same,"Input: Sentence 1: I'll save you the trouble. Sentence 2: This move will save money. Word: save Answer: not the same
"
Sentence 1: Remove a case to another court. Sentence 2: Doug removed the smudges. Word: remove,not the same,"Input: Sentence 1: Remove a case to another court. Sentence 2: Doug removed the smudges. Word: remove Answer: not the same
"
Sentence 1: No human situation is simple. Sentence 2: The dangerous situation developed suddenly. Word: situation,same,"Input: Sentence 1: No human situation is simple. Sentence 2: The dangerous situation developed suddenly. Word: situation Answer: same
"
Sentence 1: Play games. Sentence 2: He plays on three teams. Word: play,same,"Input: Sentence 1: Play games. Sentence 2: He plays on three teams. Word: play Answer: same
"
Sentence 1: A reduction in the assessment per head of sheep. Sentence 2: He was at the head of the column. Word: head,not the same,"Input: Sentence 1: A reduction in the assessment per head of sheep. Sentence 2: He was at the head of the column. Word: head Answer: not the same
"
Sentence 1: His friendship was a comfort. Sentence 2: A padded chair was one of the room's few comforts. Word: comfort,same,"Input: Sentence 1: His friendship was a comfort. Sentence 2: A padded chair was one of the room's few comforts. Word: comfort Answer: same
"
Sentence 1: His stories were too susceptible to ulteriority. Sentence 2: Their conversation was limited to ulteriorities. Word: ulteriority,same,"Input: Sentence 1: His stories were too susceptible to ulteriority. Sentence 2: Their conversation was limited to ulteriorities. Word: ulteriority Answer: same
"
Sentence 1: Leave the room. Sentence 2: She wants to leave. Word: leave,not the same,"Input: Sentence 1: Leave the room. Sentence 2: She wants to leave. Word: leave Answer: not the same
"
Sentence 1: Many sunken ships rest on the ocean floor. Sentence 2: The floor of the cave. Word: floor,same,"Input: Sentence 1: Many sunken ships rest on the ocean floor. Sentence 2: The floor of the cave. Word: floor Answer: same
"
Sentence 1: Under control. Sentence 2: He had lost control of his sphincters. Word: control,not the same,"Input: Sentence 1: Under control. Sentence 2: He had lost control of his sphincters. Word: control Answer: not the same
"
Sentence 1: A length of tubing. Sentence 2: A length of timber. Word: length,same,"Input: Sentence 1: A length of tubing. Sentence 2: A length of timber. Word: length Answer: same
"
Sentence 1: These people still follow the laws of their ancient religion. Sentence 2: Follow the road. Word: follow,not the same,"Input: Sentence 1: These people still follow the laws of their ancient religion. Sentence 2: Follow the road. Word: follow Answer: not the same
"
Sentence 1: Crime doesn't pay. Sentence 2: He paid me 5000 pounds for the car. Word: pay,not the same,"Input: Sentence 1: Crime doesn't pay. Sentence 2: He paid me 5000 pounds for the car. Word: pay Answer: not the same
"
Sentence 1: What a revolting development! Sentence 2: Recent developments in Iraq. Word: development,same,"Input: Sentence 1: What a revolting development! Sentence 2: Recent developments in Iraq. Word: development Answer: same
"
Sentence 1: To pack goods in a box. Sentence 2: Crowds packed the stands. Word: pack,same,"Input: Sentence 1: To pack goods in a box. Sentence 2: Crowds packed the stands. Word: pack Answer: same
"
Sentence 1: The mechanism of the ear. Sentence 2: The mechanism of infection. Word: mechanism,same,"Input: Sentence 1: The mechanism of the ear. Sentence 2: The mechanism of infection. Word: mechanism Answer: same
"
Sentence 1: I need to charge my car battery. Sentence 2: The teacher charged the children to memorize the poem. Word: charge,not the same,"Input: Sentence 1: I need to charge my car battery. Sentence 2: The teacher charged the children to memorize the poem. Word: charge Answer: not the same
"
Sentence 1: Can you teach me to sew? Sentence 2: I taught them French. Word: teach,same,"Input: Sentence 1: Can you teach me to sew? Sentence 2: I taught them French. Word: teach Answer: same
"
Sentence 1: City life. Sentence 2: Get a life. Word: life,same,"Input: Sentence 1: City life. Sentence 2: Get a life. Word: life Answer: same
"
Sentence 1: Use your head! Sentence 2: Use the plastic bags to store the food. Word: use,same,"Input: Sentence 1: Use your head! Sentence 2: Use the plastic bags to store the food. Word: use Answer: same
"
Sentence 1: He waited a long time. Sentence 2: He had a time holding back the tears. Word: time,not the same,"Input: Sentence 1: He waited a long time. Sentence 2: He had a time holding back the tears. Word: time Answer: not the same
"
Sentence 1: I will stake my good reputation for this. Sentence 2: Stake your goat. Word: stake,not the same,"Input: Sentence 1: I will stake my good reputation for this. Sentence 2: Stake your goat. Word: stake Answer: not the same
"
Sentence 1: We had to oblige him. Sentence 2: The singer obliged with another song. Word: oblige,same,"Input: Sentence 1: We had to oblige him. Sentence 2: The singer obliged with another song. Word: oblige Answer: same
"
Sentence 1: When bending the elbow the biceps are the agonist. Sentence 2: Acetylcholine is an agonist at the a cholinergic receptor. Word: agonist,not the same,"Input: Sentence 1: When bending the elbow the biceps are the agonist. Sentence 2: Acetylcholine is an agonist at the a cholinergic receptor. Word: agonist Answer: not the same
"
Sentence 1: This will save you a lot of time. Sentence 2: She saved the old family photographs in a drawer. Word: save,not the same,"Input: Sentence 1: This will save you a lot of time. Sentence 2: She saved the old family photographs in a drawer. Word: save Answer: not the same
"
Sentence 1: Run a subject. Sentence 2: I'm not ready to run a marathon. Word: run,not the same,"Input: Sentence 1: Run a subject. Sentence 2: I'm not ready to run a marathon. Word: run Answer: not the same
"
Sentence 1: I just don't get him. Sentence 2: Where did she get these news? Word: get,not the same,"Input: Sentence 1: I just don't get him. Sentence 2: Where did she get these news? Word: get Answer: not the same
"
Sentence 1: The grant doesn't cover my salary. Sentence 2: The second officer covered the top floor. Word: cover,not the same,"Input: Sentence 1: The grant doesn't cover my salary. Sentence 2: The second officer covered the top floor. Word: cover Answer: not the same
"
Sentence 1: Make enemies. Sentence 2: He made a fool of himself at the meeting. Word: make,not the same,"Input: Sentence 1: Make enemies. Sentence 2: He made a fool of himself at the meeting. Word: make Answer: not the same
"
Sentence 1: The automobile reduced the demand for buggywhips. Sentence 2: His demands for attention were unceasing. Word: demand,not the same,"Input: Sentence 1: The automobile reduced the demand for buggywhips. Sentence 2: His demands for attention were unceasing. Word: demand Answer: not the same
"
Sentence 1: Answer the riddle. Sentence 2: Answer a question. Word: answer,same,"Input: Sentence 1: Answer the riddle. Sentence 2: Answer a question. Word: answer Answer: same
"
Sentence 1: Strike an arc. Sentence 2: They were struck with fear. Word: strike,not the same,"Input: Sentence 1: Strike an arc. Sentence 2: They were struck with fear. Word: strike Answer: not the same
"
Sentence 1: We should go farther in this matter. Sentence 2: The day went well until I got your call. Word: go,not the same,"Input: Sentence 1: We should go farther in this matter. Sentence 2: The day went well until I got your call. Word: go Answer: not the same
"
Sentence 1: Block an attack. Sentence 2: The offensive linemen tried to block the blitz. Word: block,same,"Input: Sentence 1: Block an attack. Sentence 2: The offensive linemen tried to block the blitz. Word: block Answer: same
"
Sentence 1: He made trade protection a plank in the party platform. Sentence 2: Insurance provided protection against loss of wages due to illness. Word: protection,not the same,"Input: Sentence 1: He made trade protection a plank in the party platform. Sentence 2: Insurance provided protection against loss of wages due to illness. Word: protection Answer: not the same
"
"Sentence 1: If you see this man, run! Sentence 2: These dresses run small. Word: run",not the same,"Input: Sentence 1: If you see this man, run! Sentence 2: These dresses run small. Word: run Answer: not the same
"
Sentence 1: I went into the salon to get a clip. Sentence 2: He could do ten at a clip. Word: clip,not the same,"Input: Sentence 1: I went into the salon to get a clip. Sentence 2: He could do ten at a clip. Word: clip Answer: not the same
"
Sentence 1: The rule of St. Dominic. Sentence 2: He determined the upper bound with Descartes' rule of signs. Word: rule,not the same,"Input: Sentence 1: The rule of St. Dominic. Sentence 2: He determined the upper bound with Descartes' rule of signs. Word: rule Answer: not the same
"
Sentence 1: He made his escape from the mental hospital. Sentence 2: The prisoners made their escape by digging a tunnel. Word: escape,same,"Input: Sentence 1: He made his escape from the mental hospital. Sentence 2: The prisoners made their escape by digging a tunnel. Word: escape Answer: same
"
Sentence 1: The check will clear within 2 business days. Sentence 2: The sky cleared after the storm. Word: clear,not the same,"Input: Sentence 1: The check will clear within 2 business days. Sentence 2: The sky cleared after the storm. Word: clear Answer: not the same
"
Sentence 1: A long and happy marriage. Sentence 2: You should enter marriage for love. Word: marriage,same,"Input: Sentence 1: A long and happy marriage. Sentence 2: You should enter marriage for love. Word: marriage Answer: same
"
Sentence 1: Load the camera. Sentence 2: He loaded his gun carefully. Word: load,same,"Input: Sentence 1: Load the camera. Sentence 2: He loaded his gun carefully. Word: load Answer: same
"
Sentence 1: Meat loaf. Sentence 2: A loaf of cheese. Word: loaf,same,"Input: Sentence 1: Meat loaf. Sentence 2: A loaf of cheese. Word: loaf Answer: same
"
"Sentence 1: The car is so dirty, we need to wash it. Sentence 2: The swollen river washed away the footbridge. Word: wash",not the same,"Input: Sentence 1: The car is so dirty, we need to wash it. Sentence 2: The swollen river washed away the footbridge. Word: wash Answer: not the same
"
Sentence 1: How great thou art! Sentence 2: It's quite an art. Word: art,same,"Input: Sentence 1: How great thou art! Sentence 2: It's quite an art. Word: art Answer: same
"
Sentence 1: Starch clothes. Sentence 2: She starched her blouses. Word: starch,same,"Input: Sentence 1: Starch clothes. Sentence 2: She starched her blouses. Word: starch Answer: same
"
Sentence 1: The party went with a swing. Sentence 2: He took a wild swing at my head. Word: swing,not the same,"Input: Sentence 1: The party went with a swing. Sentence 2: He took a wild swing at my head. Word: swing Answer: not the same
"
Sentence 1: Messages must go through diplomatic channels. Sentence 2: She went through a lot of trouble. Word: go,same,"Input: Sentence 1: Messages must go through diplomatic channels. Sentence 2: She went through a lot of trouble. Word: go Answer: same
"
Sentence 1: Toy with an idea. Sentence 2: Figo is toying with the English defence. Word: toy,same,"Input: Sentence 1: Toy with an idea. Sentence 2: Figo is toying with the English defence. Word: toy Answer: same
"
Sentence 1: Paste the sign on the wall. Sentence 2: Cut and paste the sentence in the text. Word: paste,same,"Input: Sentence 1: Paste the sign on the wall. Sentence 2: Cut and paste the sentence in the text. Word: paste Answer: same
"
Sentence 1: A man of action. Sentence 2: He saw action in Korea. Word: action,not the same,"Input: Sentence 1: A man of action. Sentence 2: He saw action in Korea. Word: action Answer: not the same
"
Sentence 1: The head of the list. Sentence 2: I've got to go to the head. Word: head,not the same,"Input: Sentence 1: The head of the list. Sentence 2: I've got to go to the head. Word: head Answer: not the same
"
Sentence 1: They had a nice stay in Paris. Sentence 2: A lengthy hospital stay. Word: stay,same,"Input: Sentence 1: They had a nice stay in Paris. Sentence 2: A lengthy hospital stay. Word: stay Answer: same
"
Sentence 1: Stick your thumb in the crack. Sentence 2: She sticks to her principles. Word: stick,not the same,"Input: Sentence 1: Stick your thumb in the crack. Sentence 2: She sticks to her principles. Word: stick Answer: not the same
"
Sentence 1: They are accused of conspiring to constrain trade. Sentence 2: They rode the trade winds going west. Word: trade,not the same,"Input: Sentence 1: They are accused of conspiring to constrain trade. Sentence 2: They rode the trade winds going west. Word: trade Answer: not the same
"
