input,output,text
environment,Umgebung,"Input: environment Answer: Umgebung
"
genre,Genre,"Input: genre Answer: Genre
"
reserve,Reserve,"Input: reserve Answer: Reserve
"
knowledge,Wissen,"Input: knowledge Answer: Wissen
"
bank,Bank,"Input: bank Answer: Bank
"
statement,Behauptung,"Input: statement Answer: Behauptung
"
southwest,Südwesten,"Input: southwest Answer: Südwesten
"
rain,Regen,"Input: rain Answer: Regen
"
violence,Gewalt,"Input: violence Answer: Gewalt
"
function,Funktion,"Input: function Answer: Funktion
"
assault,Anschlag,"Input: assault Answer: Anschlag
"
battery,Körperverletzung,"Input: battery Answer: Körperverletzung
"
coal,Kohle,"Input: coal Answer: Kohle
"
candidate,Kandidat,"Input: candidate Answer: Kandidat
"
table,Tabelle,"Input: table Answer: Tabelle
"
distribution,Distribution,"Input: distribution Answer: Distribution
"
independence,Unabhängigkeit,"Input: independence Answer: Unabhängigkeit
"
entrance,Eingang,"Input: entrance Answer: Eingang
"
combination,Kombination,"Input: combination Answer: Kombination
"
camera,Videokamera,"Input: camera Answer: Videokamera
"
stadium,Stadion,"Input: stadium Answer: Stadion
"
appeal,Berufung,"Input: appeal Answer: Berufung
"
campus,Campus,"Input: campus Answer: Campus
"
landfall,Landung,"Input: landfall Answer: Landung
"
cell,Zelle,"Input: cell Answer: Zelle
"
decade,Dekade,"Input: decade Answer: Dekade
"
boy,Junge,"Input: boy Answer: Junge
"
winner,Gewinner,"Input: winner Answer: Gewinner
"
evening,Abend,"Input: evening Answer: Abend
"
investigation,Untersuchung,"Input: investigation Answer: Untersuchung
"
message,Nachricht,"Input: message Answer: Nachricht
"
proposal,Vorschlag,"Input: proposal Answer: Vorschlag
"
trip,Reise,"Input: trip Answer: Reise
"
bit,Bit,"Input: bit Answer: Bit
"
duty,Schicht,"Input: duty Answer: Schicht
"
bomb,Bombe,"Input: bomb Answer: Bombe
"
religion,Religion,"Input: religion Answer: Religion
"
hair,Haar,"Input: hair Answer: Haar
"
controversy,Kontroverse,"Input: controversy Answer: Kontroverse
"
hall,Studentenwohnheim,"Input: hall Answer: Studentenwohnheim
"
tail,Schwanz,"Input: tail Answer: Schwanz
"
importance,Wichtigkeit,"Input: importance Answer: Wichtigkeit
"
actress,Schauspielerin,"Input: actress Answer: Schauspielerin
"
owner,Besitzer,"Input: owner Answer: Besitzer
"
steam,Dampf,"Input: steam Answer: Dampf
"
opera,Oper,"Input: opera Answer: Oper
"
nomination,Nominierung,"Input: nomination Answer: Nominierung
"
entry,Eintrag,"Input: entry Answer: Eintrag
"
crime,Verbrechen,"Input: crime Answer: Verbrechen
"
composer,Komponist,"Input: composer Answer: Komponist
"
transfer,Übertragung,"Input: transfer Answer: Übertragung
"
price,Preis,"Input: price Answer: Preis
"
mountain,Berg,"Input: mountain Answer: Berg
"
firm,Firma,"Input: firm Answer: Firma
"
extension,Ausdehnung,"Input: extension Answer: Ausdehnung
"
roof,Dach,"Input: roof Answer: Dach
"
driving,Fahren,"Input: driving Answer: Fahren
"
identity,Identität,"Input: identity Answer: Identität
"
bottom,Boden,"Input: bottom Answer: Boden
"
zone,Zone,"Input: zone Answer: Zone
"
challenge,Herausforderung,"Input: challenge Answer: Herausforderung
"
lane,Spur,"Input: lane Answer: Spur
"
rail,Geländer,"Input: rail Answer: Geländer
"
principal,Schulvorsteher,"Input: principal Answer: Schulvorsteher
"
hotel,Hotel,"Input: hotel Answer: Hotel
"
relief,Relief,"Input: relief Answer: Relief
"
debate,Debatte,"Input: debate Answer: Debatte
"
depth,Tiefe,"Input: depth Answer: Tiefe
"
purchase,Kauf,"Input: purchase Answer: Kauf
"
departure,Abfahrt,"Input: departure Answer: Abfahrt
"
income,Einkommen,"Input: income Answer: Einkommen
"
decline,Sinken,"Input: decline Answer: Sinken
"
accident,Unfall,"Input: accident Answer: Unfall
"
recognition,Anerkennung,"Input: recognition Answer: Anerkennung
"
connection,Verbindung,"Input: connection Answer: Verbindung
"
mode,Modus,"Input: mode Answer: Modus
"
progress,Fortschritt,"Input: progress Answer: Fortschritt
"
sequel,Folge,"Input: sequel Answer: Folge
"
disc,Scheibe,"Input: disc Answer: Scheibe
"
museum,Museum,"Input: museum Answer: Museum
"
measure,Maß,"Input: measure Answer: Maß
"
department,Abteilung,"Input: department Answer: Abteilung
"
demand,Nachfrage,"Input: demand Answer: Nachfrage
"
spot,Fleck,"Input: spot Answer: Fleck
"
tank,Tank,"Input: tank Answer: Tank
"
circulation,Blutkreislauf,"Input: circulation Answer: Blutkreislauf
"
intelligence,Geheimdienst,"Input: intelligence Answer: Geheimdienst
"
possibility,Möglichkeit,"Input: possibility Answer: Möglichkeit
"
journey,Reise,"Input: journey Answer: Reise
"
freedom,Freiheit,"Input: freedom Answer: Freiheit
"
drug,Droge,"Input: drug Answer: Droge
"
generation,Generation,"Input: generation Answer: Generation
"
downtown,Stadtmitte,"Input: downtown Answer: Stadtmitte
"
assistance,Hilfe,"Input: assistance Answer: Hilfe
"
destruction,Zerstörung,"Input: destruction Answer: Zerstörung
"
youth,Jugend,"Input: youth Answer: Jugend
"
medal,Medaille,"Input: medal Answer: Medaille
"
atmosphere,Atmosphäre,"Input: atmosphere Answer: Atmosphäre
"
task,Aufgabe,"Input: task Answer: Aufgabe
"
block,Block,"Input: block Answer: Block
"
guard,Schutz,"Input: guard Answer: Schutz
"
regiment,Regiment,"Input: regiment Answer: Regiment
"
chorus,Chor,"Input: chorus Answer: Chor
"
hip,Hüfte,"Input: hip Answer: Hüfte
"
store,Lager,"Input: store Answer: Lager
"
completion,Vervollständigung,"Input: completion Answer: Vervollständigung
"
origin,Ursprung,"Input: origin Answer: Ursprung
"
responsibility,Verantwortung,"Input: responsibility Answer: Verantwortung
"
warning,Warnung,"Input: warning Answer: Warnung
"
skin,Design,"Input: skin Answer: Design
"
page,Seite,"Input: page Answer: Seite
"
province,Provinz,"Input: province Answer: Provinz
"
glass,Glas,"Input: glass Answer: Glas
"
path,Weg,"Input: path Answer: Weg
"
passage,Passage,"Input: passage Answer: Passage
"
counter,Zähler,"Input: counter Answer: Zähler
"
breed,Rasse,"Input: breed Answer: Rasse
"
association,Verein,"Input: association Answer: Verein
"
cruiser,Kreuzer,"Input: cruiser Answer: Kreuzer
"
climate,Klima,"Input: climate Answer: Klima
"
corner,Ecke,"Input: corner Answer: Ecke
"
classification,Klassifikation,"Input: classification Answer: Klassifikation
"
vehicle,Fahrzeug,"Input: vehicle Answer: Fahrzeug
"
reality,Wirklichkeit,"Input: reality Answer: Wirklichkeit
"
picture,Kino,"Input: picture Answer: Kino
"
memory,Gedächtnis,"Input: memory Answer: Gedächtnis
"
segment,Segment,"Input: segment Answer: Segment
"
bar,Bar,"Input: bar Answer: Bar
"
touchdown,Touchdown,"Input: touchdown Answer: Touchdown
"
difficulty,Schwierigkeit,"Input: difficulty Answer: Schwierigkeit
"
flow,Tätigkeitsrausch,"Input: flow Answer: Tätigkeitsrausch
"
basketball,Basketball,"Input: basketball Answer: Basketball
"
cavalry,Kavallerie,"Input: cavalry Answer: Kavallerie
"
inspiration,Einatmung,"Input: inspiration Answer: Einatmung
"
anniversary,Jahrestag,"Input: anniversary Answer: Jahrestag
"
funding,Finanzierung,"Input: funding Answer: Finanzierung
"
spoke,Speiche,"Input: spoke Answer: Speiche
"
praise,Lob,"Input: praise Answer: Lob
"
penalty,Strafe,"Input: penalty Answer: Strafe
"
pitch,Pech,"Input: pitch Answer: Pech
"
pattern,Muster,"Input: pattern Answer: Muster
"
heat,Hitze,"Input: heat Answer: Hitze
"
commission,Kommission,"Input: commission Answer: Kommission
"
strategy,Strategie,"Input: strategy Answer: Strategie
"
documentary,Dokumentation,"Input: documentary Answer: Dokumentation
"
cap,Mütze,"Input: cap Answer: Mütze
"
architecture,Architektur,"Input: architecture Answer: Architektur
"
category,Kategorie,"Input: category Answer: Kategorie
"
contest,Wettkampf,"Input: contest Answer: Wettkampf
"
plane,Ebene,"Input: plane Answer: Ebene
"
minister,Minister,"Input: minister Answer: Minister
"
adaptation,Anpassung,"Input: adaptation Answer: Anpassung
"
champion,Sieger,"Input: champion Answer: Sieger
"
scheme,Schema,"Input: scheme Answer: Schema
"
library,Bibliothek,"Input: library Answer: Bibliothek
"
fit,Anfall,"Input: fit Answer: Anfall
"
fighter,Kämpfer,"Input: fighter Answer: Kämpfer
"
throne,Thron,"Input: throne Answer: Thron
"
rival,Gegner,"Input: rival Answer: Gegner
"
passenger,Passagier,"Input: passenger Answer: Passagier
"
partner,Partner,"Input: partner Answer: Partner
"
reviewer,Rezensent,"Input: reviewer Answer: Rezensent
"
submarine,Unterseeboot,"Input: submarine Answer: Unterseeboot
"
absence,Abwesenheit,"Input: absence Answer: Abwesenheit
"
door,Tür,"Input: door Answer: Tür
"
engineer,Maschinist,"Input: engineer Answer: Maschinist
"
airport,Flughafen,"Input: airport Answer: Flughafen
"
interior,Interieur,"Input: interior Answer: Interieur
"
behavior,Verhalten,"Input: behavior Answer: Verhalten
"
respect,Achtung,"Input: respect Answer: Achtung
"
conclusion,Schlussfolgerung,"Input: conclusion Answer: Schlussfolgerung
"
acid,Säure,"Input: acid Answer: Säure
"
facility,Leichtigkeit,"Input: facility Answer: Leichtigkeit
"
retirement,Rente,"Input: retirement Answer: Rente
"
colony,Kolonie,"Input: colony Answer: Kolonie
"
fashion,Mode,"Input: fashion Answer: Mode
"
legislation,Gesetz,"Input: legislation Answer: Gesetz
"
favor,Gefallen,"Input: favor Answer: Gefallen
"
kingdom,Königreich,"Input: kingdom Answer: Königreich
"
credit,Kreditwürdigkeit,"Input: credit Answer: Kreditwürdigkeit
"
rescue,Rettung,"Input: rescue Answer: Rettung
"
farm,Bauernhof,"Input: farm Answer: Bauernhof
"
crash,Absturz,"Input: crash Answer: Absturz
"
battleship,Schiffe versenken,"Input: battleship Answer: Schiffe versenken
"
habitat,Habitat,"Input: habitat Answer: Habitat
"
hop,Hopfen,"Input: hop Answer: Hopfen
"
judge,Richter,"Input: judge Answer: Richter
"
chairman,Vorsitzender,"Input: chairman Answer: Vorsitzender
"
outbreak,Ausbruch,"Input: outbreak Answer: Ausbruch
"
arrangement,Anordnung,"Input: arrangement Answer: Anordnung
"
sport,Sport,"Input: sport Answer: Sport
"
dog,Rüde,"Input: dog Answer: Rüde
"
step,Schritt,"Input: step Answer: Schritt
"
fruit,Frucht,"Input: fruit Answer: Frucht
"
grade,Grad,"Input: grade Answer: Grad
"
emergency,Notfall,"Input: emergency Answer: Notfall
"
limit,Grenze,"Input: limit Answer: Grenze
"
cancer,Krebs,"Input: cancer Answer: Krebs
"
shark,Hai,"Input: shark Answer: Hai
"
festival,Festival,"Input: festival Answer: Festival
"
siege,Belagerung,"Input: siege Answer: Belagerung
"
successor,Nachfolger,"Input: successor Answer: Nachfolger
"
narrative,Darstellung,"Input: narrative Answer: Darstellung
"
cycle,Zyklus,"Input: cycle Answer: Zyklus
"
hill,Hügel,"Input: hill Answer: Hügel
"
belt,Gürtel,"Input: belt Answer: Gürtel
"
journalist,Journalist,"Input: journalist Answer: Journalist
"
concern,Betroffenheit,"Input: concern Answer: Betroffenheit
"
object,Objekt,"Input: object Answer: Objekt
"
childhood,Kindheit,"Input: childhood Answer: Kindheit
"
conduct,Leitung,"Input: conduct Answer: Leitung
"
hunting,Jagd,"Input: hunting Answer: Jagd
"
ride,Fahrt,"Input: ride Answer: Fahrt
"
talk,Gespräch,"Input: talk Answer: Gespräch
"
chapter,Verband,"Input: chapter Answer: Verband
"
footage,Filmmaterial,"Input: footage Answer: Filmmaterial
"
exception,Ausnahme,"Input: exception Answer: Ausnahme
"
difference,Unterschied,"Input: difference Answer: Unterschied
"
arm,Arm,"Input: arm Answer: Arm
"
device,Motto,"Input: device Answer: Motto
"
animation,Animation,"Input: animation Answer: Animation
"
poet,Poet,"Input: poet Answer: Poet
"
brain,Verstand,"Input: brain Answer: Verstand
"
stock,Vorrat,"Input: stock Answer: Vorrat
"
retreat,Rückzug,"Input: retreat Answer: Rückzug
"
poetry,Poesie,"Input: poetry Answer: Poesie
"
dialogue,Dialogfenster,"Input: dialogue Answer: Dialogfenster
"
format,Format,"Input: format Answer: Format
"
universe,Universum,"Input: universe Answer: Universum
"
instance,Instanz,"Input: instance Answer: Instanz
"
shell,Schale,"Input: shell Answer: Schale
"
union,Vereinigung,"Input: union Answer: Vereinigung
"
convoy,Konvoi,"Input: convoy Answer: Konvoi
"
afternoon,Nachmittag,"Input: afternoon Answer: Nachmittag
"
belief,Glauben,"Input: belief Answer: Glauben
"
valley,Senke,"Input: valley Answer: Senke
"
driver,Fahrer,"Input: driver Answer: Fahrer
"
suit,Farbe,"Input: suit Answer: Farbe
"
diameter,Durchmesser,"Input: diameter Answer: Durchmesser
"
convention,Abkommen,"Input: convention Answer: Abkommen
"
founder,Gründer,"Input: founder Answer: Gründer
"
hero,Held,"Input: hero Answer: Held
"
code,Gesetzbuch,"Input: code Answer: Gesetzbuch
"
crisis,Krise,"Input: crisis Answer: Krise
"
engineering,Ingenieurwissenschaft,"Input: engineering Answer: Ingenieurwissenschaft
"
designer,Designer,"Input: designer Answer: Designer
"
reform,Reform,"Input: reform Answer: Reform
"
fear,Angst,"Input: fear Answer: Angst
"
technique,Technik,"Input: technique Answer: Technik
"
weekend,Wochenende,"Input: weekend Answer: Wochenende
"
mix,Mischung,"Input: mix Answer: Mischung
"
tone,Ton,"Input: tone Answer: Ton
"
finale,Finale,"Input: finale Answer: Finale
"
permission,Erlaubnis,"Input: permission Answer: Erlaubnis
"
advice,Rat,"Input: advice Answer: Rat
"
maintenance,Instandhaltung,"Input: maintenance Answer: Instandhaltung
"
weapon,Waffe,"Input: weapon Answer: Waffe
"
factor,Faktor,"Input: factor Answer: Faktor
"
vice,Laster,"Input: vice Answer: Laster
"
address,verbaler Antrag,"Input: address Answer: verbaler Antrag
"
verse,Strophe,"Input: verse Answer: Strophe
"
bus,Bus,"Input: bus Answer: Bus
"
window,Fenster,"Input: window Answer: Fenster
"
personality,Persönlichkeit,"Input: personality Answer: Persönlichkeit
"
squad,Gruppe,"Input: squad Answer: Gruppe
"
mainstream,Hauptrichtung,"Input: mainstream Answer: Hauptrichtung
"
chemical,Chemikalie,"Input: chemical Answer: Chemikalie
"
spirit,Geist,"Input: spirit Answer: Geist
"
vision,Vision,"Input: vision Answer: Vision
"
hockey,Hockey,"Input: hockey Answer: Hockey
"
channel,Kanal,"Input: channel Answer: Kanal
"
carbon,Kohlenstoff,"Input: carbon Answer: Kohlenstoff
"
drawing,Auslosung,"Input: drawing Answer: Auslosung
"
dynasty,Dynastie,"Input: dynasty Answer: Dynastie
"
approval,Zustimmung,"Input: approval Answer: Zustimmung
"
card,Karte,"Input: card Answer: Karte
"
intention,Absicht,"Input: intention Answer: Absicht
"
creator,Schöpfer,"Input: creator Answer: Schöpfer
"
symbol,Symbol,"Input: symbol Answer: Symbol
"
tribute,Tribut,"Input: tribute Answer: Tribut
"
collapse,Kollaps,"Input: collapse Answer: Kollaps
"
protagonist,Protagonist,"Input: protagonist Answer: Protagonist
"
link,Link,"Input: link Answer: Link
"
folk,Volk,"Input: folk Answer: Volk
"
tie,Unentschieden,"Input: tie Answer: Unentschieden
"
radar,Radar,"Input: radar Answer: Radar
"
load,ein Haufen,"Input: load Answer: ein Haufen
"
appointment,Ernennung,"Input: appointment Answer: Ernennung
"
surprise,Überraschung,"Input: surprise Answer: Überraschung
"
occupation,Beschäftigung,"Input: occupation Answer: Beschäftigung
"
suicide,Suizid,"Input: suicide Answer: Suizid
"
dispute,Streit,"Input: dispute Answer: Streit
"
survey,Untersuchung,"Input: survey Answer: Untersuchung
"
canal,Kanal,"Input: canal Answer: Kanal
"
benefit,Vorteil,"Input: benefit Answer: Vorteil
"
struggle,Kampf,"Input: struggle Answer: Kampf
"
fishing,Fischen,"Input: fishing Answer: Fischen
"
soil,Erde,"Input: soil Answer: Erde
"
balance,Balance,"Input: balance Answer: Balance
"
schedule,Termin,"Input: schedule Answer: Termin
"
column,Spalte,"Input: column Answer: Spalte
"
teacher,Lehrer,"Input: teacher Answer: Lehrer
"
brand,Marke,"Input: brand Answer: Marke
"
evolution,Evolution,"Input: evolution Answer: Evolution
"
wedding,Hochzeit,"Input: wedding Answer: Hochzeit
"
cent,Cent,"Input: cent Answer: Cent
"
earth,Erde,"Input: earth Answer: Erde
"
alignment,Ausrichtung,"Input: alignment Answer: Ausrichtung
"
faith,Glaube,"Input: faith Answer: Glaube
"
concrete,Beton,"Input: concrete Answer: Beton
"
map,Stadtplan,"Input: map Answer: Stadtplan
"
opponent,Gegner,"Input: opponent Answer: Gegner
"
foundation,Gründung,"Input: foundation Answer: Gründung
"
copy,Kopie,"Input: copy Answer: Kopie
"
percentage,Prozentsatz,"Input: percentage Answer: Prozentsatz
"
argument,Argument,"Input: argument Answer: Argument
"
ammunition,Munition,"Input: ammunition Answer: Munition
"
arrest,Verhaftung,"Input: arrest Answer: Verhaftung
"
resolution,Auflösung,"Input: resolution Answer: Auflösung
"
disaster,Desaster,"Input: disaster Answer: Desaster
"
attendance,Anwesenheit,"Input: attendance Answer: Anwesenheit
"
household,Haushalt,"Input: household Answer: Haushalt
"
restaurant,Restaurant,"Input: restaurant Answer: Restaurant
"
honour,Ehre,"Input: honour Answer: Ehre
"
junction,Kreuzung,"Input: junction Answer: Kreuzung
"
funeral,Bestattung,"Input: funeral Answer: Bestattung
"
affair,Angelegenheit,"Input: affair Answer: Angelegenheit
"
compilation,Zusammenstellung,"Input: compilation Answer: Zusammenstellung
"
exit,Abtritt,"Input: exit Answer: Abtritt
"
statue,Statue,"Input: statue Answer: Statue
"
explosion,Explosion,"Input: explosion Answer: Explosion
"
professor,Professor,"Input: professor Answer: Professor
"
mention,Erwähnung,"Input: mention Answer: Erwähnung
"
oxygen,Sauerstoff,"Input: oxygen Answer: Sauerstoff
"
collaboration,Kollektivarbeit,"Input: collaboration Answer: Kollektivarbeit
"
tunnel,Tunnel,"Input: tunnel Answer: Tunnel
"
pain,Schmerz,"Input: pain Answer: Schmerz
"
entertainment,Unterhaltung,"Input: entertainment Answer: Unterhaltung
"
residence,Sitz,"Input: residence Answer: Sitz
"
preparation,Vorbereitung,"Input: preparation Answer: Vorbereitung
"
alliance,Allianz,"Input: alliance Answer: Allianz
"
orbit,Umlaufbahn,"Input: orbit Answer: Umlaufbahn
"
restoration,Restaurierung,"Input: restoration Answer: Restaurierung
"
detail,Detail,"Input: detail Answer: Detail
"
wear,Abnutzung,"Input: wear Answer: Abnutzung
"
partnership,Partnerschaft,"Input: partnership Answer: Partnerschaft
"
horror,Horror,"Input: horror Answer: Horror
"
option,Option,"Input: option Answer: Option
"
racing,Rennen,"Input: racing Answer: Rennen
"
communication,Kommunikation,"Input: communication Answer: Kommunikation
"
neck,Kragen,"Input: neck Answer: Kragen
"
transition,Übergang,"Input: transition Answer: Übergang
"
engagement,Verpflichtung,"Input: engagement Answer: Verpflichtung
"
walk,Weg,"Input: walk Answer: Weg
"
repair,Reparatur,"Input: repair Answer: Reparatur
"
ownership,Besitz,"Input: ownership Answer: Besitz
"
perspective,Perspektive,"Input: perspective Answer: Perspektive
"
cargo,Fracht,"Input: cargo Answer: Fracht
"
bear,Bär,"Input: bear Answer: Bär
"
solution,Lösung,"Input: solution Answer: Lösung
"
patrol,Patrouille,"Input: patrol Answer: Patrouille
"
boundary,Grenze,"Input: boundary Answer: Grenze
"
occasion,Gelegenheit,"Input: occasion Answer: Gelegenheit
"
militia,Miliz,"Input: militia Answer: Miliz
"
armament,Ausrüstung,"Input: armament Answer: Ausrüstung
"
bowling,Bowling,"Input: bowling Answer: Bowling
"
crown,Krone,"Input: crown Answer: Krone
"
comparison,Vergleich,"Input: comparison Answer: Vergleich
"
flagship,Flaggschiff,"Input: flagship Answer: Flaggschiff
"
jazz,Jazz,"Input: jazz Answer: Jazz
"
bed,Lager,"Input: bed Answer: Lager
"
application,Anwendung,"Input: application Answer: Anwendung
"
agency,Wille,"Input: agency Answer: Wille
"
satellite,Begleiter,"Input: satellite Answer: Begleiter
"
truth,Wahrheit,"Input: truth Answer: Wahrheit
"
palace,Palast ; Schloss,"Input: palace Answer: Palast ; Schloss
"
storage,Speicher,"Input: storage Answer: Speicher
"
frame,Frame,"Input: frame Answer: Frame
"
flank,Flanke,"Input: flank Answer: Flanke
"
exhibition,Ausstellung,"Input: exhibition Answer: Ausstellung
"
monument,Denkmal,"Input: monument Answer: Denkmal
"
predecessor,Vorgänger,"Input: predecessor Answer: Vorgänger
"
surgery,Chirurgie,"Input: surgery Answer: Chirurgie
"
poll,Umfrage,"Input: poll Answer: Umfrage
"
philosophy,Philosophie,"Input: philosophy Answer: Philosophie
"
adventure,Abenteuer,"Input: adventure Answer: Abenteuer
"
apartment,Wohnung,"Input: apartment Answer: Wohnung
"
dollar,Dollar,"Input: dollar Answer: Dollar
"
protest,Demonstration,"Input: protest Answer: Demonstration
"
layer,Schicht,"Input: layer Answer: Schicht
"
catch,Fang,"Input: catch Answer: Fang
"
gap,Spalt,"Input: gap Answer: Spalt
"
phone,Telefon,"Input: phone Answer: Telefon
"
context,Kontext,"Input: context Answer: Kontext
"
casting,Gießen,"Input: casting Answer: Gießen
"
protein,Protein,"Input: protein Answer: Protein
"
reconnaissance,Aufklärung,"Input: reconnaissance Answer: Aufklärung
"
spin,Spritztour,"Input: spin Answer: Spritztour
"
legacy,Erbe,"Input: legacy Answer: Erbe
"
drum,Trommel,"Input: drum Answer: Trommel
"
typhoon,Taifun,"Input: typhoon Answer: Taifun
"
justice,Gerechtigkeit,"Input: justice Answer: Gerechtigkeit
"
illness,Krankheit,"Input: illness Answer: Krankheit
"
shipping,Schifffahrt,"Input: shipping Answer: Schifffahrt
"
merchant,Kaufmann,"Input: merchant Answer: Kaufmann
"
revenue,Einkommen,"Input: revenue Answer: Einkommen
"
bombing,Bombardierung,"Input: bombing Answer: Bombardierung
"
fund,Kapital,"Input: fund Answer: Kapital
"
console,Konsole,"Input: console Answer: Konsole
"
bow,Bogen,"Input: bow Answer: Bogen
"
definition,Definition,"Input: definition Answer: Definition
"
meat,Fleisch,"Input: meat Answer: Fleisch
"
guitarist,Gitarrenspieler,"Input: guitarist Answer: Gitarrenspieler
"
marketing,Marketing,"Input: marketing Answer: Marketing
"
factory,Fabrik,"Input: factory Answer: Fabrik
"
mining,Bergbau,"Input: mining Answer: Bergbau
"
bonus,Bonus,"Input: bonus Answer: Bonus
"
theater,Theater,"Input: theater Answer: Theater
"
signal,Signal,"Input: signal Answer: Signal
"
clothing,Kleidung,"Input: clothing Answer: Kleidung
"
delivery,Lieferung,"Input: delivery Answer: Lieferung
"
coin,Chip,"Input: coin Answer: Chip
"
elevation,Erhebung,"Input: elevation Answer: Erhebung
"
flood,Flut,"Input: flood Answer: Flut
"
punk,Punk,"Input: punk Answer: Punk
"
organ,Organ,"Input: organ Answer: Organ
"
affect,Affekt,"Input: affect Answer: Affekt
"
architect,Architekt,"Input: architect Answer: Architekt
"
legislature,Legislative,"Input: legislature Answer: Legislative
"
musician,Musikant,"Input: musician Answer: Musikant
"
diet,Diät,"Input: diet Answer: Diät
"
conversion,Umwandlung,"Input: conversion Answer: Umwandlung
"
concentration,Konzentration,"Input: concentration Answer: Konzentration
"
aftermath,Nachernte,"Input: aftermath Answer: Nachernte
"
baby,mein Süßer,"Input: baby Answer: mein Süßer
"
danger,Gefahr,"Input: danger Answer: Gefahr
"
wrestling,Ringkampf,"Input: wrestling Answer: Ringkampf
"
string,Zeichenkette,"Input: string Answer: Zeichenkette
"
meter,Messgerät,"Input: meter Answer: Messgerät
"
sub,U-Boot,"Input: sub Answer: U-Boot
"
removal,Entlassung,"Input: removal Answer: Entlassung
"
interpretation,Interpretation,"Input: interpretation Answer: Interpretation
"
venue,Schauplatz,"Input: venue Answer: Schauplatz
"
cult,Sekte,"Input: cult Answer: Sekte
"
encounter,Begegnung,"Input: encounter Answer: Begegnung
"
publishing,Verlagswesen,"Input: publishing Answer: Verlagswesen
"
remix,Remix,"Input: remix Answer: Remix
"
quarterback,Quarterback,"Input: quarterback Answer: Quarterback
"
rebellion,Rebellion,"Input: rebellion Answer: Rebellion
"
panel,Diskussionsrunde,"Input: panel Answer: Diskussionsrunde
"
announcement,Ankündigung,"Input: announcement Answer: Ankündigung
"
soldier,Bausoldat,"Input: soldier Answer: Bausoldat
"
fantasy,Fantasie,"Input: fantasy Answer: Fantasie
"
discussion,Diskussion,"Input: discussion Answer: Diskussion
"
behaviour,Verhalten,"Input: behaviour Answer: Verhalten
"
loan,Anleihe,"Input: loan Answer: Anleihe
"
roll,das Rollen,"Input: roll Answer: das Rollen
"
aspect,Aspekt,"Input: aspect Answer: Aspekt
"
talent,Talent,"Input: talent Answer: Talent
"
landscape,Landschaft,"Input: landscape Answer: Landschaft
"
withdrawal,Entzug,"Input: withdrawal Answer: Entzug
"
angle,Winkel,"Input: angle Answer: Winkel
"
margin,Seitenrand,"Input: margin Answer: Seitenrand
"
circle,Kreis,"Input: circle Answer: Kreis
"
trouble,Schwierigkeit,"Input: trouble Answer: Schwierigkeit
"
exposure,Belichtung,"Input: exposure Answer: Belichtung
"
specimen,Exemplar,"Input: specimen Answer: Exemplar
"
density,Dichte,"Input: density Answer: Dichte
"
pool,Becken,"Input: pool Answer: Becken
"
constitution,Verfassung,"Input: constitution Answer: Verfassung
"
beam,Balken,"Input: beam Answer: Balken
"
shift,Verschiebung,"Input: shift Answer: Verschiebung
"
duo,Duo,"Input: duo Answer: Duo
"
membership,Mitgliedschaft,"Input: membership Answer: Mitgliedschaft
"
loop,Schleife,"Input: loop Answer: Schleife
"
plate,Gang,"Input: plate Answer: Gang
"
magic,Magie,"Input: magic Answer: Magie
"
expression,Ausdruck,"Input: expression Answer: Ausdruck
"
skull,Schädel,"Input: skull Answer: Schädel
"
emphasis,Betonung,"Input: emphasis Answer: Betonung
"
alcohol,Alkohol,"Input: alcohol Answer: Alkohol
"
exercise,Übung,"Input: exercise Answer: Übung
"
basin,Becken,"Input: basin Answer: Becken
"
assembly,Versammlung,"Input: assembly Answer: Versammlung
"
prize,Preis,"Input: prize Answer: Preis
"
sole,Sohle,"Input: sole Answer: Sohle
"
portrayal,Abbild,"Input: portrayal Answer: Abbild
"
bid,Gebot,"Input: bid Answer: Gebot
"
advertising,Werbung,"Input: advertising Answer: Werbung
"
regime,Regime,"Input: regime Answer: Regime
"
birthday,Geburtstag,"Input: birthday Answer: Geburtstag
"
employment,Gebrauch,"Input: employment Answer: Gebrauch
"
jury,Geschworene,"Input: jury Answer: Geschworene
"
attitude,Haltung,"Input: attitude Answer: Haltung
"
hydrogen,Wasserstoff,"Input: hydrogen Answer: Wasserstoff
"
software,Software,"Input: software Answer: Software
"
translation,Übersetzung,"Input: translation Answer: Übersetzung
"
cousin,entfernter Verwandter,"Input: cousin Answer: entfernter Verwandter
"
swimming,Schwimmen,"Input: swimming Answer: Schwimmen
"
commentary,Kommentar,"Input: commentary Answer: Kommentar
"
lawyer,Rechtsanwalt,"Input: lawyer Answer: Rechtsanwalt
"
execution,Ausführung,"Input: execution Answer: Ausführung
"
terrain,Terrain,"Input: terrain Answer: Terrain
"
duration,Dauer,"Input: duration Answer: Dauer
"
tenure,Amtszeit,"Input: tenure Answer: Amtszeit
"
friendship,Freundschaft,"Input: friendship Answer: Freundschaft
"
dream,Traum,"Input: dream Answer: Traum
"
succession,Thronfolge,"Input: succession Answer: Thronfolge
"
bone,Knochen,"Input: bone Answer: Knochen
"
rhythm,Rhythmus,"Input: rhythm Answer: Rhythmus
"
shop,Laden,"Input: shop Answer: Laden
"
publisher,Herausgeber,"Input: publisher Answer: Herausgeber
"
component,Komponente,"Input: component Answer: Komponente
"
