input,output,text
income,ingreso,"Input: income Answer: ingreso
"
decline,declinación,"Input: decline Answer: declinación
"
accident,accidente,"Input: accident Answer: accidente
"
connection,llamada,"Input: connection Answer: llamada
"
mode,moda,"Input: mode Answer: moda
"
progress,progreso,"Input: progress Answer: progreso
"
sequel,secuela,"Input: sequel Answer: secuela
"
disc,disco,"Input: disc Answer: disco
"
museum,museo,"Input: museum Answer: museo
"
armor,armadura,"Input: armor Answer: armadura
"
measure,medida,"Input: measure Answer: medida
"
demand,demanda,"Input: demand Answer: demanda
"
spot,mancha,"Input: spot Answer: mancha
"
tank,tanque,"Input: tank Answer: tanque
"
circulation,circulación,"Input: circulation Answer: circulación
"
intelligence,inteligencia,"Input: intelligence Answer: inteligencia
"
possibility,posibilidad,"Input: possibility Answer: posibilidad
"
journey,viaje,"Input: journey Answer: viaje
"
freedom,libertad,"Input: freedom Answer: libertad
"
drug,droga,"Input: drug Answer: droga
"
generation,generación,"Input: generation Answer: generación
"
replacement,reemplazo,"Input: replacement Answer: reemplazo
"
downtown,centro,"Input: downtown Answer: centro
"
destruction,destrucción,"Input: destruction Answer: destrucción
"
youth,juventud,"Input: youth Answer: juventud
"
medal,medalla,"Input: medal Answer: medalla
"
atmosphere,atmósfera,"Input: atmosphere Answer: atmósfera
"
task,incumbencia,"Input: task Answer: incumbencia
"
block,manzana,"Input: block Answer: manzana
"
guard,guarda,"Input: guard Answer: guarda
"
regiment,regimiento,"Input: regiment Answer: regimiento
"
chorus,coro,"Input: chorus Answer: coro
"
hip,cadera,"Input: hip Answer: cadera
"
establishment,establecimiento,"Input: establishment Answer: establecimiento
"
store,depósito,"Input: store Answer: depósito
"
completion,conclusión,"Input: completion Answer: conclusión
"
origin,origen,"Input: origin Answer: origen
"
responsibility,responsabilidad,"Input: responsibility Answer: responsabilidad
"
warning,advertencia,"Input: warning Answer: advertencia
"
skin,piel,"Input: skin Answer: piel
"
page,página,"Input: page Answer: página
"
province,provincia,"Input: province Answer: provincia
"
glass,vaso,"Input: glass Answer: vaso
"
path,camino,"Input: path Answer: camino
"
passage,pasaje,"Input: passage Answer: pasaje
"
counter,contador,"Input: counter Answer: contador
"
breed,raza,"Input: breed Answer: raza
"
association,asociación,"Input: association Answer: asociación
"
climate,clima,"Input: climate Answer: clima
"
corner,ángulo,"Input: corner Answer: ángulo
"
classification,clasificación,"Input: classification Answer: clasificación
"
vehicle,vehículo,"Input: vehicle Answer: vehículo
"
reality,realidad,"Input: reality Answer: realidad
"
picture,cine,"Input: picture Answer: cine
"
memory,memoria,"Input: memory Answer: memoria
"
segment,segmento,"Input: segment Answer: segmento
"
bar,barra,"Input: bar Answer: barra
"
touchdown,touchdown,"Input: touchdown Answer: touchdown
"
difficulty,dificultad,"Input: difficulty Answer: dificultad
"
flow,flujo,"Input: flow Answer: flujo
"
basketball,baloncesto,"Input: basketball Answer: baloncesto
"
cavalry,caballería,"Input: cavalry Answer: caballería
"
discovery,descubrimiento,"Input: discovery Answer: descubrimiento
"
inspiration,inspiración,"Input: inspiration Answer: inspiración
"
funding,financiación,"Input: funding Answer: financiación
"
spoke,rayo,"Input: spoke Answer: rayo
"
praise,alabanza,"Input: praise Answer: alabanza
"
penalty,castigo,"Input: penalty Answer: castigo
"
pitch,tono,"Input: pitch Answer: tono
"
pattern,dibujo,"Input: pattern Answer: dibujo
"
heat,calor,"Input: heat Answer: calor
"
commission,comisión,"Input: commission Answer: comisión
"
strategy,estrategia,"Input: strategy Answer: estrategia
"
documentary,documental,"Input: documentary Answer: documental
"
cap,fulminante,"Input: cap Answer: fulminante
"
architecture,arquitectura,"Input: architecture Answer: arquitectura
"
category,categoría,"Input: category Answer: categoría
"
contest,concurso,"Input: contest Answer: concurso
"
plane,plano,"Input: plane Answer: plano
"
minister,ministro,"Input: minister Answer: ministro
"
adaptation,ajuste,"Input: adaptation Answer: ajuste
"
champion,campeón,"Input: champion Answer: campeón
"
scheme,esquema,"Input: scheme Answer: esquema
"
library,biblioteca,"Input: library Answer: biblioteca
"
sale,liquidación,"Input: sale Answer: liquidación
"
fit,convulción,"Input: fit Answer: convulción
"
throne,trono,"Input: throne Answer: trono
"
passenger,pasajero,"Input: passenger Answer: pasajero
"
partner,compañero,"Input: partner Answer: compañero
"
submarine,submarino,"Input: submarine Answer: submarino
"
absence,ausencia,"Input: absence Answer: ausencia
"
door,puerta,"Input: door Answer: puerta
"
engineer,ingeniero,"Input: engineer Answer: ingeniero
"
airport,aeropuerto,"Input: airport Answer: aeropuerto
"
interior,interior,"Input: interior Answer: interior
"
behavior,comportamiento,"Input: behavior Answer: comportamiento
"
respect,respeto,"Input: respect Answer: respeto
"
conclusion,conclusión,"Input: conclusion Answer: conclusión
"
acid,ácido,"Input: acid Answer: ácido
"
facility,facilidad,"Input: facility Answer: facilidad
"
retirement,jubilación,"Input: retirement Answer: jubilación
"
colony,colonia,"Input: colony Answer: colonia
"
fashion,moda,"Input: fashion Answer: moda
"
convection,convección,"Input: convection Answer: convección
"
legislation,legislación,"Input: legislation Answer: legislación
"
favor,favor,"Input: favor Answer: favor
"
kingdom,reino,"Input: kingdom Answer: reino
"
credit,crédito,"Input: credit Answer: crédito
"
rescue,rescate,"Input: rescue Answer: rescate
"
farm,finca,"Input: farm Answer: finca
"
crash,choque,"Input: crash Answer: choque
"
battleship,acorazado,"Input: battleship Answer: acorazado
"
habitat,habitación,"Input: habitat Answer: habitación
"
hop,lúpulo,"Input: hop Answer: lúpulo
"
judge,juez,"Input: judge Answer: juez
"
chairman,presidente,"Input: chairman Answer: presidente
"
arrangement,arreglo,"Input: arrangement Answer: arreglo
"
sport,espécimen raro,"Input: sport Answer: espécimen raro
"
dog,perro,"Input: dog Answer: perro
"
step,paso,"Input: step Answer: paso
"
fruit,fruta,"Input: fruit Answer: fruta
"
grade,nivel,"Input: grade Answer: nivel
"
emergency,emergencia,"Input: emergency Answer: emergencia
"
limit,límite,"Input: limit Answer: límite
"
cancer,cáncer,"Input: cancer Answer: cáncer
"
shark,tiburón,"Input: shark Answer: tiburón
"
festival,festival,"Input: festival Answer: festival
"
siege,sitio,"Input: siege Answer: sitio
"
successor,sucesor,"Input: successor Answer: sucesor
"
narrative,narrativa,"Input: narrative Answer: narrativa
"
cycle,ciclo,"Input: cycle Answer: ciclo
"
hill,cerro,"Input: hill Answer: cerro
"
belt,cinturón,"Input: belt Answer: cinturón
"
journalist,periodista,"Input: journalist Answer: periodista
"
concern,preocupación,"Input: concern Answer: preocupación
"
object,objeto,"Input: object Answer: objeto
"
childhood,infancia,"Input: childhood Answer: infancia
"
conduct,conducción,"Input: conduct Answer: conducción
"
ride,rait,"Input: ride Answer: rait
"
talk,conversación,"Input: talk Answer: conversación
"
chapter,sede,"Input: chapter Answer: sede
"
exception,excepción,"Input: exception Answer: excepción
"
difference,diferencia,"Input: difference Answer: diferencia
"
arm,brazo,"Input: arm Answer: brazo
"
device,dispositivo,"Input: device Answer: dispositivo
"
animation,animación,"Input: animation Answer: animación
"
poet,poeta,"Input: poet Answer: poeta
"
brain,cerebro,"Input: brain Answer: cerebro
"
stock,caldo,"Input: stock Answer: caldo
"
chain,cadena,"Input: chain Answer: cadena
"
retreat,retiro,"Input: retreat Answer: retiro
"
poetry,poesía,"Input: poetry Answer: poesía
"
dialogue,diálogo,"Input: dialogue Answer: diálogo
"
format,formato,"Input: format Answer: formato
"
universe,universo,"Input: universe Answer: universo
"
shell,cáscara,"Input: shell Answer: cáscara
"
union,unión,"Input: union Answer: unión
"
convoy,caravana,"Input: convoy Answer: caravana
"
afternoon,tarde,"Input: afternoon Answer: tarde
"
belief,creencia,"Input: belief Answer: creencia
"
valley,valle,"Input: valley Answer: valle
"
driver,conductor,"Input: driver Answer: conductor
"
suit,palo,"Input: suit Answer: palo
"
diameter,diámetro,"Input: diameter Answer: diámetro
"
convention,convenio,"Input: convention Answer: convenio
"
founder,fundador,"Input: founder Answer: fundador
"
hero,héroe,"Input: hero Answer: héroe
"
code,código,"Input: code Answer: código
"
crisis,crisis,"Input: crisis Answer: crisis
"
engineering,ingeniería,"Input: engineering Answer: ingeniería
"
designer,diseñador,"Input: designer Answer: diseñador
"
reform,reforma,"Input: reform Answer: reforma
"
fear,miedo,"Input: fear Answer: miedo
"
technique,técnica,"Input: technique Answer: técnica
"
weekend,fin de semana,"Input: weekend Answer: fin de semana
"
mix,mezcla,"Input: mix Answer: mezcla
"
tone,tono,"Input: tone Answer: tono
"
finale,final,"Input: finale Answer: final
"
permission,permiso,"Input: permission Answer: permiso
"
advice,consejo,"Input: advice Answer: consejo
"
maintenance,mantenimiento,"Input: maintenance Answer: mantenimiento
"
weapon,arma,"Input: weapon Answer: arma
"
factor,factor,"Input: factor Answer: factor
"
vice,torno de banco,"Input: vice Answer: torno de banco
"
address,dirección,"Input: address Answer: dirección
"
verse,estrofa,"Input: verse Answer: estrofa
"
bus,autobús,"Input: bus Answer: autobús
"
window,ventana,"Input: window Answer: ventana
"
personality,personalidad,"Input: personality Answer: personalidad
"
squad,escuadra,"Input: squad Answer: escuadra
"
mainstream,común y corriente,"Input: mainstream Answer: común y corriente
"
chemical,producto químico,"Input: chemical Answer: producto químico
"
spirit,espíritu,"Input: spirit Answer: espíritu
"
vision,visión,"Input: vision Answer: visión
"
hockey,hockey,"Input: hockey Answer: hockey
"
channel,canal,"Input: channel Answer: canal
"
carbon,carbono,"Input: carbon Answer: carbono
"
drawing,dibujo,"Input: drawing Answer: dibujo
"
dynasty,dinastía,"Input: dynasty Answer: dinastía
"
approval,aprobación,"Input: approval Answer: aprobación
"
housing,vivienda,"Input: housing Answer: vivienda
"
card,carta,"Input: card Answer: carta
"
intention,intención,"Input: intention Answer: intención
"
creator,creador,"Input: creator Answer: creador
"
symbol,símbolo,"Input: symbol Answer: símbolo
"
tribute,tributo,"Input: tribute Answer: tributo
"
collapse,colapso,"Input: collapse Answer: colapso
"
protagonist,protagonista,"Input: protagonist Answer: protagonista
"
link,enlace,"Input: link Answer: enlace
"
tie,ligadura,"Input: tie Answer: ligadura
"
designation,designación,"Input: designation Answer: designación
"
radar,radar,"Input: radar Answer: radar
"
load,carga,"Input: load Answer: carga
"
appointment,cita,"Input: appointment Answer: cita
"
possession,posesión,"Input: possession Answer: posesión
"
surprise,sorpresa,"Input: surprise Answer: sorpresa
"
suicide,suicidio,"Input: suicide Answer: suicidio
"
dispute,disputar,"Input: dispute Answer: disputar
"
survey,supervisión,"Input: survey Answer: supervisión
"
canal,canal,"Input: canal Answer: canal
"
benefit,beneficio,"Input: benefit Answer: beneficio
"
struggle,lucha,"Input: struggle Answer: lucha
"
fishing,pesca,"Input: fishing Answer: pesca
"
soil,tierra,"Input: soil Answer: tierra
"
balance,equilibrio,"Input: balance Answer: equilibrio
"
schedule,horario,"Input: schedule Answer: horario
"
column,columna,"Input: column Answer: columna
"
teacher,maestro,"Input: teacher Answer: maestro
"
brand,marca,"Input: brand Answer: marca
"
evolution,evolución,"Input: evolution Answer: evolución
"
wedding,boda,"Input: wedding Answer: boda
"
cent,centavo,"Input: cent Answer: centavo
"
earth,tierra,"Input: earth Answer: tierra
"
alignment,alineamiento,"Input: alignment Answer: alineamiento
"
faith,fe,"Input: faith Answer: fe
"
concrete,hormigón,"Input: concrete Answer: hormigón
"
shear,cizalla,"Input: shear Answer: cizalla
"
map,plano,"Input: map Answer: plano
"
opponent,oponente,"Input: opponent Answer: oponente
"
foundation,fundación,"Input: foundation Answer: fundación
"
copy,copia,"Input: copy Answer: copia
"
percentage,porcentaje,"Input: percentage Answer: porcentaje
"
argument,argumento,"Input: argument Answer: argumento
"
closing,clausura,"Input: closing Answer: clausura
"
ammunition,munición,"Input: ammunition Answer: munición
"
arrest,arresto,"Input: arrest Answer: arresto
"
resolution,resolución,"Input: resolution Answer: resolución
"
railroad,ferrocarril,"Input: railroad Answer: ferrocarril
"
disaster,desastre,"Input: disaster Answer: desastre
"
attendance,asistencia,"Input: attendance Answer: asistencia
"
household,familia,"Input: household Answer: familia
"
restaurant,restaurante,"Input: restaurant Answer: restaurante
"
honour,honor,"Input: honour Answer: honor
"
junction,juntura,"Input: junction Answer: juntura
"
funeral,funeral,"Input: funeral Answer: funeral
"
affair,amorío,"Input: affair Answer: amorío
"
compilation,compilación,"Input: compilation Answer: compilación
"
exit,salida,"Input: exit Answer: salida
"
statue,estatua,"Input: statue Answer: estatua
"
explosion,explosión,"Input: explosion Answer: explosión
"
professor,profesor,"Input: professor Answer: profesor
"
mention,mención,"Input: mention Answer: mención
"
oxygen,oxígeno,"Input: oxygen Answer: oxígeno
"
collaboration,colaboración,"Input: collaboration Answer: colaboración
"
sector,sector,"Input: sector Answer: sector
"
tunnel,túnel,"Input: tunnel Answer: túnel
"
pain,pena,"Input: pain Answer: pena
"
entertainment,entretenimiento,"Input: entertainment Answer: entretenimiento
"
residence,residencia,"Input: residence Answer: residencia
"
preparation,preparación,"Input: preparation Answer: preparación
"
alliance,alianza,"Input: alliance Answer: alianza
"
orbit,órbita,"Input: orbit Answer: órbita
"
restoration,restauración,"Input: restoration Answer: restauración
"
detail,detalle,"Input: detail Answer: detalle
"
coverage,cobertura,"Input: coverage Answer: cobertura
"
wear,ropa,"Input: wear Answer: ropa
"
horror,horror,"Input: horror Answer: horror
"
grant,patrocinio,"Input: grant Answer: patrocinio
"
option,opción financiera,"Input: option Answer: opción financiera
"
communication,comunicación,"Input: communication Answer: comunicación
"
neck,cogote,"Input: neck Answer: cogote
"
transition,transición,"Input: transition Answer: transición
"
walk,paseo,"Input: walk Answer: paseo
"
repair,reparación,"Input: repair Answer: reparación
"
ownership,posesión,"Input: ownership Answer: posesión
"
perspective,perspectiva,"Input: perspective Answer: perspectiva
"
cargo,carga,"Input: cargo Answer: carga
"
bear,oso,"Input: bear Answer: oso
"
solution,solución,"Input: solution Answer: solución
"
patrol,ronda,"Input: patrol Answer: ronda
"
boundary,frontera,"Input: boundary Answer: frontera
"
occasion,ocasión,"Input: occasion Answer: ocasión
"
militia,milicia,"Input: militia Answer: milicia
"
armament,armamento,"Input: armament Answer: armamento
"
bowling,bolos,"Input: bowling Answer: bolos
"
crown,corona,"Input: crown Answer: corona
"
comparison,comparación,"Input: comparison Answer: comparación
"
flagship,buque insignia,"Input: flagship Answer: buque insignia
"
jazz,jazz,"Input: jazz Answer: jazz
"
bed,cama,"Input: bed Answer: cama
"
application,solicitud,"Input: application Answer: solicitud
"
pace,paso,"Input: pace Answer: paso
"
agency,albedrío,"Input: agency Answer: albedrío
"
truth,verdad,"Input: truth Answer: verdad
"
palace,palacio,"Input: palace Answer: palacio
"
storage,almacén,"Input: storage Answer: almacén
"
frame,lote,"Input: frame Answer: lote
"
flank,flanco,"Input: flank Answer: flanco
"
exhibition,exhibición,"Input: exhibition Answer: exhibición
"
monument,monumento,"Input: monument Answer: monumento
"
predecessor,predecesor,"Input: predecessor Answer: predecesor
"
surgery,cirugía,"Input: surgery Answer: cirugía
"
poll,encuesta,"Input: poll Answer: encuesta
"
philosophy,filosofía,"Input: philosophy Answer: filosofía
"
adventure,aventura,"Input: adventure Answer: aventura
"
kick,patada,"Input: kick Answer: patada
"
dollar,dólar,"Input: dollar Answer: dólar
"
protest,protesta,"Input: protest Answer: protesta
"
layer,gallina ponedora,"Input: layer Answer: gallina ponedora
"
catch,pega,"Input: catch Answer: pega
"
gap,brecha,"Input: gap Answer: brecha
"
phone,teléfono,"Input: phone Answer: teléfono
"
context,contexto,"Input: context Answer: contexto
"
casting,fundición,"Input: casting Answer: fundición
"
protein,proteína,"Input: protein Answer: proteína
"
reconnaissance,reconocimiento,"Input: reconnaissance Answer: reconocimiento
"
spin,vuelta,"Input: spin Answer: vuelta
"
legacy,legado,"Input: legacy Answer: legado
"
drum,tambor,"Input: drum Answer: tambor
"
typhoon,tifón,"Input: typhoon Answer: tifón
"
justice,justicia,"Input: justice Answer: justicia
"
illness,enfermedad,"Input: illness Answer: enfermedad
"
merchant,comerciante,"Input: merchant Answer: comerciante
"
revenue,recaudación,"Input: revenue Answer: recaudación
"
bombing,bombardeo,"Input: bombing Answer: bombardeo
"
fund,fondo,"Input: fund Answer: fondo
"
bow,arco,"Input: bow Answer: arco
"
definition,definición,"Input: definition Answer: definición
"
meat,carne,"Input: meat Answer: carne
"
guitarist,guitarrista,"Input: guitarist Answer: guitarrista
"
marketing,mercadotecnia,"Input: marketing Answer: mercadotecnia
"
ruling,decisión,"Input: ruling Answer: decisión
"
factory,fábrica,"Input: factory Answer: fábrica
"
profile,perfil,"Input: profile Answer: perfil
"
mining,minería,"Input: mining Answer: minería
"
bonus,bonificación,"Input: bonus Answer: bonificación
"
theater,teatro,"Input: theater Answer: teatro
"
signal,señal,"Input: signal Answer: señal
"
clothing,ropa,"Input: clothing Answer: ropa
"
delivery,parto,"Input: delivery Answer: parto
"
coin,moneda,"Input: coin Answer: moneda
"
pit,foso,"Input: pit Answer: foso
"
elevation,altitud,"Input: elevation Answer: altitud
"
flood,inundación ; avenida,"Input: flood Answer: inundación ; avenida
"
dress,vestido,"Input: dress Answer: vestido
"
organ,órgano,"Input: organ Answer: órgano
"
architect,arquitecto,"Input: architect Answer: arquitecto
"
legislature,legislatura,"Input: legislature Answer: legislatura
"
musician,músico,"Input: musician Answer: músico
"
conversion,conversión,"Input: conversion Answer: conversión
"
concentration,concentración,"Input: concentration Answer: concentración
"
aftermath,consecuencias,"Input: aftermath Answer: consecuencias
"
baby,bebé,"Input: baby Answer: bebé
"
danger,peligro,"Input: danger Answer: peligro
"
wrestling,lucha libre,"Input: wrestling Answer: lucha libre
"
string,cadena,"Input: string Answer: cadena
"
meter,medidor,"Input: meter Answer: medidor
"
removal,mudanza,"Input: removal Answer: mudanza
"
interpretation,interpretación,"Input: interpretation Answer: interpretación
"
venue,cancha,"Input: venue Answer: cancha
"
cult,secta,"Input: cult Answer: secta
"
rebellion,rebelión,"Input: rebellion Answer: rebelión
"
panel,panel,"Input: panel Answer: panel
"
announcement,anunciación,"Input: announcement Answer: anunciación
"
soldier,soldado,"Input: soldier Answer: soldado
"
discussion,discusión,"Input: discussion Answer: discusión
"
behaviour,comportamiento,"Input: behaviour Answer: comportamiento
"
loan,préstamo,"Input: loan Answer: préstamo
"
roll,rollo,"Input: roll Answer: rollo
"
aspect,aspecto,"Input: aspect Answer: aspecto
"
talent,talento,"Input: talent Answer: talento
"
landscape,apaisado,"Input: landscape Answer: apaisado
"
withdrawal,coitus interruptus,"Input: withdrawal Answer: coitus interruptus
"
angle,ángulo,"Input: angle Answer: ángulo
"
margin,margen,"Input: margin Answer: margen
"
circle,círculo,"Input: circle Answer: círculo
"
trouble,problema,"Input: trouble Answer: problema
"
exposure,exposición,"Input: exposure Answer: exposición
"
specimen,ejemplar,"Input: specimen Answer: ejemplar
"
pool,estanque,"Input: pool Answer: estanque
"
constitution,constitución,"Input: constitution Answer: constitución
"
beam,viga,"Input: beam Answer: viga
"
shift,cambio,"Input: shift Answer: cambio
"
duo,dúo,"Input: duo Answer: dúo
"
plate,placa,"Input: plate Answer: placa
"
magic,magia,"Input: magic Answer: magia
"
expression,expresión,"Input: expression Answer: expresión
"
skull,calavera,"Input: skull Answer: calavera
"
emphasis,énfasis,"Input: emphasis Answer: énfasis
"
alcohol,alcohol,"Input: alcohol Answer: alcohol
"
exercise,ejercicio,"Input: exercise Answer: ejercicio
"
basin,cuenca,"Input: basin Answer: cuenca
"
assembly,asamblea,"Input: assembly Answer: asamblea
"
prize,premio,"Input: prize Answer: premio
"
sole,suela,"Input: sole Answer: suela
"
bid,licitación,"Input: bid Answer: licitación
"
advertising,publicidad,"Input: advertising Answer: publicidad
"
regime,régimen,"Input: regime Answer: régimen
"
birthday,cumpleaños,"Input: birthday Answer: cumpleaños
"
delay,retraso,"Input: delay Answer: retraso
"
employment,empleo,"Input: employment Answer: empleo
"
jury,jurado,"Input: jury Answer: jurado
"
attitude,postura,"Input: attitude Answer: postura
"
hydrogen,hidrógeno,"Input: hydrogen Answer: hidrógeno
"
software,software,"Input: software Answer: software
"
translation,traducción,"Input: translation Answer: traducción
"
cousin,primo,"Input: cousin Answer: primo
"
swimming,natación,"Input: swimming Answer: natación
"
lawyer,abogado,"Input: lawyer Answer: abogado
"
execution,ejecución,"Input: execution Answer: ejecución
"
terrain,terreno,"Input: terrain Answer: terreno
"
electricity,electricidad,"Input: electricity Answer: electricidad
"
tenure,antigüedad,"Input: tenure Answer: antigüedad
"
friendship,amistad,"Input: friendship Answer: amistad
"
dream,sueño,"Input: dream Answer: sueño
"
bone,hueso,"Input: bone Answer: hueso
"
rhythm,ritmo,"Input: rhythm Answer: ritmo
"
shop,tienda,"Input: shop Answer: tienda
"
publisher,editor,"Input: publisher Answer: editor
"
component,componente,"Input: component Answer: componente
"
uncle,tío,"Input: uncle Answer: tío
"
parliament,parlamento,"Input: parliament Answer: parlamento
"
sun,sol,"Input: sun Answer: sol
"
precipitation,precipitación,"Input: precipitation Answer: precipitación
"
tube,tubo,"Input: tube Answer: tubo
"
virus,virus,"Input: virus Answer: virus
"
contribution,contribución,"Input: contribution Answer: contribución
"
earthquake,terremoto,"Input: earthquake Answer: terremoto
"
scholar,erudito,"Input: scholar Answer: erudito
"
fill,relleno,"Input: fill Answer: relleno
"
debt,deuda,"Input: debt Answer: deuda
"
frequency,frecuencia,"Input: frequency Answer: frecuencia
"
coat,cubierta,"Input: coat Answer: cubierta
"
destroyer,destructor,"Input: destroyer Answer: destructor
"
improvement,mejora,"Input: improvement Answer: mejora
"
doctor,doctor,"Input: doctor Answer: doctor
"
profit,ganancia,"Input: profit Answer: ganancia
"
trust,consorcio,"Input: trust Answer: consorcio
"
touch,toque,"Input: touch Answer: toque
"
ballad,balada,"Input: ballad Answer: balada
"
bay,alazán,"Input: bay Answer: alazán
"
investment,inversión,"Input: investment Answer: inversión
"
cannon,cañón,"Input: cannon Answer: cañón
"
voting,votando,"Input: voting Answer: votando
"
trough,vaguada,"Input: trough Answer: vaguada
"
photography,fotografía,"Input: photography Answer: fotografía
"
parody,parodia,"Input: parody Answer: parodia
"
phrase,expresión,"Input: phrase Answer: expresión
"
trail,sendero,"Input: trail Answer: sendero
"
reduction,reducción,"Input: reduction Answer: reducción
"
ruler,gobernante,"Input: ruler Answer: gobernante
"
shoulder,hombro,"Input: shoulder Answer: hombro
"
survival,supervivencia,"Input: survival Answer: supervivencia
"
signature,firma,"Input: signature Answer: firma
"
communist,comunista,"Input: communist Answer: comunista
"
uranium,uranio,"Input: uranium Answer: uranio
"
melody,melodía,"Input: melody Answer: melodía
"
copper,cobre,"Input: copper Answer: cobre
"
wish,deseo,"Input: wish Answer: deseo
"
minority,minoría,"Input: minority Answer: minoría
"
document,documento,"Input: document Answer: documento
"
instrument,instrumento,"Input: instrument Answer: instrumento
"
revolt,rebelión,"Input: revolt Answer: rebelión
"
tip,propina,"Input: tip Answer: propina
"
escort,escolta,"Input: escort Answer: escolta
"
programming,programación,"Input: programming Answer: programación
"
sky,firmamento,"Input: sky Answer: firmamento
"
climb,subida,"Input: climb Answer: subida
"
representation,representación,"Input: representation Answer: representación
"
magnitude,magnitud,"Input: magnitude Answer: magnitud
"
hole,hueco,"Input: hole Answer: hueco
"
prisoner,prisionero,"Input: prisoner Answer: prisionero
"
autumn,otoño,"Input: autumn Answer: otoño
"
stream,flujo,"Input: stream Answer: flujo
"
abuse,abuso,"Input: abuse Answer: abuso
"
chair,asiento,"Input: chair Answer: asiento
"
sample,muestra,"Input: sample Answer: muestra
"
warfare,guerra,"Input: warfare Answer: guerra
"
rivalry,rivalidad,"Input: rivalry Answer: rivalidad
"
lighting,iluminación,"Input: lighting Answer: iluminación
"
biographer,biógrafo,"Input: biographer Answer: biógrafo
"
waste,pérdida,"Input: waste Answer: pérdida
"
experiment,experimento,"Input: experiment Answer: experimento
"
guide,guía,"Input: guide Answer: guía
"
medicine,medicina,"Input: medicine Answer: medicina
"
participation,participación,"Input: participation Answer: participación
"
slave,esclavo,"Input: slave Answer: esclavo
"
transportation,transporte,"Input: transportation Answer: transporte
"
liquid,líquido,"Input: liquid Answer: líquido
"
institution,institución,"Input: institution Answer: institución
"
parent,padre,"Input: parent Answer: padre
"
salary,salario,"Input: salary Answer: salario
"
recovery,recuperación,"Input: recovery Answer: recuperación
"
count,punto,"Input: count Answer: punto
"
doubt,duda,"Input: doubt Answer: duda
"
revolution,revolución,"Input: revolution Answer: revolución
"
cinema,cinematógrafo,"Input: cinema Answer: cinematógrafo
"
cloud,nube,"Input: cloud Answer: nube
"
drummer,vendedor intinerante,"Input: drummer Answer: vendedor intinerante
"
cabinet,consejo,"Input: cabinet Answer: consejo
"
significance,significado,"Input: significance Answer: significado
"
neighborhood,barrio,"Input: neighborhood Answer: barrio
"
compound,compuesto,"Input: compound Answer: compuesto
"
legend,leyenda,"Input: legend Answer: leyenda
"
jump,salto,"Input: jump Answer: salto
"
inclusion,inclusión,"Input: inclusion Answer: inclusión
"
tale,cuento,"Input: tale Answer: cuento
"
wealth,riqueza,"Input: wealth Answer: riqueza
"
mate,pareja,"Input: mate Answer: pareja
"
ratio,razón,"Input: ratio Answer: razón
"
liner,transatlántico,"Input: liner Answer: transatlántico
"
journal,bitácora,"Input: journal Answer: bitácora
"
grandfather,abuelo,"Input: grandfather Answer: abuelo
"
throw,lanzamiento,"Input: throw Answer: lanzamiento
"
summit,cumbre,"Input: summit Answer: cumbre
"
descent,descenso,"Input: descent Answer: descenso
"
gender,género,"Input: gender Answer: género
"
sentence,sentencia,"Input: sentence Answer: sentencia
"
beauty,guapa,"Input: beauty Answer: guapa
"
beating,latido,"Input: beating Answer: latido
"
heritage,herencia,"Input: heritage Answer: herencia
"
altitude,altitud,"Input: altitude Answer: altitud
"
trend,moda,"Input: trend Answer: moda
"
presentation,presentación,"Input: presentation Answer: presentación
"
agriculture,agricultura,"Input: agriculture Answer: agricultura
"
resident,residente,"Input: resident Answer: residente
"
sailing,navegación,"Input: sailing Answer: navegación
"
intervention,intervención,"Input: intervention Answer: intervención
"
fame,fama,"Input: fame Answer: fama
"
tribe,tribu,"Input: tribe Answer: tribu
"
mythology,mitología,"Input: mythology Answer: mitología
"
wine,vino,"Input: wine Answer: vino
"
confusion,confusión,"Input: confusion Answer: confusión
"
error,error,"Input: error Answer: error
"
answer,respuesta,"Input: answer Answer: respuesta
"
victim,víctima,"Input: victim Answer: víctima
"
worship,culto,"Input: worship Answer: culto
"
fate,destino,"Input: fate Answer: destino
"
sight,visor,"Input: sight Answer: visor
"
jurisdiction,jurisdicción,"Input: jurisdiction Answer: jurisdicción
"
knee,rodilla,"Input: knee Answer: rodilla
"
observation,observación,"Input: observation Answer: observación
"
interaction,interacción,"Input: interaction Answer: interacción
"
voyage,viaje,"Input: voyage Answer: viaje
"
girlfriend,amiga,"Input: girlfriend Answer: amiga
"
sculpture,escultura,"Input: sculpture Answer: escultura
"
fossil,fósil,"Input: fossil Answer: fósil
"
streak,trazo,"Input: streak Answer: trazo
"
lifetime,eternidad,"Input: lifetime Answer: eternidad
"
infrastructure,infraestructura,"Input: infrastructure Answer: infraestructura
"
fee,honorario,"Input: fee Answer: honorario
"
disturbance,perturbación,"Input: disturbance Answer: perturbación
"
gift,don,"Input: gift Answer: don
"
variation,variación,"Input: variation Answer: variación
"
holiday,día feriado,"Input: holiday Answer: día feriado
"
pack,jauría,"Input: pack Answer: jauría
"
shock,choque,"Input: shock Answer: choque
"
tape,cinta adhesiva,"Input: tape Answer: cinta adhesiva
"
stretch,elasticidad,"Input: stretch Answer: elasticidad
"
divorce,divorcio,"Input: divorce Answer: divorcio
"
motor,motor,"Input: motor Answer: motor
"
pursuit,persecución,"Input: pursuit Answer: persecución
"
fortress,fortaleza,"Input: fortress Answer: fortaleza
"
