input,output,text
alliance,alliances,"Input: alliance Answer: alliances
"
orbit,orbits,"Input: orbit Answer: orbits
"
restoration,restorations,"Input: restoration Answer: restorations
"
detail,details,"Input: detail Answer: details
"
grant,grants,"Input: grant Answer: grants
"
option,options,"Input: option Answer: options
"
neck,necks,"Input: neck Answer: necks
"
engagement,engagements,"Input: engagement Answer: engagements
"
walk,walks,"Input: walk Answer: walks
"
cargo,cargoes,"Input: cargo Answer: cargoes
"
bear,bears,"Input: bear Answer: bears
"
solution,solutions,"Input: solution Answer: solutions
"
patrol,patrols,"Input: patrol Answer: patrols
"
boundary,boundaries,"Input: boundary Answer: boundaries
"
occasion,occasions,"Input: occasion Answer: occasions
"
militia,militias,"Input: militia Answer: militias
"
crown,crowns,"Input: crown Answer: crowns
"
comparison,comparisons,"Input: comparison Answer: comparisons
"
spend,spends,"Input: spend Answer: spends
"
circuit,circuits,"Input: circuit Answer: circuits
"
bed,beds,"Input: bed Answer: beds
"
application,applications,"Input: application Answer: applications
"
pace,paces,"Input: pace Answer: paces
"
satellite,satellites,"Input: satellite Answer: satellites
"
palace,palaces,"Input: palace Answer: palaces
"
frame,frames,"Input: frame Answer: frames
"
flank,flanks,"Input: flank Answer: flanks
"
exhibition,exhibitions,"Input: exhibition Answer: exhibitions
"
surgery,surgeries,"Input: surgery Answer: surgeries
"
poll,polls,"Input: poll Answer: polls
"
adventure,adventures,"Input: adventure Answer: adventures
"
apartment,apartments,"Input: apartment Answer: apartments
"
kick,kicks,"Input: kick Answer: kicks
"
dollar,dollars,"Input: dollar Answer: dollars
"
protest,protests,"Input: protest Answer: protests
"
layer,layers,"Input: layer Answer: layers
"
catch,catches,"Input: catch Answer: catches
"
gap,gaps,"Input: gap Answer: gaps
"
phone,phones,"Input: phone Answer: phones
"
casting,castings,"Input: casting Answer: castings
"
wicket,wickets,"Input: wicket Answer: wickets
"
spin,spins,"Input: spin Answer: spins
"
legacy,legacies,"Input: legacy Answer: legacies
"
drum,drums,"Input: drum Answer: drums
"
illness,illnesses,"Input: illness Answer: illnesses
"
merchant,merchants,"Input: merchant Answer: merchants
"
bombing,bombings,"Input: bombing Answer: bombings
"
fund,funds,"Input: fund Answer: funds
"
console,consoles,"Input: console Answer: consoles
"
bow,bows,"Input: bow Answer: bows
"
definition,definitions,"Input: definition Answer: definitions
"
artwork,artworks,"Input: artwork Answer: artworks
"
guitarist,guitarists,"Input: guitarist Answer: guitarists
"
extend,extends,"Input: extend Answer: extends
"
ruling,rulings,"Input: ruling Answer: rulings
"
factory,factories,"Input: factory Answer: factories
"
profile,profiles,"Input: profile Answer: profiles
"
pursue,pursues,"Input: pursue Answer: pursues
"
bonus,bonuses,"Input: bonus Answer: bonuses
"
theater,theaters,"Input: theater Answer: theaters
"
signal,signals,"Input: signal Answer: signals
"
coin,coins,"Input: coin Answer: coins
"
pit,pits,"Input: pit Answer: pits
"
strip,strips,"Input: strip Answer: strips
"
flood,floods,"Input: flood Answer: floods
"
dress,dresses,"Input: dress Answer: dresses
"
triple,triples,"Input: triple Answer: triples
"
organ,organs,"Input: organ Answer: organs
"
architect,architects,"Input: architect Answer: architects
"
legislature,legislatures,"Input: legislature Answer: legislatures
"
musician,musicians,"Input: musician Answer: musicians
"
baby,babies,"Input: baby Answer: babies
"
danger,dangers,"Input: danger Answer: dangers
"
expand,expands,"Input: expand Answer: expands
"
string,strings,"Input: string Answer: strings
"
meter,meters,"Input: meter Answer: meters
"
venue,venues,"Input: venue Answer: venues
"
cult,cults,"Input: cult Answer: cults
"
encounter,encounters,"Input: encounter Answer: encounters
"
remix,remixes,"Input: remix Answer: remixes
"
turret,turrets,"Input: turret Answer: turrets
"
quarterback,quarterbacks,"Input: quarterback Answer: quarterbacks
"
panel,panels,"Input: panel Answer: panels
"
announcement,announcements,"Input: announcement Answer: announcements
"
soldier,soldiers,"Input: soldier Answer: soldiers
"
fantasy,fantasies,"Input: fantasy Answer: fantasies
"
placing,placings,"Input: placing Answer: placings
"
discussion,discussions,"Input: discussion Answer: discussions
"
roll,rolls,"Input: roll Answer: rolls
"
landscape,landscapes,"Input: landscape Answer: landscapes
"
withdrawal,withdrawals,"Input: withdrawal Answer: withdrawals
"
angle,angles,"Input: angle Answer: angles
"
margin,margins,"Input: margin Answer: margins
"
circle,circles,"Input: circle Answer: circles
"
trouble,troubles,"Input: trouble Answer: troubles
"
specimen,specimens,"Input: specimen Answer: specimens
"
pool,pools,"Input: pool Answer: pools
"
constitution,constitutions,"Input: constitution Answer: constitutions
"
beam,beams,"Input: beam Answer: beams
"
shift,shifts,"Input: shift Answer: shifts
"
loop,loops,"Input: loop Answer: loops
"
plate,plates,"Input: plate Answer: plates
"
expression,expressions,"Input: expression Answer: expressions
"
skull,skulls,"Input: skull Answer: skulls
"
basin,basins,"Input: basin Answer: basins
"
assembly,assemblies,"Input: assembly Answer: assemblies
"
prize,prizes,"Input: prize Answer: prizes
"
sole,soles,"Input: sole Answer: soles
"
portrayal,portrayals,"Input: portrayal Answer: portrayals
"
bid,bids,"Input: bid Answer: bids
"
regime,regimes,"Input: regime Answer: regimes
"
delay,delays,"Input: delay Answer: delays
"
jury,juries,"Input: jury Answer: juries
"
cousin,cousins,"Input: cousin Answer: cousins
"
commentary,commentaries,"Input: commentary Answer: commentaries
"
lawyer,lawyers,"Input: lawyer Answer: lawyers
"
execution,executions,"Input: execution Answer: executions
"
terrain,terrains,"Input: terrain Answer: terrains
"
duration,durations,"Input: duration Answer: durations
"
tenure,tenures,"Input: tenure Answer: tenures
"
dream,dreams,"Input: dream Answer: dreams
"
bone,bones,"Input: bone Answer: bones
"
rhythm,rhythms,"Input: rhythm Answer: rhythms
"
coup,coups,"Input: coup Answer: coups
"
shop,shops,"Input: shop Answer: shops
"
publisher,publishers,"Input: publisher Answer: publishers
"
component,components,"Input: component Answer: components
"
uncle,uncles,"Input: uncle Answer: uncles
"
parliament,parliaments,"Input: parliament Answer: parliaments
"
tube,tubes,"Input: tube Answer: tubes
"
virus,viruses,"Input: virus Answer: viruses
"
contribution,contributions,"Input: contribution Answer: contributions
"
earthquake,earthquakes,"Input: earthquake Answer: earthquakes
"
scholar,scholars,"Input: scholar Answer: scholars
"
songwriter,songwriters,"Input: songwriter Answer: songwriters
"
debt,debts,"Input: debt Answer: debts
"
ticket,tickets,"Input: ticket Answer: tickets
"
frequency,frequencies,"Input: frequency Answer: frequencies
"
coat,coats,"Input: coat Answer: coats
"
destroyer,destroyers,"Input: destroyer Answer: destroyers
"
doctor,doctors,"Input: doctor Answer: doctors
"
profit,profits,"Input: profit Answer: profits
"
touch,touches,"Input: touch Answer: touches
"
ballad,ballads,"Input: ballad Answer: ballads
"
bay,bays,"Input: bay Answer: bays
"
cannon,cannons,"Input: cannon Answer: cannons
"
trough,troughs,"Input: trough Answer: troughs
"
parody,parodies,"Input: parody Answer: parodies
"
phrase,phrases,"Input: phrase Answer: phrases
"
trail,trails,"Input: trail Answer: trails
"
reduction,reductions,"Input: reduction Answer: reductions
"
ruler,rulers,"Input: ruler Answer: rulers
"
shoulder,shoulders,"Input: shoulder Answer: shoulders
"
signature,signatures,"Input: signature Answer: signatures
"
communist,communists,"Input: communist Answer: communists
"
wish,wishes,"Input: wish Answer: wishes
"
minority,minorities,"Input: minority Answer: minorities
"
document,documents,"Input: document Answer: documents
"
instrument,instruments,"Input: instrument Answer: instruments
"
revolt,revolts,"Input: revolt Answer: revolts
"
tip,tips,"Input: tip Answer: tips
"
escort,escorts,"Input: escort Answer: escorts
"
climb,climbs,"Input: climb Answer: climbs
"
representation,representations,"Input: representation Answer: representations
"
magnitude,magnitudes,"Input: magnitude Answer: magnitudes
"
hole,holes,"Input: hole Answer: holes
"
prisoner,prisoners,"Input: prisoner Answer: prisoners
"
stream,streams,"Input: stream Answer: streams
"
chair,chairs,"Input: chair Answer: chairs
"
sample,samples,"Input: sample Answer: samples
"
airing,airings,"Input: airing Answer: airings
"
biographer,biographers,"Input: biographer Answer: biographers
"
waste,wastes,"Input: waste Answer: wastes
"
experiment,experiments,"Input: experiment Answer: experiments
"
guide,guides,"Input: guide Answer: guides
"
slave,slaves,"Input: slave Answer: slaves
"
liquid,liquids,"Input: liquid Answer: liquids
"
institution,institutions,"Input: institution Answer: institutions
"
parent,parents,"Input: parent Answer: parents
"
salary,salaries,"Input: salary Answer: salaries
"
count,counts,"Input: count Answer: counts
"
doubt,doubts,"Input: doubt Answer: doubts
"
cinema,cinemas,"Input: cinema Answer: cinemas
"
cloud,clouds,"Input: cloud Answer: clouds
"
drummer,drummers,"Input: drummer Answer: drummers
"
cabinet,cabinets,"Input: cabinet Answer: cabinets
"
neighborhood,neighborhoods,"Input: neighborhood Answer: neighborhoods
"
compound,compounds,"Input: compound Answer: compounds
"
legend,legends,"Input: legend Answer: legends
"
jump,jumps,"Input: jump Answer: jumps
"
inclusion,inclusions,"Input: inclusion Answer: inclusions
"
tale,tales,"Input: tale Answer: tales
"
mate,mates,"Input: mate Answer: mates
"
ratio,ratios,"Input: ratio Answer: ratios
"
liner,liners,"Input: liner Answer: liners
"
journal,journals,"Input: journal Answer: journals
"
throw,throws,"Input: throw Answer: throws
"
summit,summits,"Input: summit Answer: summits
"
playoff,playoffs,"Input: playoff Answer: playoffs
"
sentence,sentences,"Input: sentence Answer: sentences
"
beating,beatings,"Input: beating Answer: beatings
"
accommodate,accommodates,"Input: accommodate Answer: accommodates
"
altitude,altitudes,"Input: altitude Answer: altitudes
"
trend,trends,"Input: trend Answer: trends
"
presentation,presentations,"Input: presentation Answer: presentations
"
resident,residents,"Input: resident Answer: residents
"
intervention,interventions,"Input: intervention Answer: interventions
"
tribe,tribes,"Input: tribe Answer: tribes
"
error,errors,"Input: error Answer: errors
"
answer,answers,"Input: answer Answer: answers
"
victim,victims,"Input: victim Answer: victims
"
sight,sights,"Input: sight Answer: sights
"
jurisdiction,jurisdictions,"Input: jurisdiction Answer: jurisdictions
"
knee,knees,"Input: knee Answer: knees
"
interaction,interactions,"Input: interaction Answer: interactions
"
voyage,voyages,"Input: voyage Answer: voyages
"
girlfriend,girlfriends,"Input: girlfriend Answer: girlfriends
"
principle,principles,"Input: principle Answer: principles
"
demo,demos,"Input: demo Answer: demos
"
fossil,fossils,"Input: fossil Answer: fossils
"
streak,streaks,"Input: streak Answer: streaks
"
lifetime,lifetimes,"Input: lifetime Answer: lifetimes
"
fee,fees,"Input: fee Answer: fees
"
disturbance,disturbances,"Input: disturbance Answer: disturbances
"
gift,gifts,"Input: gift Answer: gifts
"
holiday,holidays,"Input: holiday Answer: holidays
"
pack,packs,"Input: pack Answer: packs
"
shock,shocks,"Input: shock Answer: shocks
"
tape,tapes,"Input: tape Answer: tapes
"
stretch,stretches,"Input: stretch Answer: stretches
"
motor,motors,"Input: motor Answer: motors
"
inning,innings,"Input: inning Answer: innings
"
pursuit,pursuits,"Input: pursuit Answer: pursuits
"
fortress,fortresses,"Input: fortress Answer: fortresses
"
manuscript,manuscripts,"Input: manuscript Answer: manuscripts
"
teammate,teammates,"Input: teammate Answer: teammates
"
gate,gates,"Input: gate Answer: gates
"
dinner,dinners,"Input: dinner Answer: dinners
"
tempo,tempos,"Input: tempo Answer: tempos
"
span,spans,"Input: span Answer: spans
"
bypass,bypasses,"Input: bypass Answer: bypasses
"
screenplay,screenplays,"Input: screenplay Answer: screenplays
"
mixture,mixtures,"Input: mixture Answer: mixtures
"
census,censuses,"Input: census Answer: censuses
"
lift,lifts,"Input: lift Answer: lifts
"
trailer,trailers,"Input: trailer Answer: trailers
"
pitcher,pitchers,"Input: pitcher Answer: pitchers
"
skill,skills,"Input: skill Answer: skills
"
sword,swords,"Input: sword Answer: swords
"
net,nets,"Input: net Answer: nets
"
cable,cables,"Input: cable Answer: cables
"
bombardment,bombardments,"Input: bombardment Answer: bombardments
"
costume,costumes,"Input: costume Answer: costumes
"
prototype,prototypes,"Input: prototype Answer: prototypes
"
celebration,celebrations,"Input: celebration Answer: celebrations
"
tornado,tornadoes,"Input: tornado Answer: tornadoes
"
promise,promises,"Input: promise Answer: promises
"
laboratory,laboratories,"Input: laboratory Answer: laboratories
"
craft,craft,"Input: craft Answer: craft
"
dozen,dozens,"Input: dozen Answer: dozens
"
marking,markings,"Input: marking Answer: markings
"
separation,separations,"Input: separation Answer: separations
"
chest,chests,"Input: chest Answer: chests
"
revival,revivals,"Input: revival Answer: revivals
"
nickname,nicknames,"Input: nickname Answer: nicknames
"
politician,politicians,"Input: politician Answer: politicians
"
handle,handles,"Input: handle Answer: handles
"
harbour,harbours,"Input: harbour Answer: harbours
"
biography,biographies,"Input: biography Answer: biographies
"
deputy,deputies,"Input: deputy Answer: deputies
"
lighter,lighters,"Input: lighter Answer: lighters
"
moon,moons,"Input: moon Answer: moons
"
usage,usages,"Input: usage Answer: usages
"
evacuation,evacuations,"Input: evacuation Answer: evacuations
"
clock,clocks,"Input: clock Answer: clocks
"
exile,exiles,"Input: exile Answer: exiles
"
seed,seeds,"Input: seed Answer: seeds
"
lawsuit,lawsuits,"Input: lawsuit Answer: lawsuits
"
cathedral,cathedrals,"Input: cathedral Answer: cathedrals
"
speculation,speculations,"Input: speculation Answer: speculations
"
intent,intents,"Input: intent Answer: intents
"
decrease,decreases,"Input: decrease Answer: decreases
"
conquest,conquests,"Input: conquest Answer: conquests
"
mechanism,mechanisms,"Input: mechanism Answer: mechanisms
"
nose,noses,"Input: nose Answer: noses
"
killer,killers,"Input: killer Answer: killers
"
exhibit,exhibits,"Input: exhibit Answer: exhibits
"
disorder,disorders,"Input: disorder Answer: disorders
"
suspension,suspensions,"Input: suspension Answer: suspensions
"
boyfriend,boyfriends,"Input: boyfriend Answer: boyfriends
"
helicopter,helicopters,"Input: helicopter Answer: helicopters
"
metre,metres,"Input: metre Answer: metres
"
infection,infections,"Input: infection Answer: infections
"
metric,metrics,"Input: metric Answer: metrics
"
portrait,portraits,"Input: portrait Answer: portraits
"
explanation,explanations,"Input: explanation Answer: explanations
"
acre,acres,"Input: acre Answer: acres
"
peninsula,peninsulas,"Input: peninsula Answer: peninsulas
"
attorney,attorneys,"Input: attorney Answer: attorneys
"
heir,heirs,"Input: heir Answer: heirs
"
truck,trucks,"Input: truck Answer: trucks
"
bowl,bowls,"Input: bowl Answer: bowls
"
user,users,"Input: user Answer: users
"
lover,lovers,"Input: lover Answer: lovers
"
wheel,wheels,"Input: wheel Answer: wheels
"
suggestion,suggestions,"Input: suggestion Answer: suggestions
"
proof,proofs,"Input: proof Answer: proofs
"
conspiracy,conspiracies,"Input: conspiracy Answer: conspiracies
"
faculty,faculties,"Input: faculty Answer: faculties
"
reporter,reporters,"Input: reporter Answer: reporters
"
romance,romances,"Input: romance Answer: romances
"
license,licenses,"Input: license Answer: licenses
"
sheep,sheep,"Input: sheep Answer: sheep
"
surge,surges,"Input: surge Answer: surges
"
patient,patients,"Input: patient Answer: patients
"
companion,companions,"Input: companion Answer: companions
"
drink,drinks,"Input: drink Answer: drinks
"
resignation,resignations,"Input: resignation Answer: resignations
"
telephone,telephones,"Input: telephone Answer: telephones
"
cruise,cruises,"Input: cruise Answer: cruises
"
roster,rosters,"Input: roster Answer: rosters
"
comment,comments,"Input: comment Answer: comments
"
tune,tunes,"Input: tune Answer: tunes
"
photo,photos,"Input: photo Answer: photos
"
creature,creatures,"Input: creature Answer: creatures
"
crop,crops,"Input: crop Answer: crops
"
pole,poles,"Input: pole Answer: poles
"
scholarship,scholarships,"Input: scholarship Answer: scholarships
"
rotation,rotations,"Input: rotation Answer: rotations
"
monastery,monasteries,"Input: monastery Answer: monasteries
"
reconstruction,reconstructions,"Input: reconstruction Answer: reconstructions
"
mill,mills,"Input: mill Answer: mills
"
spacecraft,spacecraft,"Input: spacecraft Answer: spacecraft
"
commitment,commitments,"Input: commitment Answer: commitments
"
routing,routings,"Input: routing Answer: routings
"
crest,crests,"Input: crest Answer: crests
"
exterior,exteriors,"Input: exterior Answer: exteriors
"
consequence,consequences,"Input: consequence Answer: consequences
"
expert,experts,"Input: expert Answer: experts
"
formula,formulas,"Input: formula Answer: formulas
"
runner,runners,"Input: runner Answer: runners
"
proportion,proportions,"Input: proportion Answer: proportions
"
scandal,scandals,"Input: scandal Answer: scandals
"
shield,shields,"Input: shield Answer: shields
"
mansion,mansions,"Input: mansion Answer: mansions
"
outcome,outcomes,"Input: outcome Answer: outcomes
"
logo,logos,"Input: logo Answer: logos
"
consideration,considerations,"Input: consideration Answer: considerations
"
autobiography,autobiographies,"Input: autobiography Answer: autobiographies
"
rider,riders,"Input: rider Answer: riders
"
depiction,depictions,"Input: depiction Answer: depictions
"
monster,monsters,"Input: monster Answer: monsters
"
custom,customs,"Input: custom Answer: customs
"
routine,routines,"Input: routine Answer: routines
"
worker,workers,"Input: worker Answer: workers
"
doctrine,doctrines,"Input: doctrine Answer: doctrines
"
pound,pounds,"Input: pound Answer: pounds
"
assassination,assassinations,"Input: assassination Answer: assassinations
"
achievement,achievements,"Input: achievement Answer: achievements
"
payment,payments,"Input: payment Answer: payments
"
nephew,nephews,"Input: nephew Answer: nephews
"
switch,switches,"Input: switch Answer: switches
"
phenomenon,phenomena,"Input: phenomenon Answer: phenomena
"
venture,ventures,"Input: venture Answer: ventures
"
argue,argues,"Input: argue Answer: argues
"
witness,witnesses,"Input: witness Answer: witnesses
"
curve,curves,"Input: curve Answer: curves
"
scientist,scientists,"Input: scientist Answer: scientists
"
exploration,explorations,"Input: exploration Answer: explorations
"
bell,bells,"Input: bell Answer: bells
"
choir,choirs,"Input: choir Answer: choirs
"
shaft,shafts,"Input: shaft Answer: shafts
"
ceiling,ceilings,"Input: ceiling Answer: ceilings
"
villain,villains,"Input: villain Answer: villains
"
cat,cats,"Input: cat Answer: cats
"
requirement,requirements,"Input: requirement Answer: requirements
"
associate,associates,"Input: associate Answer: associates
"
bond,bonds,"Input: bond Answer: bonds
"
resemble,resembles,"Input: resemble Answer: resembles
"
cameo,cameos,"Input: cameo Answer: cameos
"
treat,treats,"Input: treat Answer: treats
"
mood,moods,"Input: mood Answer: moods
"
faction,factions,"Input: faction Answer: factions
"
gauge,gauges,"Input: gauge Answer: gauges
"
dive,dives,"Input: dive Answer: dives
"
goddess,goddesses,"Input: goddess Answer: goddesses
"
tooth,teeth,"Input: tooth Answer: teeth
"
loyalty,loyalties,"Input: loyalty Answer: loyalties
"
battlefield,battlefields,"Input: battlefield Answer: battlefields
"
printing,printings,"Input: printing Answer: printings
"
pounder,pounders,"Input: pounder Answer: pounders
"
seal,seals,"Input: seal Answer: seals
"
batsman,batsmen,"Input: batsman Answer: batsmen
"
highlight,highlights,"Input: highlight Answer: highlights
"
reader,readers,"Input: reader Answer: readers
"
clip,clips,"Input: clip Answer: clips
"
vocalist,vocalists,"Input: vocalist Answer: vocalists
"
sheet,sheets,"Input: sheet Answer: sheets
"
referee,referees,"Input: referee Answer: referees
"
declaration,declarations,"Input: declaration Answer: declarations
"
missile,missiles,"Input: missile Answer: missiles
"
airfield,airfields,"Input: airfield Answer: airfields
"
discipline,disciplines,"Input: discipline Answer: disciplines
"
mistake,mistakes,"Input: mistake Answer: mistakes
"
sacrifice,sacrifices,"Input: sacrifice Answer: sacrifices
"
gallery,galleries,"Input: gallery Answer: galleries
"
frigate,frigates,"Input: frigate Answer: frigates
"
syndrome,syndromes,"Input: syndrome Answer: syndromes
"
troop,troops,"Input: troop Answer: troops
"
locomotive,locomotives,"Input: locomotive Answer: locomotives
"
stroke,strokes,"Input: stroke Answer: strokes
"
hunt,hunts,"Input: hunt Answer: hunts
"
joke,jokes,"Input: joke Answer: jokes
"
whale,whales,"Input: whale Answer: whales
"
rocket,rockets,"Input: rocket Answer: rockets
"
spell,spells,"Input: spell Answer: spells
"
gathering,gatherings,"Input: gathering Answer: gatherings
"
cylinder,cylinders,"Input: cylinder Answer: cylinders
"
cave,caves,"Input: cave Answer: caves
"
leaf,leaves,"Input: leaf Answer: leaves
"
screening,screenings,"Input: screening Answer: screenings
"
stick,sticks,"Input: stick Answer: sticks
"
installation,installations,"Input: installation Answer: installations
"
massacre,massacres,"Input: massacre Answer: massacres
"
therapy,therapies,"Input: therapy Answer: therapies
"
widow,widows,"Input: widow Answer: widows
"
hook,hooks,"Input: hook Answer: hooks
"
deployment,deployments,"Input: deployment Answer: deployments
"
transit,transits,"Input: transit Answer: transits
"
prospect,prospects,"Input: prospect Answer: prospects
"
corridor,corridors,"Input: corridor Answer: corridors
"
volcano,volcanoes,"Input: volcano Answer: volcanoes
"
shirt,shirts,"Input: shirt Answer: shirts
"
delegation,delegations,"Input: delegation Answer: delegations
"
rapper,rappers,"Input: rapper Answer: rappers
"
hybrid,hybrids,"Input: hybrid Answer: hybrids
"
coalition,coalitions,"Input: coalition Answer: coalitions
"
developer,developers,"Input: developer Answer: developers
"
trick,tricks,"Input: trick Answer: tricks
"
thickness,thicknesses,"Input: thickness Answer: thicknesses
"
kiss,kisses,"Input: kiss Answer: kisses
"
operator,operators,"Input: operator Answer: operators
"
pregnancy,pregnancies,"Input: pregnancy Answer: pregnancies
"
trophy,trophies,"Input: trophy Answer: trophies
"
oak,oaks,"Input: oak Answer: oaks
"
file,files,"Input: file Answer: files
"
collision,collisions,"Input: collision Answer: collisions
"
kitchen,kitchens,"Input: kitchen Answer: kitchens
"
scenario,scenarios,"Input: scenario Answer: scenarios
"
package,packages,"Input: package Answer: packages
"
substance,substances,"Input: substance Answer: substances
"
roller,rollers,"Input: roller Answer: rollers
"
motorway,motorways,"Input: motorway Answer: motorways
"
lifestyle,lifestyles,"Input: lifestyle Answer: lifestyles
"
petition,petitions,"Input: petition Answer: petitions
"
progression,progressions,"Input: progression Answer: progressions
"
topic,topics,"Input: topic Answer: topics
"
demonstration,demonstrations,"Input: demonstration Answer: demonstrations
"
suburb,suburbs,"Input: suburb Answer: suburbs
"
wound,wounds,"Input: wound Answer: wounds
"
monitor,monitors,"Input: monitor Answer: monitors
"
attachment,attachments,"Input: attachment Answer: attachments
"
essay,essays,"Input: essay Answer: essays
"
grain,grains,"Input: grain Answer: grains
"
pleasure,pleasures,"Input: pleasure Answer: pleasures
"
flee,flees,"Input: flee Answer: flees
"
upgrade,upgrades,"Input: upgrade Answer: upgrades
"
hamlet,hamlets,"Input: hamlet Answer: hamlets
"
stance,stances,"Input: stance Answer: stances
"
wreck,wrecks,"Input: wreck Answer: wrecks
"
muscle,muscles,"Input: muscle Answer: muscles
"
grandson,grandsons,"Input: grandson Answer: grandsons
"
citizen,citizens,"Input: citizen Answer: citizens
"
ensemble,ensembles,"Input: ensemble Answer: ensembles
"
speaker,speakers,"Input: speaker Answer: speakers
"
item,items,"Input: item Answer: items
"
barrier,barriers,"Input: barrier Answer: barriers
"
rookie,rookies,"Input: rookie Answer: rookies
"
scrap,scraps,"Input: scrap Answer: scraps
"
layout,layouts,"Input: layout Answer: layouts
"
invitation,invitations,"Input: invitation Answer: invitations
"
notion,notions,"Input: notion Answer: notions
"
monarchy,monarchies,"Input: monarchy Answer: monarchies
"
locate,locates,"Input: locate Answer: locates
"
employee,employees,"Input: employee Answer: employees
"
anger,angers,"Input: anger Answer: angers
"
destination,destinations,"Input: destination Answer: destinations
"
inscription,inscriptions,"Input: inscription Answer: inscriptions
"
tide,tides,"Input: tide Answer: tides
"
mirror,mirrors,"Input: mirror Answer: mirrors
"
physician,physicians,"Input: physician Answer: physicians
"
testimony,testimonies,"Input: testimony Answer: testimonies
"
cartoon,cartoons,"Input: cartoon Answer: cartoons
"
arcade,arcades,"Input: arcade Answer: arcades
"
rifle,rifles,"Input: rifle Answer: rifles
"
colonel,colonels,"Input: colonel Answer: colonels
"
blast,blasts,"Input: blast Answer: blasts
"
bench,benches,"Input: bench Answer: benches
"
myth,myths,"Input: myth Answer: myths
"
congregation,congregations,"Input: congregation Answer: congregations
"
municipality,municipalities,"Input: municipality Answer: municipalities
"
skeleton,skeletons,"Input: skeleton Answer: skeletons
"
extinction,extinctions,"Input: extinction Answer: extinctions
"
prayer,prayers,"Input: prayer Answer: prayers
"
specialist,specialists,"Input: specialist Answer: specialists
"
sketch,sketches,"Input: sketch Answer: sketches
"
burn,burns,"Input: burn Answer: burns
"
nationalist,nationalists,"Input: nationalist Answer: nationalists
"
conviction,convictions,"Input: conviction Answer: convictions
"
subsidiary,subsidiaries,"Input: subsidiary Answer: subsidiaries
"
resort,resorts,"Input: resort Answer: resorts
"
volunteer,volunteers,"Input: volunteer Answer: volunteers
"
runway,runways,"Input: runway Answer: runways
"
sphere,spheres,"Input: sphere Answer: spheres
"
summary,summaries,"Input: summary Answer: summaries
"
trademark,trademarks,"Input: trademark Answer: trademarks
"
instruction,instructions,"Input: instruction Answer: instructions
"
garage,garages,"Input: garage Answer: garages
"
lock,locks,"Input: lock Answer: locks
"
freshman,freshmen,"Input: freshman Answer: freshmen
"
tool,tools,"Input: tool Answer: tools
"
domain,domains,"Input: domain Answer: domains
"
inquiry,inquiries,"Input: inquiry Answer: inquiries
"
tendency,tendencies,"Input: tendency Answer: tendencies
"
permit,permits,"Input: permit Answer: permits
"
athlete,athletes,"Input: athlete Answer: athletes
"
mask,masks,"Input: mask Answer: masks
"
prosecution,prosecutions,"Input: prosecution Answer: prosecutions
"
painter,painters,"Input: painter Answer: painters
"
basement,basements,"Input: basement Answer: basements
"
quest,quests,"Input: quest Answer: quests
"
ballot,ballots,"Input: ballot Answer: ballots
"
performer,performers,"Input: performer Answer: performers
"
placement,placements,"Input: placement Answer: placements
"
homage,homages,"Input: homage Answer: homages
"
possess,possesses,"Input: possess Answer: possesses
"
mouse,mice,"Input: mouse Answer: mice
"
goalkeeper,goalkeepers,"Input: goalkeeper Answer: goalkeepers
"
cabin,cabins,"Input: cabin Answer: cabins
"
colleague,colleagues,"Input: colleague Answer: colleagues
"
millimeter,millimeters,"Input: millimeter Answer: millimeters
"
solve,solves,"Input: solve Answer: solves
"
receiver,receivers,"Input: receiver Answer: receivers
"
stomach,stomachs,"Input: stomach Answer: stomachs
"
installment,installments,"Input: installment Answer: installments
"
throat,throats,"Input: throat Answer: throats
"
keyboard,keyboards,"Input: keyboard Answer: keyboards
"
fortune,fortunes,"Input: fortune Answer: fortunes
"
diagnosis,diagnoses,"Input: diagnosis Answer: diagnoses
"
activist,activists,"Input: activist Answer: activists
"
businessman,businessmen,"Input: businessman Answer: businessmen
"
commit,commits,"Input: commit Answer: commits
"
editorial,editorials,"Input: editorial Answer: editorials
"
cluster,clusters,"Input: cluster Answer: clusters
"
detachment,detachments,"Input: detachment Answer: detachments
"
complement,complements,"Input: complement Answer: complements
"
conductor,conductors,"Input: conductor Answer: conductors
"
infant,infants,"Input: infant Answer: infants
"
persuade,persuades,"Input: persuade Answer: persuades
"
reward,rewards,"Input: reward Answer: rewards
"
depot,depots,"Input: depot Answer: depots
"
tier,tiers,"Input: tier Answer: tiers
"
bowler,bowlers,"Input: bowler Answer: bowlers
"
lion,lions,"Input: lion Answer: lions
"
thrust,thrusts,"Input: thrust Answer: thrusts
"
finger,fingers,"Input: finger Answer: fingers
"
filter,filters,"Input: filter Answer: filters
"
shortage,shortages,"Input: shortage Answer: shortages
"
galaxy,galaxies,"Input: galaxy Answer: galaxies
"
boom,booms,"Input: boom Answer: booms
"
relay,relays,"Input: relay Answer: relays
"
recommendation,recommendations,"Input: recommendation Answer: recommendations
"
strain,strains,"Input: strain Answer: strains
"
clearing,clearings,"Input: clearing Answer: clearings
"
array,arrays,"Input: array Answer: arrays
"
flash,flashes,"Input: flash Answer: flashes
"
propeller,propellers,"Input: propeller Answer: propellers
"
confrontation,confrontations,"Input: confrontation Answer: confrontations
"
narrator,narrators,"Input: narrator Answer: narrators
"
nucleus,nuclei,"Input: nucleus Answer: nuclei
"
