input,output,text
Catriona opened the door with this key. [o],opened,"Input: Catriona opened the door with this key. [o] Answer: opened
"
They believed that everybody would pass the test. [w],would,"Input: They believed that everybody would pass the test. [w] Answer: would
"
I have eaten the beef waffles. [b],beef,"Input: I have eaten the beef waffles. [b] Answer: beef
"
All the men surrounded the fort. [s],surrounded,"Input: All the men surrounded the fort. [s] Answer: surrounded
"
"When Lydia went to Brighton, she eloped with Wickham. [l]",lydia,"Input: When Lydia went to Brighton, she eloped with Wickham. [l] Answer: lydia
"
That evening John laughed with everybody he talked to. [h],he,"Input: That evening John laughed with everybody he talked to. [h] Answer: he
"
What Mary offered to him is unclear. [i],is,"Input: What Mary offered to him is unclear. [i] Answer: is
"
Who is sailing to Ithaca? [w],who,"Input: Who is sailing to Ithaca? [w] Answer: who
"
John mentioned the issue to me. [t],the to,"Input: John mentioned the issue to me. [t] Answer: the to
"
Why did you eat the cake? [d],did,"Input: Why did you eat the cake? [d] Answer: did
"
John and the man went to the store. [a],and,"Input: John and the man went to the store. [a] Answer: and
"
I know two men behind me. [i],i,"Input: I know two men behind me. [i] Answer: i
"
Which picture that John took at the party did he decide to display in his house? [t],that took the to,"Input: Which picture that John took at the party did he decide to display in his house? [t] Answer: that took the to
"
My nephew could write letters to his parents with a fountain pen with your help. [y],your,"Input: My nephew could write letters to his parents with a fountain pen with your help. [y] Answer: your
"
We got our car radio stolen twice on holiday. [t],twice,"Input: We got our car radio stolen twice on holiday. [t] Answer: twice
"
That Bill tried to discover which drawer Alice put the money in made us realize that we should have left him in Seoul. [w],which we,"Input: That Bill tried to discover which drawer Alice put the money in made us realize that we should have left him in Seoul. [w] Answer: which we
"
I showed every boy a planet. [s],showed,"Input: I showed every boy a planet. [s] Answer: showed
"
These plants may grow as high as feet. [f],feet,"Input: These plants may grow as high as feet. [f] Answer: feet
"
Mary is such a wit that people are afraid of her. [p],people,"Input: Mary is such a wit that people are afraid of her. [p] Answer: people
"
Make yourself comfortable. [c],comfortable,"Input: Make yourself comfortable. [c] Answer: comfortable
"
Who in this class thinks he is smart? [h],he,"Input: Who in this class thinks he is smart? [h] Answer: he
"
It is your notes that John wants to look at after class. [n],notes,"Input: It is your notes that John wants to look at after class. [n] Answer: notes
"
Jessica squirted water at me. [w],water,"Input: Jessica squirted water at me. [w] Answer: water
"
The new tax laws will benefit the middle class. [n],new,"Input: The new tax laws will benefit the middle class. [n] Answer: new
"
This very heavy parcel was delivered yesterday. [v],very,"Input: This very heavy parcel was delivered yesterday. [v] Answer: very
"
"Sue moved, and Mary also transferred, her business to a different location. [s]",sue,"Input: Sue moved, and Mary also transferred, her business to a different location. [s] Answer: sue
"
"In English, the main verb agrees with the head element of the subject. [i]",in,"Input: In English, the main verb agrees with the head element of the subject. [i] Answer: in
"
Frank hopes to persuade Harry to make the cook wash the dishes. [d],dishes,"Input: Frank hopes to persuade Harry to make the cook wash the dishes. [d] Answer: dishes
"
Wanda taught the students French. [t],taught the,"Input: Wanda taught the students French. [t] Answer: taught the
"
I am delighted at the idea they might demolish the Appleton Tower. [i],i idea,"Input: I am delighted at the idea they might demolish the Appleton Tower. [i] Answer: i idea
"
What we are using is their teaching material. [a],are,"Input: What we are using is their teaching material. [a] Answer: are
"
Jane imagines Bill claims John believes Mary thinks Tom is honest. [h],honest,"Input: Jane imagines Bill claims John believes Mary thinks Tom is honest. [h] Answer: honest
"
We believe that the directors were present. [p],present,"Input: We believe that the directors were present. [p] Answer: present
"
He gave me more of his marbles than I wanted. [g],gave,"Input: He gave me more of his marbles than I wanted. [g] Answer: gave
"
Gilgamesh has eaten the honey [t],the,"Input: Gilgamesh has eaten the honey [t] Answer: the
"
There was a snake behind the car the time bomb was sitting in. [s],snake sitting,"Input: There was a snake behind the car the time bomb was sitting in. [s] Answer: snake sitting
"
Brezhnev had said for Andropov to leave. [l],leave,"Input: Brezhnev had said for Andropov to leave. [l] Answer: leave
"
I got phoned by a woman friend. [p],phoned,"Input: I got phoned by a woman friend. [p] Answer: phoned
"
John talked to anybody who came up to him at the party. [p],party,"Input: John talked to anybody who came up to him at the party. [p] Answer: party
"
There is any book you could imagine in this library. [b],book,"Input: There is any book you could imagine in this library. [b] Answer: book
"
They talked about the scandal for days. [t],they talked the,"Input: They talked about the scandal for days. [t] Answer: they talked the
"
There ran through the valley a rushing stream. [s],stream,"Input: There ran through the valley a rushing stream. [s] Answer: stream
"
The child was never deceived. [w],was,"Input: The child was never deceived. [w] Answer: was
"
It was the director that I think she said she wants to meet. [d],director,"Input: It was the director that I think she said she wants to meet. [d] Answer: director
"
Who did Mary see walking toward the railroad station? [r],railroad,"Input: Who did Mary see walking toward the railroad station? [r] Answer: railroad
"
The men would not all have been working. [w],would working,"Input: The men would not all have been working. [w] Answer: would working
"
Who did Bill leave. [l],leave,"Input: Who did Bill leave. [l] Answer: leave
"
"Yesterday, the child really kicked a monkey in the street. [k]",kicked,"Input: Yesterday, the child really kicked a monkey in the street. [k] Answer: kicked
"
"Jos asks that we go to the meeting, and Sally will tell us when. [a]",asks and,"Input: Jos asks that we go to the meeting, and Sally will tell us when. [a] Answer: asks and
"
This book cost . [c],cost,"Input: This book cost . [c] Answer: cost
"
"Tonight, what Bob cooked yesterday still tastes good, so tonight it will be eaten up. [b]",bob be,"Input: Tonight, what Bob cooked yesterday still tastes good, so tonight it will be eaten up. [b] Answer: bob be
"
The hare outran the tortoise by so much that he forgot the latter was even in the race any more. [e],even,"Input: The hare outran the tortoise by so much that he forgot the latter was even in the race any more. [e] Answer: even
"
Lorenzo saw the eclipse. [l],lorenzo,"Input: Lorenzo saw the eclipse. [l] Answer: lorenzo
"
Anson demonized David at the club. [t],the,"Input: Anson demonized David at the club. [t] Answer: the
"
I have never put the book. [h],have,"Input: I have never put the book. [h] Answer: have
"
"Hank plays the guitar and finds arrangements for all the old folk songs which are still sung in these hills, and Ernie writes down all the old folk songs which are still sung in these hills. [g]",guitar,"Input: Hank plays the guitar and finds arrangements for all the old folk songs which are still sung in these hills, and Ernie writes down all the old folk songs which are still sung in these hills. [g] Answer: guitar
"
A is similar to B. [t],to,"Input: A is similar to B. [t] Answer: to
"
Paula hit Deirdre on the back. [p],paula,"Input: Paula hit Deirdre on the back. [p] Answer: paula
"
This truck spread less salt than that one. [s],spread salt,"Input: This truck spread less salt than that one. [s] Answer: spread salt
"
Felicia threw the ball out the window. [b],ball,"Input: Felicia threw the ball out the window. [b] Answer: ball
"
Amanda drove the package to Pamela. [a],amanda,"Input: Amanda drove the package to Pamela. [a] Answer: amanda
"
"John is more embarrassed, the more pictures of himself that appear in the news. [a]",appear,"Input: John is more embarrassed, the more pictures of himself that appear in the news. [a] Answer: appear
"
I took it for granted that she was lying. [w],was,"Input: I took it for granted that she was lying. [w] Answer: was
"
John asked if the unflattering description of his work would be published in the paper. [o],of,"Input: John asked if the unflattering description of his work would be published in the paper. [o] Answer: of
"
Over the fort fluttered a large flag. [f],fort fluttered flag,"Input: Over the fort fluttered a large flag. [f] Answer: fort fluttered flag
"
For Mary to love that boor is a travesty. [t],to that travesty,"Input: For Mary to love that boor is a travesty. [t] Answer: to that travesty
"
Everyone reported that Max and some lady disappeared. [l],lady,"Input: Everyone reported that Max and some lady disappeared. [l] Answer: lady
"
I explained how we should fix the sink. [f],fix,"Input: I explained how we should fix the sink. [f] Answer: fix
"
The tree changed into an oak. [c],changed,"Input: The tree changed into an oak. [c] Answer: changed
"
No spy betrayed himself. [s],spy,"Input: No spy betrayed himself. [s] Answer: spy
"
Can anyone pledge ? [a],anyone,"Input: Can anyone pledge ? [a] Answer: anyone
"
The swindler cheated Pat of her fortune. [h],her,"Input: The swindler cheated Pat of her fortune. [h] Answer: her
"
Do some of your relatives live nearby? [r],relatives,"Input: Do some of your relatives live nearby? [r] Answer: relatives
"
The convict escaped the police. [p],police,"Input: The convict escaped the police. [p] Answer: police
"
They read the new book. [b],book,"Input: They read the new book. [b] Answer: book
"
In the hallway there ticked a grandfather clock. [a],a,"Input: In the hallway there ticked a grandfather clock. [a] Answer: a
"
I am afraid of tigers and fond of clowns without exception. [c],clowns,"Input: I am afraid of tigers and fond of clowns without exception. [c] Answer: clowns
"
Jones would prefer for it to be clear to Barry that the city plans to sue him. [p],prefer plans,"Input: Jones would prefer for it to be clear to Barry that the city plans to sue him. [p] Answer: prefer plans
"
"If Emma had left Hartfield, Mr Woodhouse would have been unhappy. [i]",if,"Input: If Emma had left Hartfield, Mr Woodhouse would have been unhappy. [i] Answer: if
"
The Canadian government uses a parliamentary system of democracy. [o],of,"Input: The Canadian government uses a parliamentary system of democracy. [o] Answer: of
"
Genie intoned that she was tired [g],genie,"Input: Genie intoned that she was tired [g] Answer: genie
"
Every student who wins any trophy displays it in a prominent place. [a],any a,"Input: Every student who wins any trophy displays it in a prominent place. [a] Answer: any a
"
I brought John a razor to shave himself with. [a],a,"Input: I brought John a razor to shave himself with. [a] Answer: a
"
Mary received an award from the department. [f],from,"Input: Mary received an award from the department. [f] Answer: from
"
"John coughed awake, rubbing his nose and cursing under his breath. [j]",john,"Input: John coughed awake, rubbing his nose and cursing under his breath. [j] Answer: john
"
Little children amuse easily. [c],children,"Input: Little children amuse easily. [c] Answer: children
"
Two or three books take a very long time to read. [t],two three take time to,"Input: Two or three books take a very long time to read. [t] Answer: two three take time to
"
the book of poems by Robert Burns from Blackwell with a red cover takes a very long time to read. [l],long,"Input: the book of poems by Robert Burns from Blackwell with a red cover takes a very long time to read. [l] Answer: long
"
Martha carved a toy out of a piece of wood for the baby. [t],toy the,"Input: Martha carved a toy out of a piece of wood for the baby. [t] Answer: toy the
"
Anson shot the dinosaur with his rifle in the jungle [a],anson,"Input: Anson shot the dinosaur with his rifle in the jungle [a] Answer: anson
"
Did Frank buy the piano for Jane? [t],the,"Input: Did Frank buy the piano for Jane? [t] Answer: the
"
Through the hall there echoed a loud cry. [a],a,"Input: Through the hall there echoed a loud cry. [a] Answer: a
"
It is true that I might be doing something other than going to the party. [d],doing,"Input: It is true that I might be doing something other than going to the party. [d] Answer: doing
"
This key will open the door to the linguistics building. [l],linguistics,"Input: This key will open the door to the linguistics building. [l] Answer: linguistics
"
Belinda walked the soles off her shoes. [b],belinda,"Input: Belinda walked the soles off her shoes. [b] Answer: belinda
"
"Tom, Dick, and Harry ate, drank, and sang. [t]",tom,"Input: Tom, Dick, and Harry ate, drank, and sang. [t] Answer: tom
"
We all thought him to be unhappy [u],unhappy,"Input: We all thought him to be unhappy [u] Answer: unhappy
"
Julie and Jenny did. [j],julie jenny,"Input: Julie and Jenny did. [j] Answer: julie jenny
"
Tom will force you to marry no student. [m],marry,"Input: Tom will force you to marry no student. [m] Answer: marry
"
Megan loves Kevin. [l],loves,"Input: Megan loves Kevin. [l] Answer: loves
"
It has rained every day for the last week. [l],last,"Input: It has rained every day for the last week. [l] Answer: last
"
For Maurice to quarrel with Joel frightened Maggie. [w],with,"Input: For Maurice to quarrel with Joel frightened Maggie. [w] Answer: with
"
Lee voted for Bill because his father told him to. [l],lee,"Input: Lee voted for Bill because his father told him to. [l] Answer: lee
"
It is a wooden desk. [a],a,"Input: It is a wooden desk. [a] Answer: a
"
"I will eat a mango, and Gillian will too. [m]",mango,"Input: I will eat a mango, and Gillian will too. [m] Answer: mango
"
There is eager to be fifty students in this class. [f],fifty,"Input: There is eager to be fifty students in this class. [f] Answer: fifty
"
The concert started when the bell rang. [s],started,"Input: The concert started when the bell rang. [s] Answer: started
"
Michelle kept the papers in the desk. [d],desk,"Input: Michelle kept the papers in the desk. [d] Answer: desk
"
The horse galloped [t],the,"Input: The horse galloped [t] Answer: the
"
There are believed to be sheep in the park. [p],park,"Input: There are believed to be sheep in the park. [p] Answer: park
"
You would have a reply if you come back tomorrow. [w],would,"Input: You would have a reply if you come back tomorrow. [w] Answer: would
"
Carla shoveled the snow from near the bushes. [s],shoveled snow,"Input: Carla shoveled the snow from near the bushes. [s] Answer: shoveled snow
"
I know a man who Bill saw and Mary liked. [b],bill,"Input: I know a man who Bill saw and Mary liked. [b] Answer: bill
"
The cat ate the spider. [s],spider,"Input: The cat ate the spider. [s] Answer: spider
"
He made a statement which everyone thought was really interesting and important. [m],made,"Input: He made a statement which everyone thought was really interesting and important. [m] Answer: made
"
Roses flowered in the garden. [t],the,"Input: Roses flowered in the garden. [t] Answer: the
"
He worked his way through the book. [h],he his,"Input: He worked his way through the book. [h] Answer: he his
"
Gilgamesh may have quickly cast the spell [m],may,"Input: Gilgamesh may have quickly cast the spell [m] Answer: may
"
I twirled the dough into a pretzel. [a],a,"Input: I twirled the dough into a pretzel. [a] Answer: a
"
I explained it to Bill that she was lying. [e],explained,"Input: I explained it to Bill that she was lying. [e] Answer: explained
"
"Playing with matches is lots of fun, but doing, so and emptying gasoline from one can to another at the same time is a sport best reserved for arsons. [e]",emptying,"Input: Playing with matches is lots of fun, but doing, so and emptying gasoline from one can to another at the same time is a sport best reserved for arsons. [e] Answer: emptying
"
I must eat macaroni. [i],i,"Input: I must eat macaroni. [i] Answer: i
"
"In the book, he talks about his ups and downs at school. [b]",book,"Input: In the book, he talks about his ups and downs at school. [b] Answer: book
"
. I figured it out that she was lying. [o],out,"Input: . I figured it out that she was lying. [o] Answer: out
"
What John could do is not visit Sally. [n],not,"Input: What John could do is not visit Sally. [n] Answer: not
"
I stalked game in the woods. [i],i in,"Input: I stalked game in the woods. [i] Answer: i in
"
I told Daniel that the exam was cancelled. [c],cancelled,"Input: I told Daniel that the exam was cancelled. [c] Answer: cancelled
"
Mary is shorter than five feet. [t],than,"Input: Mary is shorter than five feet. [t] Answer: than
"
The fly fell into the soup. [i],into,"Input: The fly fell into the soup. [i] Answer: into
"
Rory must have eaten the muffins. [t],the,"Input: Rory must have eaten the muffins. [t] Answer: the
"
"Those people, after the party, will not come home. [p]",people party,"Input: Those people, after the party, will not come home. [p] Answer: people party
"
Smith envied Jones his good fortune. [s],smith,"Input: Smith envied Jones his good fortune. [s] Answer: smith
"
Stephen believed there to be a fountain in the park. [b],believed be,"Input: Stephen believed there to be a fountain in the park. [b] Answer: believed be
"
John may leave. [l],leave,"Input: John may leave. [l] Answer: leave
"
"Fred became all the crazier, the more often Janet left. [b]",became,"Input: Fred became all the crazier, the more often Janet left. [b] Answer: became
"
He seems intelligent enough for you. [i],intelligent,"Input: He seems intelligent enough for you. [i] Answer: intelligent
"
Tom seems eager for her brother to catch a cold. [s],seems,"Input: Tom seems eager for her brother to catch a cold. [s] Answer: seems
"
John wonders whether to win. [t],to,"Input: John wonders whether to win. [t] Answer: to
"
Mary considers John a fool and Bill a wimp. [m],mary,"Input: Mary considers John a fool and Bill a wimp. [m] Answer: mary
"
Fanny regretted having talked to Mary. [m],mary,"Input: Fanny regretted having talked to Mary. [m] Answer: mary
"
Perhaps Iphigenia will have murdered Oedipus by tomorrow. [b],by,"Input: Perhaps Iphigenia will have murdered Oedipus by tomorrow. [b] Answer: by
"
"Mrs Bennet having taken the others upstairs, Mr Bingley proposed to. [b]",bennet bingley,"Input: Mrs Bennet having taken the others upstairs, Mr Bingley proposed to. [b] Answer: bennet bingley
"
John hit the stone against the wall. [s],stone,"Input: John hit the stone against the wall. [s] Answer: stone
"
"Sue moved, and Mary also transferred, her business to a different location. [l]",location,"Input: Sue moved, and Mary also transferred, her business to a different location. [l] Answer: location
"
to hurt oneself is stupid. [t],to,"Input: to hurt oneself is stupid. [t] Answer: to
"
Suddenly there entered the hall an ugly old man. [u],ugly,"Input: Suddenly there entered the hall an ugly old man. [u] Answer: ugly
"
Dracula thought that he was the Prince of Darkness. [t],thought that the,"Input: Dracula thought that he was the Prince of Darkness. [t] Answer: thought that the
"
Briana showed Justin himself. [s],showed,"Input: Briana showed Justin himself. [s] Answer: showed
"
A big green insect flew into the soup. [s],soup,"Input: A big green insect flew into the soup. [s] Answer: soup
"
Lydia eloped with Wickham when she went to Brighton. [s],she,"Input: Lydia eloped with Wickham when she went to Brighton. [s] Answer: she
"
Agamemnon stopped Jason from casting the spell [a],agamemnon,"Input: Agamemnon stopped Jason from casting the spell [a] Answer: agamemnon
"
What causes students to select particular majors? [t],to,"Input: What causes students to select particular majors? [t] Answer: to
"
We reminded him of the agreement. [h],him,"Input: We reminded him of the agreement. [h] Answer: him
"
They know if Mary won. [w],won,"Input: They know if Mary won. [w] Answer: won
"
My nephew could write letters to his parents with a fountain pen. [c],could,"Input: My nephew could write letters to his parents with a fountain pen. [c] Answer: could
"
I bought you a ticket for . [f],for,"Input: I bought you a ticket for . [f] Answer: for
"
"John gave Mary, and Joan presented to Fred, books which looked. [f]",fred,"Input: John gave Mary, and Joan presented to Fred, books which looked. [f] Answer: fred
"
Sharon shivered at the thought of the cold sea. [a],at,"Input: Sharon shivered at the thought of the cold sea. [a] Answer: at
"
Cassandra has warned Agamemnon again. [h],has,"Input: Cassandra has warned Agamemnon again. [h] Answer: has
"
It disturbs the Chinese government that the Dalai Lama claims Tibet independence. [c],chinese claims,"Input: It disturbs the Chinese government that the Dalai Lama claims Tibet independence. [c] Answer: chinese claims
"
Maggie hurried through the museum. [m],maggie museum,"Input: Maggie hurried through the museum. [m] Answer: maggie museum
"
John tried to sleep. [s],sleep,"Input: John tried to sleep. [s] Answer: sleep
"
It was the girl who kicked the ball. [g],girl,"Input: It was the girl who kicked the ball. [g] Answer: girl
"
We are using their teaching material. [w],we,"Input: We are using their teaching material. [w] Answer: we
"
I am removing the shovel from the shed. [s],shovel shed,"Input: I am removing the shovel from the shed. [s] Answer: shovel shed
"
Mary appreciates only John and herself. [j],john,"Input: Mary appreciates only John and herself. [j] Answer: john
"
Heidi thinks that she has won. [s],she,"Input: Heidi thinks that she has won. [s] Answer: she
"
The man I think chased Fido returned. [f],fido,"Input: The man I think chased Fido returned. [f] Answer: fido
"
John loaded the truck with bricks. [w],with,"Input: John loaded the truck with bricks. [w] Answer: with
"
Sharon shivered at the thought of the cold sea. [c],cold,"Input: Sharon shivered at the thought of the cold sea. [c] Answer: cold
"
John believes that Bill saw him. [t],that,"Input: John believes that Bill saw him. [t] Answer: that
"
It is John who wants to look at your notes after class. [i],it is,"Input: It is John who wants to look at your notes after class. [i] Answer: it is
"
He ate so much that he got sick. [t],that,"Input: He ate so much that he got sick. [t] Answer: that
"
I wonder whether Mary has worked for Microsoft. [i],i,"Input: I wonder whether Mary has worked for Microsoft. [i] Answer: i
"
Hera tried to appear to be happy. [b],be,"Input: Hera tried to appear to be happy. [b] Answer: be
"
The knife that he threw into the sea had a gold handle. [i],into,"Input: The knife that he threw into the sea had a gold handle. [i] Answer: into
"
Sonatas are difficult to play on this violin. [s],sonatas,"Input: Sonatas are difficult to play on this violin. [s] Answer: sonatas
"
To my friends Mike talked about politics yesterday. [p],politics,"Input: To my friends Mike talked about politics yesterday. [p] Answer: politics
"
A proof was given that the claim that John had lied had been made. [g],given,"Input: A proof was given that the claim that John had lied had been made. [g] Answer: given
"
John promised Bill to leave tomorrow morning. [t],to tomorrow,"Input: John promised Bill to leave tomorrow morning. [t] Answer: to tomorrow
"
Tabs are likely to be kept on participants. [l],likely,"Input: Tabs are likely to be kept on participants. [l] Answer: likely
"
Willy is taller than Bill by as much as everybody seems to expect me to admit to having publicly proclaimed that I believed. [m],much me,"Input: Willy is taller than Bill by as much as everybody seems to expect me to admit to having publicly proclaimed that I believed. [m] Answer: much me
"
It was John on whom the sheriff placed the blame. [i],it,"Input: It was John on whom the sheriff placed the blame. [i] Answer: it
"
Reports the lettering on the covers of which the government prescribes the height of are a shocking waste of public funds. [f],funds,"Input: Reports the lettering on the covers of which the government prescribes the height of are a shocking waste of public funds. [f] Answer: funds
"
Paul laughed. [p],paul,"Input: Paul laughed. [p] Answer: paul
"
"I did, as Bill had thought, go to the store. [s]",store,"Input: I did, as Bill had thought, go to the store. [s] Answer: store
"
He mended the shoe. [m],mended,"Input: He mended the shoe. [m] Answer: mended
"
It is believed to be obvious by everyone that Fred is crazy. [b],believed be by,"Input: It is believed to be obvious by everyone that Fred is crazy. [b] Answer: believed be by
"
Will George indeed not endorse the treaty? [g],george,"Input: Will George indeed not endorse the treaty? [g] Answer: george
"
I have never put the book. [b],book,"Input: I have never put the book. [b] Answer: book
"
The hat of the man standing over there impressed me greatly. [s],standing,"Input: The hat of the man standing over there impressed me greatly. [s] Answer: standing
"
Fred tore the curtain in roiling it up. [r],roiling,"Input: Fred tore the curtain in roiling it up. [r] Answer: roiling
"
Brown equipped Jones with a camera. [c],camera,"Input: Brown equipped Jones with a camera. [c] Answer: camera
"
What Medea arranged was for her children to be poisoned. [c],children,"Input: What Medea arranged was for her children to be poisoned. [c] Answer: children
"
Whether she will win is a question Mary never considered. [s],she,"Input: Whether she will win is a question Mary never considered. [s] Answer: she
"
The dentist was persuaded to examine Pat. [w],was,"Input: The dentist was persuaded to examine Pat. [w] Answer: was
"
Julie felt he was there [j],julie,"Input: Julie felt he was there [j] Answer: julie
"
She buys for Harrods. [b],buys,"Input: She buys for Harrods. [b] Answer: buys
"
The plums were weighed by the grocer. [p],plums,"Input: The plums were weighed by the grocer. [p] Answer: plums
"
Linda taped the label and the cover together. [a],and,"Input: Linda taped the label and the cover together. [a] Answer: and
"
Gilgamesh may seek Ishtar [s],seek,"Input: Gilgamesh may seek Ishtar [s] Answer: seek
"
A large flag fluttered. [a],a,"Input: A large flag fluttered. [a] Answer: a
"
"Fluffy is sick, which it is certain that no one here realizes. [w]",which,"Input: Fluffy is sick, which it is certain that no one here realizes. [w] Answer: which
"
What John did to the wall was paint it. [p],paint,"Input: What John did to the wall was paint it. [p] Answer: paint
"
all the students left. [l],left,"Input: all the students left. [l] Answer: left
"
Fred must have been both singing songs and drinking beer. [f],fred,"Input: Fred must have been both singing songs and drinking beer. [f] Answer: fred
"
The jeweller decorated the ring with the name. [d],decorated,"Input: The jeweller decorated the ring with the name. [d] Answer: decorated
"
John has sung a song and Mary has too. [a],a and,"Input: John has sung a song and Mary has too. [a] Answer: a and
"
Philippa cried her eyes dry. [d],dry,"Input: Philippa cried her eyes dry. [d] Answer: dry
"
Either the boys or the girls are going to be there. [g],girls going,"Input: Either the boys or the girls are going to be there. [g] Answer: girls going
"
Rub the cloth on the baby torn. [r],rub,"Input: Rub the cloth on the baby torn. [r] Answer: rub
"
Brown presented Jones with a plaque. [a],a,"Input: Brown presented Jones with a plaque. [a] Answer: a
"
How did you eat the cake? [c],cake,"Input: How did you eat the cake? [c] Answer: cake
"
"Tom ordered bacon, and Dick lettuce, and Harry tomatoes. [h]",harry,"Input: Tom ordered bacon, and Dick lettuce, and Harry tomatoes. [h] Answer: harry
"
for John to hurt his friends is stupid. [i],is,"Input: for John to hurt his friends is stupid. [i] Answer: is
"
Calvin will have eaten. [e],eaten,"Input: Calvin will have eaten. [e] Answer: eaten
"
Gilgamesh has not read the cuneiform tablets. [r],read,"Input: Gilgamesh has not read the cuneiform tablets. [r] Answer: read
"
John wants to come up with a solution as good as Christine. [s],solution,"Input: John wants to come up with a solution as good as Christine. [s] Answer: solution
"
Alison poked the needle through the denim. [d],denim,"Input: Alison poked the needle through the denim. [d] Answer: denim
"
The boy whose loud playing of the piano I disliked was a student. [d],disliked,"Input: The boy whose loud playing of the piano I disliked was a student. [d] Answer: disliked
"
"By law, every dog and cat in the area has to be neutered. [c]",cat,"Input: By law, every dog and cat in the area has to be neutered. [c] Answer: cat
"
Tessa cut herself. [c],cut,"Input: Tessa cut herself. [c] Answer: cut
"
Jake threw the ball all the way to Bill. [b],ball bill,"Input: Jake threw the ball all the way to Bill. [b] Answer: ball bill
"
John a decidedly taller man than Bill. [t],taller than,"Input: John a decidedly taller man than Bill. [t] Answer: taller than
"
The student who got A in the class was very happy. [c],class,"Input: The student who got A in the class was very happy. [c] Answer: class
"
This is the dog that chased the cat that caught the rat that ate the cheese. [r],rat,"Input: This is the dog that chased the cat that caught the rat that ate the cheese. [r] Answer: rat
"
Sharon sprayed the plants with water. [p],plants,"Input: Sharon sprayed the plants with water. [p] Answer: plants
"
John drink beer last night. [j],john,"Input: John drink beer last night. [j] Answer: john
"
Frank bought a piano for Jane. [b],bought,"Input: Frank bought a piano for Jane. [b] Answer: bought
"
John knew every language that we encountered on our trip. [w],we,"Input: John knew every language that we encountered on our trip. [w] Answer: we
"
I had eaten the deep fried muffins. [h],had,"Input: I had eaten the deep fried muffins. [h] Answer: had
"
Fifteen dollars in a week is much. [i],in is,"Input: Fifteen dollars in a week is much. [i] Answer: in is
"
Bob does not think that there is anyone from Greece in his basement. [n],not,"Input: Bob does not think that there is anyone from Greece in his basement. [n] Answer: not
"
The professor talked us into a stupor. [u],us,"Input: The professor talked us into a stupor. [u] Answer: us
"
It was the man that bought the articles from him. [b],bought,"Input: It was the man that bought the articles from him. [b] Answer: bought
"
That ball sang a student. [b],ball,"Input: That ball sang a student. [b] Answer: ball
"
Whether Agamemnon had triumphed was unknown. [h],had,"Input: Whether Agamemnon had triumphed was unknown. [h] Answer: had
"
Anybody who ever swears at me better watch his step. [b],better,"Input: Anybody who ever swears at me better watch his step. [b] Answer: better
"
I wonder what John bought. [w],wonder what,"Input: I wonder what John bought. [w] Answer: wonder what
"
Bill sent Tom a package. [t],tom,"Input: Bill sent Tom a package. [t] Answer: tom
"
Why did you kill Pegasus? [p],pegasus,"Input: Why did you kill Pegasus? [p] Answer: pegasus
"
John is the kind of a fool that I told you about. [k],kind,"Input: John is the kind of a fool that I told you about. [k] Answer: kind
"
"When Mary listens to the Grateful Dead, she gets depressed. [l]",listens,"Input: When Mary listens to the Grateful Dead, she gets depressed. [l] Answer: listens
"
"The higher the stakes are, the lower his expectations are. [s]",stakes,"Input: The higher the stakes are, the lower his expectations are. [s] Answer: stakes
"
"Raffi makes pesto pasta, and David does too [t]",too,"Input: Raffi makes pesto pasta, and David does too [t] Answer: too
"
These books disappoint me. [d],disappoint,"Input: These books disappoint me. [d] Answer: disappoint
"
John promised Mary that he would leave. [m],mary,"Input: John promised Mary that he would leave. [m] Answer: mary
"
There may exist a man in the park. [i],in,"Input: There may exist a man in the park. [i] Answer: in
"
The letter established his innocence. [t],the,"Input: The letter established his innocence. [t] Answer: the
"
The man who I think chased Fido returned. [m],man,"Input: The man who I think chased Fido returned. [m] Answer: man
"
You will put a picture of Bill on your desk before tomorrow. [y],you your,"Input: You will put a picture of Bill on your desk before tomorrow. [y] Answer: you your
"
"The angrier Sue gets, the more Fred admires her. [m]",more,"Input: The angrier Sue gets, the more Fred admires her. [m] Answer: more
"
In preparation for the return fixture this team has trained more efficiently than they had in recent months. [m],more months,"Input: In preparation for the return fixture this team has trained more efficiently than they had in recent months. [m] Answer: more months
"
An example of these substances be tobacco. [b],be,"Input: An example of these substances be tobacco. [b] Answer: be
"
There is a bench for you to sit on. [o],on,"Input: There is a bench for you to sit on. [o] Answer: on
"
Both of the workers will wear carnations. [c],carnations,"Input: Both of the workers will wear carnations. [c] Answer: carnations
"
The student was hoping for a good clue. [w],was,"Input: The student was hoping for a good clue. [w] Answer: was
"
The cat is out of the bag. [c],cat,"Input: The cat is out of the bag. [c] Answer: cat
"
Marian wonders if the package from Boston will ever arrive. [m],marian,"Input: Marian wonders if the package from Boston will ever arrive. [m] Answer: marian
"
It was the man that bought the articles from him. [i],it,"Input: It was the man that bought the articles from him. [i] Answer: it
"
The door slid shut. [d],door,"Input: The door slid shut. [d] Answer: door
"
"Two days ago, we went out to dinner, and this afternoon, to the movies. [a]",ago and afternoon,"Input: Two days ago, we went out to dinner, and this afternoon, to the movies. [a] Answer: ago and afternoon
"
John tagged Lewis with a regulation baseball on Tuesday. [l],lewis,"Input: John tagged Lewis with a regulation baseball on Tuesday. [l] Answer: lewis
"
