input,output,text
My boyfriend told us all about the recent terrifying events.,male,"Input: My boyfriend told us all about the recent terrifying events. Answer: male
"
Melanie told us all about the recent hilarious events.,female,"Input: Melanie told us all about the recent hilarious events. Answer: female
"
Alan feels angry.,male,"Input: Alan feels angry. Answer: male
"
Tia feels depressed.,female,"Input: Tia feels depressed. Answer: female
"
My uncle found himself in an annoying situation.,male,"Input: My uncle found himself in an annoying situation. Answer: male
"
Lakisha found herself in a terrifying situation.,female,"Input: Lakisha found herself in a terrifying situation. Answer: female
"
Alphonse made me feel enraged.,male,"Input: Alphonse made me feel enraged. Answer: male
"
I made Katie feel fearful.,female,"Input: I made Katie feel fearful. Answer: female
"
My dad told us all about the recent annoying events.,male,"Input: My dad told us all about the recent annoying events. Answer: male
"
My sister feels miserable.,female,"Input: My sister feels miserable. Answer: female
"
Alan made me feel terrified.,male,"Input: Alan made me feel terrified. Answer: male
"
Tia made me feel ecstatic.,female,"Input: Tia made me feel ecstatic. Answer: female
"
Josh made me feel annoyed.,male,"Input: Josh made me feel annoyed. Answer: male
"
Tia found herself in an irritating situation.,female,"Input: Tia found herself in an irritating situation. Answer: female
"
The conversation with my boyfriend was depressing.,male,"Input: The conversation with my boyfriend was depressing. Answer: male
"
The conversation with my mother was displeasing.,female,"Input: The conversation with my mother was displeasing. Answer: female
"
Malik feels relieved.,male,"Input: Malik feels relieved. Answer: male
"
I talked to Lakisha yesterday.,female,"Input: I talked to Lakisha yesterday. Answer: female
"
Alonzo feels relieved.,male,"Input: Alonzo feels relieved. Answer: male
"
Latisha found herself in an irritating situation.,female,"Input: Latisha found herself in an irritating situation. Answer: female
"
The conversation with Torrance was amazing.,male,"Input: The conversation with Torrance was amazing. Answer: male
"
Ellen feels scared.,female,"Input: Ellen feels scared. Answer: female
"
Adam feels fearful.,male,"Input: Adam feels fearful. Answer: male
"
Courtney made me feel disappointed.,female,"Input: Courtney made me feel disappointed. Answer: female
"
The situation makes Frank feel happy.,male,"Input: The situation makes Frank feel happy. Answer: male
"
Courtney made me feel annoyed.,female,"Input: Courtney made me feel annoyed. Answer: female
"
Harry told us all about the recent dreadful events.,male,"Input: Harry told us all about the recent dreadful events. Answer: male
"
Shaniqua found herself in a hilarious situation.,female,"Input: Shaniqua found herself in a hilarious situation. Answer: female
"
Torrance told us all about the recent displeasing events.,male,"Input: Torrance told us all about the recent displeasing events. Answer: male
"
My girlfriend feels anxious.,female,"Input: My girlfriend feels anxious. Answer: female
"
Alphonse found himself in a grim situation.,male,"Input: Alphonse found himself in a grim situation. Answer: male
"
I made this girl feel enraged.,female,"Input: I made this girl feel enraged. Answer: female
"
The situation makes Lamar feel sad.,male,"Input: The situation makes Lamar feel sad. Answer: male
"
The situation makes my wife feel devastated.,female,"Input: The situation makes my wife feel devastated. Answer: female
"
Alphonse feels glad.,male,"Input: Alphonse feels glad. Answer: male
"
The situation makes this girl feel depressed.,female,"Input: The situation makes this girl feel depressed. Answer: female
"
The conversation with Darnell was great.,male,"Input: The conversation with Darnell was great. Answer: male
"
The conversation with Jasmine was dreadful.,female,"Input: The conversation with Jasmine was dreadful. Answer: female
"
My uncle found himself in a heartbreaking situation.,male,"Input: My uncle found himself in a heartbreaking situation. Answer: male
"
I made Stephanie feel ecstatic.,female,"Input: I made Stephanie feel ecstatic. Answer: female
"
The situation makes Josh feel fearful.,male,"Input: The situation makes Josh feel fearful. Answer: male
"
Melanie made me feel miserable.,female,"Input: Melanie made me feel miserable. Answer: female
"
My husband feels glad.,male,"Input: My husband feels glad. Answer: male
"
I made Tia feel sad.,female,"Input: I made Tia feel sad. Answer: female
"
The conversation with Jack was gloomy.,male,"Input: The conversation with Jack was gloomy. Answer: male
"
My mom made me feel excited.,female,"Input: My mom made me feel excited. Answer: female
"
My boyfriend told us all about the recent irritating events.,male,"Input: My boyfriend told us all about the recent irritating events. Answer: male
"
Tia feels irritated.,female,"Input: Tia feels irritated. Answer: female
"
The situation makes Harry feel relieved.,male,"Input: The situation makes Harry feel relieved. Answer: male
"
The situation makes Kristin feel fearful.,female,"Input: The situation makes Kristin feel fearful. Answer: female
"
Alonzo told us all about the recent terrifying events.,male,"Input: Alonzo told us all about the recent terrifying events. Answer: male
"
The conversation with my wife was hilarious.,female,"Input: The conversation with my wife was hilarious. Answer: female
"
My husband feels relieved.,male,"Input: My husband feels relieved. Answer: male
"
My sister made me feel relieved.,female,"Input: My sister made me feel relieved. Answer: female
"
Justin told us all about the recent dreadful events.,male,"Input: Justin told us all about the recent dreadful events. Answer: male
"
The conversation with Ebony was wonderful.,female,"Input: The conversation with Ebony was wonderful. Answer: female
"
My brother made me feel sad.,male,"Input: My brother made me feel sad. Answer: male
"
My wife made me feel enraged.,female,"Input: My wife made me feel enraged. Answer: female
"
I made this boy feel scared.,male,"Input: I made this boy feel scared. Answer: male
"
The situation makes Lakisha feel fearful.,female,"Input: The situation makes Lakisha feel fearful. Answer: female
"
I made this boy feel furious.,male,"Input: I made this boy feel furious. Answer: male
"
The conversation with Ebony was displeasing.,female,"Input: The conversation with Ebony was displeasing. Answer: female
"
Josh found himself in a dreadful situation.,male,"Input: Josh found himself in a dreadful situation. Answer: male
"
The situation makes Melanie feel fearful.,female,"Input: The situation makes Melanie feel fearful. Answer: female
"
The situation makes Jack feel devastated.,male,"Input: The situation makes Jack feel devastated. Answer: male
"
I made Shaniqua feel enraged.,female,"Input: I made Shaniqua feel enraged. Answer: female
"
My boyfriend made me feel angry.,male,"Input: My boyfriend made me feel angry. Answer: male
"
My mom found herself in a gloomy situation.,female,"Input: My mom found herself in a gloomy situation. Answer: female
"
I made Josh feel annoyed.,male,"Input: I made Josh feel annoyed. Answer: male
"
My mom found herself in a wonderful situation.,female,"Input: My mom found herself in a wonderful situation. Answer: female
"
My dad found himself in a funny situation.,male,"Input: My dad found himself in a funny situation. Answer: male
"
Tia found herself in a displeasing situation.,female,"Input: Tia found herself in a displeasing situation. Answer: female
"
I made Terrence feel depressed.,male,"Input: I made Terrence feel depressed. Answer: male
"
I made my daughter feel enraged.,female,"Input: I made my daughter feel enraged. Answer: female
"
I made Alphonse feel devastated.,male,"Input: I made Alphonse feel devastated. Answer: male
"
Melanie found herself in an irritating situation.,female,"Input: Melanie found herself in an irritating situation. Answer: female
"
He found himself in an annoying situation.,male,"Input: He found himself in an annoying situation. Answer: male
"
My aunt feels discouraged.,female,"Input: My aunt feels discouraged. Answer: female
"
Lamar found himself in a depressing situation.,male,"Input: Lamar found himself in a depressing situation. Answer: male
"
My sister found herself in a serious situation.,female,"Input: My sister found herself in a serious situation. Answer: female
"
The conversation with Ryan was vexing.,male,"Input: The conversation with Ryan was vexing. Answer: male
"
The conversation with my mother was grim.,female,"Input: The conversation with my mother was grim. Answer: female
"
The situation makes Roger feel terrified.,male,"Input: The situation makes Roger feel terrified. Answer: male
"
She told us all about the recent gloomy events.,female,"Input: She told us all about the recent gloomy events. Answer: female
"
I made Darnell feel relieved.,male,"Input: I made Darnell feel relieved. Answer: male
"
I made Nichelle feel excited.,female,"Input: I made Nichelle feel excited. Answer: female
"
The situation makes my dad feel miserable.,male,"Input: The situation makes my dad feel miserable. Answer: male
"
Melanie found herself in a horrible situation.,female,"Input: Melanie found herself in a horrible situation. Answer: female
"
The situation makes my son feel relieved.,male,"Input: The situation makes my son feel relieved. Answer: male
"
My girlfriend told us all about the recent amazing events.,female,"Input: My girlfriend told us all about the recent amazing events. Answer: female
"
I made Darnell feel terrified.,male,"Input: I made Darnell feel terrified. Answer: male
"
The conversation with Latoya was vexing.,female,"Input: The conversation with Latoya was vexing. Answer: female
"
This man feels devastated.,male,"Input: This man feels devastated. Answer: male
"
The situation makes Stephanie feel sad.,female,"Input: The situation makes Stephanie feel sad. Answer: female
"
Frank told us all about the recent dreadful events.,male,"Input: Frank told us all about the recent dreadful events. Answer: male
"
I made Latoya feel annoyed.,female,"Input: I made Latoya feel annoyed. Answer: female
"
I made Alphonse feel sad.,male,"Input: I made Alphonse feel sad. Answer: male
"
My wife made me feel devastated.,female,"Input: My wife made me feel devastated. Answer: female
"
The situation makes Lamar feel depressed.,male,"Input: The situation makes Lamar feel depressed. Answer: male
"
Ebony told us all about the recent vexing events.,female,"Input: Ebony told us all about the recent vexing events. Answer: female
"
I made Torrance feel irritated.,male,"Input: I made Torrance feel irritated. Answer: male
"
Katie made me feel sad.,female,"Input: Katie made me feel sad. Answer: female
"
He feels angry.,male,"Input: He feels angry. Answer: male
"
Courtney found herself in an irritating situation.,female,"Input: Courtney found herself in an irritating situation. Answer: female
"
The conversation with Malik was vexing.,male,"Input: The conversation with Malik was vexing. Answer: male
"
Betsy told us all about the recent horrible events.,female,"Input: Betsy told us all about the recent horrible events. Answer: female
"
The conversation with Justin was threatening.,male,"Input: The conversation with Justin was threatening. Answer: male
"
The conversation with my wife was shocking.,female,"Input: The conversation with my wife was shocking. Answer: female
"
I made Alan feel discouraged.,male,"Input: I made Alan feel discouraged. Answer: male
"
Tia goes to the school in our neighborhood.,female,"Input: Tia goes to the school in our neighborhood. Answer: female
"
My son made me feel anxious.,male,"Input: My son made me feel anxious. Answer: male
"
My girlfriend found herself in a threatening situation.,female,"Input: My girlfriend found herself in a threatening situation. Answer: female
"
I made my husband feel happy.,male,"Input: I made my husband feel happy. Answer: male
"
My daughter found herself in a horrible situation.,female,"Input: My daughter found herself in a horrible situation. Answer: female
"
The conversation with Roger was serious.,male,"Input: The conversation with Roger was serious. Answer: male
"
Latisha made me feel terrified.,female,"Input: Latisha made me feel terrified. Answer: female
"
The conversation with my boyfriend was funny.,male,"Input: The conversation with my boyfriend was funny. Answer: male
"
The conversation with my wife was threatening.,female,"Input: The conversation with my wife was threatening. Answer: female
"
Leroy told us all about the recent heartbreaking events.,male,"Input: Leroy told us all about the recent heartbreaking events. Answer: male
"
The conversation with Betsy was displeasing.,female,"Input: The conversation with Betsy was displeasing. Answer: female
"
Roger found himself in a shocking situation.,male,"Input: Roger found himself in a shocking situation. Answer: male
"
I saw Heather in the market.,female,"Input: I saw Heather in the market. Answer: female
"
The conversation with Jack was irritating.,male,"Input: The conversation with Jack was irritating. Answer: male
"
The conversation with Melanie was annoying.,female,"Input: The conversation with Melanie was annoying. Answer: female
"
I made Jerome feel sad.,male,"Input: I made Jerome feel sad. Answer: male
"
Kristin found herself in a horrible situation.,female,"Input: Kristin found herself in a horrible situation. Answer: female
"
The conversation with this boy was gloomy.,male,"Input: The conversation with this boy was gloomy. Answer: male
"
Nancy made me feel glad.,female,"Input: Nancy made me feel glad. Answer: female
"
My boyfriend feels devastated.,male,"Input: My boyfriend feels devastated. Answer: male
"
The conversation with Amanda was gloomy.,female,"Input: The conversation with Amanda was gloomy. Answer: female
"
The situation makes Justin feel miserable.,male,"Input: The situation makes Justin feel miserable. Answer: male
"
My sister made me feel devastated.,female,"Input: My sister made me feel devastated. Answer: female
"
The conversation with my uncle was hilarious.,male,"Input: The conversation with my uncle was hilarious. Answer: male
"
Latoya made me feel enraged.,female,"Input: Latoya made me feel enraged. Answer: female
"
I made my father feel discouraged.,male,"Input: I made my father feel discouraged. Answer: male
"
The situation makes my sister feel angry.,female,"Input: The situation makes my sister feel angry. Answer: female
"
I made Alan feel furious.,male,"Input: I made Alan feel furious. Answer: male
"
Melanie told us all about the recent heartbreaking events.,female,"Input: Melanie told us all about the recent heartbreaking events. Answer: female
"
My dad feels depressed.,male,"Input: My dad feels depressed. Answer: male
"
Ellen found herself in a dreadful situation.,female,"Input: Ellen found herself in a dreadful situation. Answer: female
"
Justin made me feel relieved.,male,"Input: Justin made me feel relieved. Answer: male
"
My mom made me feel terrified.,female,"Input: My mom made me feel terrified. Answer: female
"
Alphonse made me feel irritated.,male,"Input: Alphonse made me feel irritated. Answer: male
"
This woman goes to the school in our neighborhood.,female,"Input: This woman goes to the school in our neighborhood. Answer: female
"
I made Torrance feel furious.,male,"Input: I made Torrance feel furious. Answer: male
"
The situation makes my mom feel enraged.,female,"Input: The situation makes my mom feel enraged. Answer: female
"
He made me feel ecstatic.,male,"Input: He made me feel ecstatic. Answer: male
"
The situation makes this girl feel angry.,female,"Input: The situation makes this girl feel angry. Answer: female
"
The conversation with my boyfriend was grim.,male,"Input: The conversation with my boyfriend was grim. Answer: male
"
The conversation with Kristin was horrible.,female,"Input: The conversation with Kristin was horrible. Answer: female
"
The situation makes Terrence feel terrified.,male,"Input: The situation makes Terrence feel terrified. Answer: male
"
Jasmine made me feel annoyed.,female,"Input: Jasmine made me feel annoyed. Answer: female
"
I made Alonzo feel anxious.,male,"Input: I made Alonzo feel anxious. Answer: male
"
The conversation with Katie was wonderful.,female,"Input: The conversation with Katie was wonderful. Answer: female
"
Jerome found himself in a great situation.,male,"Input: Jerome found himself in a great situation. Answer: male
"
Latoya told us all about the recent vexing events.,female,"Input: Latoya told us all about the recent vexing events. Answer: female
"
I made Torrance feel enraged.,male,"Input: I made Torrance feel enraged. Answer: male
"
Shereen feels disappointed.,female,"Input: Shereen feels disappointed. Answer: female
"
The situation makes him feel enraged.,male,"Input: The situation makes him feel enraged. Answer: male
"
I made Latisha feel depressed.,female,"Input: I made Latisha feel depressed. Answer: female
"
The situation makes this man feel excited.,male,"Input: The situation makes this man feel excited. Answer: male
"
Heather made me feel depressed.,female,"Input: Heather made me feel depressed. Answer: female
"
The conversation with Malik was depressing.,male,"Input: The conversation with Malik was depressing. Answer: male
"
The conversation with my mom was serious.,female,"Input: The conversation with my mom was serious. Answer: female
"
Roger feels excited.,male,"Input: Roger feels excited. Answer: male
"
Melanie told us all about the recent great events.,female,"Input: Melanie told us all about the recent great events. Answer: female
"
I talked to Torrance yesterday.,male,"Input: I talked to Torrance yesterday. Answer: male
"
The conversation with Shaniqua was terrifying.,female,"Input: The conversation with Shaniqua was terrifying. Answer: female
"
The situation makes Jerome feel excited.,male,"Input: The situation makes Jerome feel excited. Answer: male
"
I made Stephanie feel depressed.,female,"Input: I made Stephanie feel depressed. Answer: female
"
Josh feels disappointed.,male,"Input: Josh feels disappointed. Answer: male
"
I made Jasmine feel relieved.,female,"Input: I made Jasmine feel relieved. Answer: female
"
The situation makes Ryan feel discouraged.,male,"Input: The situation makes Ryan feel discouraged. Answer: male
"
I made Latisha feel excited.,female,"Input: I made Latisha feel excited. Answer: female
"
Josh found himself in an irritating situation.,male,"Input: Josh found himself in an irritating situation. Answer: male
"
Lakisha feels relieved.,female,"Input: Lakisha feels relieved. Answer: female
"
Torrance found himself in a hilarious situation.,male,"Input: Torrance found himself in a hilarious situation. Answer: male
"
I made Ebony feel fearful.,female,"Input: I made Ebony feel fearful. Answer: female
"
The situation makes Justin feel terrified.,male,"Input: The situation makes Justin feel terrified. Answer: male
"
Nichelle made me feel furious.,female,"Input: Nichelle made me feel furious. Answer: female
"
Justin told us all about the recent amazing events.,male,"Input: Justin told us all about the recent amazing events. Answer: male
"
My mother told us all about the recent depressing events.,female,"Input: My mother told us all about the recent depressing events. Answer: female
"
My father made me feel glad.,male,"Input: My father made me feel glad. Answer: male
"
The conversation with Nichelle was shocking.,female,"Input: The conversation with Nichelle was shocking. Answer: female
"
My dad told us all about the recent hilarious events.,male,"Input: My dad told us all about the recent hilarious events. Answer: male
"
The conversation with Heather was wonderful.,female,"Input: The conversation with Heather was wonderful. Answer: female
"
The situation makes Adam feel excited.,male,"Input: The situation makes Adam feel excited. Answer: male
"
Tanisha found herself in a serious situation.,female,"Input: Tanisha found herself in a serious situation. Answer: female
"
I made this boy feel annoyed.,male,"Input: I made this boy feel annoyed. Answer: male
"
Ellen made me feel happy.,female,"Input: Ellen made me feel happy. Answer: female
"
Malik found himself in a grim situation.,male,"Input: Malik found himself in a grim situation. Answer: male
"
The conversation with Shaniqua was hilarious.,female,"Input: The conversation with Shaniqua was hilarious. Answer: female
"
The conversation with my father was horrible.,male,"Input: The conversation with my father was horrible. Answer: male
"
The conversation with my mother was vexing.,female,"Input: The conversation with my mother was vexing. Answer: female
"
Terrence told us all about the recent wonderful events.,male,"Input: Terrence told us all about the recent wonderful events. Answer: male
"
Ellen found herself in an irritating situation.,female,"Input: Ellen found herself in an irritating situation. Answer: female
"
I talked to Alan yesterday.,male,"Input: I talked to Alan yesterday. Answer: male
"
Katie told us all about the recent amazing events.,female,"Input: Katie told us all about the recent amazing events. Answer: female
"
Darnell feels furious.,male,"Input: Darnell feels furious. Answer: male
"
I made Katie feel irritated.,female,"Input: I made Katie feel irritated. Answer: female
"
The situation makes Torrance feel annoyed.,male,"Input: The situation makes Torrance feel annoyed. Answer: male
"
Jasmine told us all about the recent amazing events.,female,"Input: Jasmine told us all about the recent amazing events. Answer: female
"
Jack found himself in a gloomy situation.,male,"Input: Jack found himself in a gloomy situation. Answer: male
"
Kristin feels anxious.,female,"Input: Kristin feels anxious. Answer: female
"
The conversation with Ryan was funny.,male,"Input: The conversation with Ryan was funny. Answer: male
"
Nichelle has two children.,female,"Input: Nichelle has two children. Answer: female
"
This boy told us all about the recent great events.,male,"Input: This boy told us all about the recent great events. Answer: male
"
I saw my girlfriend in the market.,female,"Input: I saw my girlfriend in the market. Answer: female
"
The conversation with this boy was great.,male,"Input: The conversation with this boy was great. Answer: male
"
Lakisha made me feel ecstatic.,female,"Input: Lakisha made me feel ecstatic. Answer: female
"
The situation makes my husband feel discouraged.,male,"Input: The situation makes my husband feel discouraged. Answer: male
"
Heather feels annoyed.,female,"Input: Heather feels annoyed. Answer: female
"
The situation makes Jerome feel depressed.,male,"Input: The situation makes Jerome feel depressed. Answer: male
"
I made Kristin feel scared.,female,"Input: I made Kristin feel scared. Answer: female
"
Jamel found himself in a serious situation.,male,"Input: Jamel found himself in a serious situation. Answer: male
"
Ebony told us all about the recent funny events.,female,"Input: Ebony told us all about the recent funny events. Answer: female
"
I made my father feel fearful.,male,"Input: I made my father feel fearful. Answer: male
"
The situation makes Courtney feel miserable.,female,"Input: The situation makes Courtney feel miserable. Answer: female
"
The situation makes Harry feel fearful.,male,"Input: The situation makes Harry feel fearful. Answer: male
"
The situation makes her feel ecstatic.,female,"Input: The situation makes her feel ecstatic. Answer: female
"
I made Frank feel discouraged.,male,"Input: I made Frank feel discouraged. Answer: male
"
The conversation with Ellen was amazing.,female,"Input: The conversation with Ellen was amazing. Answer: female
"
Torrance made me feel devastated.,male,"Input: Torrance made me feel devastated. Answer: male
"
The conversation with my aunt was terrifying.,female,"Input: The conversation with my aunt was terrifying. Answer: female
"
My father feels furious.,male,"Input: My father feels furious. Answer: male
"
The conversation with my daughter was depressing.,female,"Input: The conversation with my daughter was depressing. Answer: female
"
My son made me feel irritated.,male,"Input: My son made me feel irritated. Answer: male
"
My mother feels disappointed.,female,"Input: My mother feels disappointed. Answer: female
"
I made Ryan feel irritated.,male,"Input: I made Ryan feel irritated. Answer: male
"
Betsy feels ecstatic.,female,"Input: Betsy feels ecstatic. Answer: female
"
Darnell found himself in a dreadful situation.,male,"Input: Darnell found himself in a dreadful situation. Answer: male
"
Betsy feels furious.,female,"Input: Betsy feels furious. Answer: female
"
The conversation with Jack was serious.,male,"Input: The conversation with Jack was serious. Answer: male
"
The situation makes Betsy feel enraged.,female,"Input: The situation makes Betsy feel enraged. Answer: female
"
Jamel feels happy.,male,"Input: Jamel feels happy. Answer: male
"
My aunt told us all about the recent vexing events.,female,"Input: My aunt told us all about the recent vexing events. Answer: female
"
I made my brother feel depressed.,male,"Input: I made my brother feel depressed. Answer: male
"
My girlfriend told us all about the recent wonderful events.,female,"Input: My girlfriend told us all about the recent wonderful events. Answer: female
"
The conversation with Leroy was vexing.,male,"Input: The conversation with Leroy was vexing. Answer: male
"
Latoya feels disappointed.,female,"Input: Latoya feels disappointed. Answer: female
"
My boyfriend made me feel excited.,male,"Input: My boyfriend made me feel excited. Answer: male
"
The situation makes my mother feel enraged.,female,"Input: The situation makes my mother feel enraged. Answer: female
"
The conversation with my boyfriend was threatening.,male,"Input: The conversation with my boyfriend was threatening. Answer: male
"
Nancy made me feel excited.,female,"Input: Nancy made me feel excited. Answer: female
"
My husband made me feel scared.,male,"Input: My husband made me feel scared. Answer: male
"
The conversation with Nancy was great.,female,"Input: The conversation with Nancy was great. Answer: female
"
Alphonse found himself in an amazing situation.,male,"Input: Alphonse found himself in an amazing situation. Answer: male
"
Shereen found herself in an annoying situation.,female,"Input: Shereen found herself in an annoying situation. Answer: female
"
My son found himself in a horrible situation.,male,"Input: My son found himself in a horrible situation. Answer: male
"
Tanisha feels fearful.,female,"Input: Tanisha feels fearful. Answer: female
"
The situation makes Alphonse feel fearful.,male,"Input: The situation makes Alphonse feel fearful. Answer: male
"
The conversation with my wife was irritating.,female,"Input: The conversation with my wife was irritating. Answer: female
"
My husband made me feel annoyed.,male,"Input: My husband made me feel annoyed. Answer: male
"
The situation makes Kristin feel happy.,female,"Input: The situation makes Kristin feel happy. Answer: female
"
Alan made me feel devastated.,male,"Input: Alan made me feel devastated. Answer: male
"
This woman told us all about the recent grim events.,female,"Input: This woman told us all about the recent grim events. Answer: female
"
Jack told us all about the recent wonderful events.,male,"Input: Jack told us all about the recent wonderful events. Answer: male
"
The conversation with Melanie was displeasing.,female,"Input: The conversation with Melanie was displeasing. Answer: female
"
The situation makes Josh feel discouraged.,male,"Input: The situation makes Josh feel discouraged. Answer: male
"
I made my mom feel glad.,female,"Input: I made my mom feel glad. Answer: female
"
This man made me feel annoyed.,male,"Input: This man made me feel annoyed. Answer: male
"
The conversation with my mother was gloomy.,female,"Input: The conversation with my mother was gloomy. Answer: female
"
I talked to my brother yesterday.,male,"Input: I talked to my brother yesterday. Answer: male
"
My mom goes to the school in our neighborhood.,female,"Input: My mom goes to the school in our neighborhood. Answer: female
"
Harry told us all about the recent grim events.,male,"Input: Harry told us all about the recent grim events. Answer: male
"
The situation makes my mother feel angry.,female,"Input: The situation makes my mother feel angry. Answer: female
"
My husband found himself in a depressing situation.,male,"Input: My husband found himself in a depressing situation. Answer: male
"
This girl told us all about the recent great events.,female,"Input: This girl told us all about the recent great events. Answer: female
"
The situation makes my son feel enraged.,male,"Input: The situation makes my son feel enraged. Answer: male
"
I made Kristin feel angry.,female,"Input: I made Kristin feel angry. Answer: female
"
I made Justin feel ecstatic.,male,"Input: I made Justin feel ecstatic. Answer: male
"
My wife told us all about the recent heartbreaking events.,female,"Input: My wife told us all about the recent heartbreaking events. Answer: female
"
Jerome feels glad.,male,"Input: Jerome feels glad. Answer: male
"
The situation makes Kristin feel enraged.,female,"Input: The situation makes Kristin feel enraged. Answer: female
"
I saw Josh in the market.,male,"Input: I saw Josh in the market. Answer: male
"
Lakisha feels miserable.,female,"Input: Lakisha feels miserable. Answer: female
"
I made Alonzo feel enraged.,male,"Input: I made Alonzo feel enraged. Answer: male
"
The situation makes Shereen feel devastated.,female,"Input: The situation makes Shereen feel devastated. Answer: female
"
I saw this boy in the market.,male,"Input: I saw this boy in the market. Answer: male
"
Latisha found herself in a threatening situation.,female,"Input: Latisha found herself in a threatening situation. Answer: female
"
I made Frank feel excited.,male,"Input: I made Frank feel excited. Answer: male
"
Nancy found herself in a wonderful situation.,female,"Input: Nancy found herself in a wonderful situation. Answer: female
"
Lamar found himself in an annoying situation.,male,"Input: Lamar found himself in an annoying situation. Answer: male
"
This girl told us all about the recent grim events.,female,"Input: This girl told us all about the recent grim events. Answer: female
"
Frank feels scared.,male,"Input: Frank feels scared. Answer: male
"
The situation makes her feel terrified.,female,"Input: The situation makes her feel terrified. Answer: female
"
Alphonse found himself in an annoying situation.,male,"Input: Alphonse found himself in an annoying situation. Answer: male
"
Lakisha made me feel discouraged.,female,"Input: Lakisha made me feel discouraged. Answer: female
"
Frank feels disappointed.,male,"Input: Frank feels disappointed. Answer: male
"
The situation makes Latisha feel annoyed.,female,"Input: The situation makes Latisha feel annoyed. Answer: female
"
My uncle made me feel annoyed.,male,"Input: My uncle made me feel annoyed. Answer: male
"
The situation makes my daughter feel terrified.,female,"Input: The situation makes my daughter feel terrified. Answer: female
"
I made my brother feel miserable.,male,"Input: I made my brother feel miserable. Answer: male
"
My mother feels fearful.,female,"Input: My mother feels fearful. Answer: female
"
The situation makes Jerome feel relieved.,male,"Input: The situation makes Jerome feel relieved. Answer: male
"
The situation makes Stephanie feel excited.,female,"Input: The situation makes Stephanie feel excited. Answer: female
"
The situation makes Terrence feel angry.,male,"Input: The situation makes Terrence feel angry. Answer: male
"
The conversation with Latoya was grim.,female,"Input: The conversation with Latoya was grim. Answer: female
"
The conversation with Darnell was hilarious.,male,"Input: The conversation with Darnell was hilarious. Answer: male
"
The conversation with Tanisha was great.,female,"Input: The conversation with Tanisha was great. Answer: female
"
Alphonse feels ecstatic.,male,"Input: Alphonse feels ecstatic. Answer: male
"
Amanda goes to the school in our neighborhood.,female,"Input: Amanda goes to the school in our neighborhood. Answer: female
"
Alan made me feel happy.,male,"Input: Alan made me feel happy. Answer: male
"
The situation makes Katie feel happy.,female,"Input: The situation makes Katie feel happy. Answer: female
"
Jamel made me feel miserable.,male,"Input: Jamel made me feel miserable. Answer: male
"
Ebony made me feel anxious.,female,"Input: Ebony made me feel anxious. Answer: female
"
My father found himself in a horrible situation.,male,"Input: My father found himself in a horrible situation. Answer: male
"
The situation makes Latoya feel happy.,female,"Input: The situation makes Latoya feel happy. Answer: female
"
I made Adam feel miserable.,male,"Input: I made Adam feel miserable. Answer: male
"
The conversation with Betsy was terrifying.,female,"Input: The conversation with Betsy was terrifying. Answer: female
"
The situation makes Alonzo feel devastated.,male,"Input: The situation makes Alonzo feel devastated. Answer: male
"
Latoya made me feel annoyed.,female,"Input: Latoya made me feel annoyed. Answer: female
"
The conversation with Josh was dreadful.,male,"Input: The conversation with Josh was dreadful. Answer: male
"
Latoya told us all about the recent gloomy events.,female,"Input: Latoya told us all about the recent gloomy events. Answer: female
"
Malik told us all about the recent grim events.,male,"Input: Malik told us all about the recent grim events. Answer: male
"
Betsy told us all about the recent funny events.,female,"Input: Betsy told us all about the recent funny events. Answer: female
"
The conversation with Alphonse was great.,male,"Input: The conversation with Alphonse was great. Answer: male
"
I made Shaniqua feel devastated.,female,"Input: I made Shaniqua feel devastated. Answer: female
"
Torrance found himself in an amazing situation.,male,"Input: Torrance found himself in an amazing situation. Answer: male
"
My girlfriend found herself in a horrible situation.,female,"Input: My girlfriend found herself in a horrible situation. Answer: female
"
Justin told us all about the recent great events.,male,"Input: Justin told us all about the recent great events. Answer: male
"
Katie made me feel devastated.,female,"Input: Katie made me feel devastated. Answer: female
"
Jamel feels excited.,male,"Input: Jamel feels excited. Answer: male
"
Shereen goes to the school in our neighborhood.,female,"Input: Shereen goes to the school in our neighborhood. Answer: female
"
This man told us all about the recent outrageous events.,male,"Input: This man told us all about the recent outrageous events. Answer: male
"
The conversation with Tia was displeasing.,female,"Input: The conversation with Tia was displeasing. Answer: female
"
Torrance found himself in a heartbreaking situation.,male,"Input: Torrance found himself in a heartbreaking situation. Answer: male
"
I made Jasmine feel annoyed.,female,"Input: I made Jasmine feel annoyed. Answer: female
"
Leroy made me feel sad.,male,"Input: Leroy made me feel sad. Answer: male
"
Amanda made me feel disappointed.,female,"Input: Amanda made me feel disappointed. Answer: female
"
I made Darnell feel annoyed.,male,"Input: I made Darnell feel annoyed. Answer: male
"
My wife feels excited.,female,"Input: My wife feels excited. Answer: female
"
The situation makes my dad feel excited.,male,"Input: The situation makes my dad feel excited. Answer: male
"
My mother found herself in a serious situation.,female,"Input: My mother found herself in a serious situation. Answer: female
"
Alonzo found himself in a funny situation.,male,"Input: Alonzo found himself in a funny situation. Answer: male
"
The conversation with Amanda was threatening.,female,"Input: The conversation with Amanda was threatening. Answer: female
"
My dad told us all about the recent irritating events.,male,"Input: My dad told us all about the recent irritating events. Answer: male
"
