input,output,text
A wonman walking and carrying an umbrella overhead.,wonman,"Input: A wonman walking and carrying an umbrella overhead. Answer: wonman
"
Poeple by the side of a road with umbrellas,Poeple,"Input: Poeple by the side of a road with umbrellas Answer: Poeple
"
A roiom with a large white bed and a flat screen TV.,roiom,"Input: A roiom with a large white bed and a flat screen TV. Answer: roiom
"
Miltiary looking truck parked in an old warehouse,Miltiary,"Input: Miltiary looking truck parked in an old warehouse Answer: Miltiary
"
A plqte of different types of healthy foods.,plqte,"Input: A plqte of different types of healthy foods. Answer: plqte
"
A zera standing on a sandy piece of land.,zera,"Input: A zera standing on a sandy piece of land. Answer: zera
"
A colck tower on the side of a brick building,colck,"Input: A colck tower on the side of a brick building Answer: colck
"
A zevbra eating food in a enclosure with a man and baby looking on.,zevbra,"Input: A zevbra eating food in a enclosure with a man and baby looking on. Answer: zevbra
"
"A btahroom with a toilet, tub, towels and a sink.",btahroom,"Input: A btahroom with a toilet, tub, towels and a sink. Answer: btahroom
"
A griup of giraffe eating food from a tree.,griup,"Input: A griup of giraffe eating food from a tree. Answer: griup
"
"A table with flowers, bananas, a bowl and boosk.",boosk.,"Input: A table with flowers, bananas, a bowl and boosk. Answer: boosk.
"
Two qwoman staning in front of a man using a blender.,qwoman,"Input: Two qwoman staning in front of a man using a blender. Answer: qwoman
"
A kite flying in the sky over treeas.,treeas.,"Input: A kite flying in the sky over treeas. Answer: treeas.
"
A phioto of two zebras taken  under a giraffes belly.,phioto,"Input: A phioto of two zebras taken  under a giraffes belly. Answer: phioto
"
Two firaffe walking down a dirt road in a forest.,firaffe,"Input: Two firaffe walking down a dirt road in a forest. Answer: firaffe
"
A cart sticking its head out from under a door,cart,"Input: A cart sticking its head out from under a door Answer: cart
"
A haklway with a small view of a bathroom toilet.,haklway,"Input: A haklway with a small view of a bathroom toilet. Answer: haklway
"
Smakl red and white twin engine airplane in flight.,Smakl,"Input: Smakl red and white twin engine airplane in flight. Answer: Smakl
"
A lage black bear walking across a lush green field.,lage,"Input: A lage black bear walking across a lush green field. Answer: lage
"
A yeklow and blue fire hydrant in the grass with bushes behind.,yeklow,"Input: A yeklow and blue fire hydrant in the grass with bushes behind. Answer: yeklow
"
A woman with a scarf wrapped around her holding a plate with chocolate cak.,cak.,"Input: A woman with a scarf wrapped around her holding a plate with chocolate cak. Answer: cak.
"
A man is wqalking an elephant down a street past several cars and multiple story buildings.,wqalking,"Input: A man is wqalking an elephant down a street past several cars and multiple story buildings. Answer: wqalking
"
a clse up of a person wearing a suit and tie,clse,"Input: a clse up of a person wearing a suit and tie Answer: clse
"
Three giraffes on dirt area next to a buildnig.,buildnig.,"Input: Three giraffes on dirt area next to a buildnig. Answer: buildnig.
"
"A codffee drink in a mug, resting on a saucer with a spoon.",codffee,"Input: A codffee drink in a mug, resting on a saucer with a spoon. Answer: codffee
"
A street filled with traffic and a cow walking down the middle of irt.,irt.,"Input: A street filled with traffic and a cow walking down the middle of irt. Answer: irt.
"
A single emale rides her skateboard on a level surface beneath a huge palm tree.,emale,"Input: A single emale rides her skateboard on a level surface beneath a huge palm tree. Answer: emale
"
A road closed off from a car accidnt.,accidnt.,"Input: A road closed off from a car accidnt. Answer: accidnt.
"
A cliose up of a brown teddy bear sitting on a bed.,cliose,"Input: A cliose up of a brown teddy bear sitting on a bed. Answer: cliose
"
two treet signs a stop and all way sign and some houses and trees,treet,"Input: two treet signs a stop and all way sign and some houses and trees Answer: treet
"
bus qand a car stopped at a traffic light,qand,"Input: bus qand a car stopped at a traffic light Answer: qand
"
A laege brown bear sitting on top of a metal stool.,laege,"Input: A laege brown bear sitting on top of a metal stool. Answer: laege
"
A grioup of people riding on the backs of elephants.,grioup,"Input: A grioup of people riding on the backs of elephants. Answer: grioup
"
two lpatops on a table and headphones besides them,lpatops,"Input: two lpatops on a table and headphones besides them Answer: lpatops
"
A steet scene with a horse pulling a carriage.,steet,"Input: A steet scene with a horse pulling a carriage. Answer: steet
"
A large gathering of people and their motorcycles in a parking lo.,lo.,"Input: A large gathering of people and their motorcycles in a parking lo. Answer: lo.
"
A set of windows with a red farm house in the view and green grass on the groud.,groud.,"Input: A set of windows with a red farm house in the view and green grass on the groud. Answer: groud.
"
A samll meal in a bowl of healthy items.,samll,"Input: A samll meal in a bowl of healthy items. Answer: samll
"
tow zebras and a giraffe in their pen,tow,"Input: tow zebras and a giraffe in their pen Answer: tow
"
Sevreral motorcycles parked in an alley with lots of plants.,Sevreral,"Input: Sevreral motorcycles parked in an alley with lots of plants. Answer: Sevreral
"
a guty making a face while looking at his cell phone,guty,"Input: a guty making a face while looking at his cell phone Answer: guty
"
A black and white photograph of a wooden wardrobe and a bed with a metal frae.,frae.,"Input: A black and white photograph of a wooden wardrobe and a bed with a metal frae. Answer: frae.
"
A mab dressed all in leather standing next to a motorcycle.,mab,"Input: A mab dressed all in leather standing next to a motorcycle. Answer: mab
"
A coyuple of people and some motor bikes.,coyuple,"Input: A coyuple of people and some motor bikes. Answer: coyuple
"
An epty passenger car on a stopped train.,epty,"Input: An epty passenger car on a stopped train. Answer: epty
"
a blye and yellow train some tracks and a side of a mountain,blye,"Input: a blye and yellow train some tracks and a side of a mountain Answer: blye
"
A latop resting on a wooden table near a silver kettle.,latop,"Input: A latop resting on a wooden table near a silver kettle. Answer: latop
"
Poeple ice skate on a rink in the middle of a city.,Poeple,"Input: Poeple ice skate on a rink in the middle of a city. Answer: Poeple
"
blak and white image of a person hitting a tennis ball on a court,blak,"Input: blak and white image of a person hitting a tennis ball on a court Answer: blak
"
A coyple of men that are in the back of a train.,coyple,"Input: A coyple of men that are in the back of a train. Answer: coyple
"
A sakteboarder does a trick in the air,sakteboarder,"Input: A sakteboarder does a trick in the air Answer: sakteboarder
"
A perosn is holding a piece of bread with butter and cucumbers.,perosn,"Input: A perosn is holding a piece of bread with butter and cucumbers. Answer: perosn
"
A ca is laying in a chair that is positioned in the center of a room.,ca,"Input: A ca is laying in a chair that is positioned in the center of a room. Answer: ca
"
A dog sitting in the front seat of a cae.,cae.,"Input: A dog sitting in the front seat of a cae. Answer: cae.
"
a vrey colorful bath room that is very bare,vrey,"Input: a vrey colorful bath room that is very bare Answer: vrey
"
Woman walking with a horse near a standing amn.,amn.,"Input: Woman walking with a horse near a standing amn. Answer: amn.
"
A lareg commercial airplane landing on an airstrip,lareg,"Input: A lareg commercial airplane landing on an airstrip Answer: lareg
"
A little girl is laying down in a cerib,cerib,"Input: A little girl is laying down in a cerib Answer: cerib
"
A ma standing in front of a tv holding a remote control.,ma,"Input: A ma standing in front of a tv holding a remote control. Answer: ma
"
"A cae, some liqueur, and some candles are on the kitchen counter.","cae,","Input: A cae, some liqueur, and some candles are on the kitchen counter. Answer: cae,
"
A long red train is crossing a brisdge,brisdge,"Input: A long red train is crossing a brisdge Answer: brisdge
"
This is a photo of a modern day kitche.,kitche.,"Input: This is a photo of a modern day kitche. Answer: kitche.
"
Peoole standing around a table with a display of bottles.,Peoole,"Input: Peoole standing around a table with a display of bottles. Answer: Peoole
"
A colroful truck drives down the street in a foreign country.,colroful,"Input: A colroful truck drives down the street in a foreign country. Answer: colroful
"
A ctiy bus driving down the city street,ctiy,"Input: A ctiy bus driving down the city street Answer: ctiy
"
a berakfast is displayed on a plate on a table,berakfast,"Input: a berakfast is displayed on a plate on a table Answer: berakfast
"
"A diing and kitchen area, apparently from an older home.",diing,"Input: A diing and kitchen area, apparently from an older home. Answer: diing
"
A fgirl and a boy is playing tennis.,fgirl,"Input: A fgirl and a boy is playing tennis. Answer: fgirl
"
Some cows are standing in the middle of the strete.,strete.,"Input: Some cows are standing in the middle of the strete. Answer: strete.
"
a vnitage photo of a baseball player,vnitage,"Input: a vnitage photo of a baseball player Answer: vnitage
"
A woan cupping her hands holding a little girl.,woan,"Input: A woan cupping her hands holding a little girl. Answer: woan
"
an iage of a black train going down the tracks,iage,"Input: an iage of a black train going down the tracks Answer: iage
"
A street sign that is mounted to the side of a building.,None,"Input: A street sign that is mounted to the side of a building. Answer: None
"
Tow girls playing with toys in the sand.,Tow,"Input: Tow girls playing with toys in the sand. Answer: Tow
"
A kitchen with stainless steel appliances and granite counter tos.,tos.,"Input: A kitchen with stainless steel appliances and granite counter tos. Answer: tos.
"
A clck hanging from the ceiling at a subway entrance,clck,"Input: A clck hanging from the ceiling at a subway entrance Answer: clck
"
A mabn walking through an unplanted farm land.,mabn,"Input: A mabn walking through an unplanted farm land. Answer: mabn
"
a sgin showing that  the shop is open,sgin,"Input: a sgin showing that  the shop is open Answer: sgin
"
"Luggage, boxes, and bags sitting outside fo a car.",fo,"Input: Luggage, boxes, and bags sitting outside fo a car. Answer: fo
"
Thre people playing with a white frisbee at the bottom of a hill.,Thre,"Input: Thre people playing with a white frisbee at the bottom of a hill. Answer: Thre
"
Two qomen are at a food table cutting a cake.,qomen,"Input: Two qomen are at a food table cutting a cake. Answer: qomen
"
A mab holds a camera and looks into the viewfinder.,mab,"Input: A mab holds a camera and looks into the viewfinder. Answer: mab
"
A ltitle league base ball player up to bat .,ltitle,"Input: A ltitle league base ball player up to bat . Answer: ltitle
"
This motorcycle is painted light green and has many strange antenna-like attachemnts.,attachemnts.,"Input: This motorcycle is painted light green and has many strange antenna-like attachemnts. Answer: attachemnts.
"
A smll grey and white kitten sitting on a basket.,smll,"Input: A smll grey and white kitten sitting on a basket. Answer: smll
"
A mab standing in a parked train doorway.,mab,"Input: A mab standing in a parked train doorway. Answer: mab
"
"A kitchen with a stove, grill, and ovena.",ovena.,"Input: A kitchen with a stove, grill, and ovena. Answer: ovena.
"
"some igrls taking selfies with cellphone, one has pink hair",igrls,"Input: some igrls taking selfies with cellphone, one has pink hair Answer: igrls
"
A plqate that contains a large sandwich and a salad.,plqate,"Input: A plqate that contains a large sandwich and a salad. Answer: plqate
"
Two xcats sitting on a  couch next to each other.,xcats,"Input: Two xcats sitting on a  couch next to each other. Answer: xcats
"
tow polar bears in the snow with trees near by,tow,"Input: tow polar bears in the snow with trees near by Answer: tow
"
A peson on a sandy beach throwing a Frisbee.,peson,"Input: A peson on a sandy beach throwing a Frisbee. Answer: peson
"
Parrnts watching their kids play baseball at the baseball park.,Parrnts,"Input: Parrnts watching their kids play baseball at the baseball park. Answer: Parrnts
"
The young boy is getting ready to ki.,ki.,"Input: The young boy is getting ready to ki. Answer: ki.
"
A gropu of Olympic skiers engaged in a heated competition.,gropu,"Input: A gropu of Olympic skiers engaged in a heated competition. Answer: gropu
"
A group of people carrying umbrellas in grassy field next to treea.,treea.,"Input: A group of people carrying umbrellas in grassy field next to treea. Answer: treea.
"
A bicycle leaning against a tree off a riverbakn.,riverbakn.,"Input: A bicycle leaning against a tree off a riverbakn. Answer: riverbakn.
"
a yoyng person on a skate board near a fence,yoyng,"Input: a yoyng person on a skate board near a fence Answer: yoyng
"
A be topped with a pile of books and blankets.,be,"Input: A be topped with a pile of books and blankets. Answer: be
"
Dgo sleeping on the bed under the covers,Dgo,"Input: Dgo sleeping on the bed under the covers Answer: Dgo
"
A trani at a train station with a group of people standing beside it.,trani,"Input: A trani at a train station with a group of people standing beside it. Answer: trani
"
The black dog lies on the ground near an easy cahir.,cahir.,"Input: The black dog lies on the ground near an easy cahir. Answer: cahir.
"
A coyple standing in the rain going for a walk on a bridge.,coyple,"Input: A coyple standing in the rain going for a walk on a bridge. Answer: coyple
"
A yoyng man walking past a red fire hydrant.,yoyng,"Input: A yoyng man walking past a red fire hydrant. Answer: yoyng
"
Cakre that has had large chunk cut out of it,Cakre,"Input: Cakre that has had large chunk cut out of it Answer: Cakre
"
A refrigerator sitting in a corner in a kithcen,kithcen,"Input: A refrigerator sitting in a corner in a kithcen Answer: kithcen
"
A beqach sitting next to a blue ocean next to a hill.,beqach,"Input: A beqach sitting next to a blue ocean next to a hill. Answer: beqach
"
a me sitting on a bench in a plaza near a building,me,"Input: a me sitting on a bench in a plaza near a building Answer: me
"
An od toilet with back lid and some parts sitting on the seat.,od,"Input: An od toilet with back lid and some parts sitting on the seat. Answer: od
"
A jertliner sitting on top of an airport runway.,jertliner,"Input: A jertliner sitting on top of an airport runway. Answer: jertliner
"
A Wonman on a motor scooter waiting at an intersection.,Wonman,"Input: A Wonman on a motor scooter waiting at an intersection. Answer: Wonman
"
a peson riding a skateboard near the top of a  half pipe,peson,"Input: a peson riding a skateboard near the top of a  half pipe Answer: peson
"
A roim with a bed that is not made and a bathroom.,roim,"Input: A roim with a bed that is not made and a bathroom. Answer: roim
"
A man carrying a surf board that looks like it was splattered with pqint.,pqint.,"Input: A man carrying a surf board that looks like it was splattered with pqint. Answer: pqint.
"
A mab in white and blue shirt grinding on a skateboard.,mab,"Input: A mab in white and blue shirt grinding on a skateboard. Answer: mab
"
A doulbe-decker bus with a rose decoration stands at the curb.,doulbe-decker,"Input: A doulbe-decker bus with a rose decoration stands at the curb. Answer: doulbe-decker
"
"A beach area with water, sand and two umbrellas open and resting on te sand.",te,"Input: A beach area with water, sand and two umbrellas open and resting on te sand. Answer: te
"
A vehcile filled with many different color skis,vehcile,"Input: A vehcile filled with many different color skis Answer: vehcile
"
The ittle boy is trying to play tennis.,ittle,"Input: The ittle boy is trying to play tennis. Answer: ittle
"
Thee is a elephant that is walking across a river,Thee,"Input: Thee is a elephant that is walking across a river Answer: Thee
"
Two vboys standing in front of a couch with Wii controllers.,vboys,"Input: Two vboys standing in front of a couch with Wii controllers. Answer: vboys
"
A beach on the water and many treeas.,treeas.,"Input: A beach on the water and many treeas. Answer: treeas.
"
A grup of teddy bears sitting around a table sharing drinks.,grup,"Input: A grup of teddy bears sitting around a table sharing drinks. Answer: grup
"
a ranm standing on a snow covered rock bank.,ranm,"Input: a ranm standing on a snow covered rock bank. Answer: ranm
"
A liht airplane flying in a cloudy sky,liht,"Input: A liht airplane flying in a cloudy sky Answer: liht
"
A grup of men playing a game of baseball.,grup,"Input: A grup of men playing a game of baseball. Answer: grup
"
A ca is seated while he wears a collar and tie.,ca,"Input: A ca is seated while he wears a collar and tie. Answer: ca
"
A zevra eating food in a enclosure with a man and baby looking on.,zevra,"Input: A zevra eating food in a enclosure with a man and baby looking on. Answer: zevra
"
An oerange beer wagon drawn by two Clydesdales down a city street.,oerange,"Input: An oerange beer wagon drawn by two Clydesdales down a city street. Answer: oerange
"
A at curled up sleeping on a bed.,at,"Input: A at curled up sleeping on a bed. Answer: at
"
A couple if men riding on to of motorcycles with other men sitting on their shoulders.,if,"Input: A couple if men riding on to of motorcycles with other men sitting on their shoulders. Answer: if
"
A photo of a high end white bathrom.,bathrom.,"Input: A photo of a high end white bathrom. Answer: bathrom.
"
tehre is a man sitting on a couch holding a box,tehre,"Input: tehre is a man sitting on a couch holding a box Answer: tehre
"
"A man on a surfboard in the ocean, riding a wave as the water crashes behind hm.",hm.,"Input: A man on a surfboard in the ocean, riding a wave as the water crashes behind hm. Answer: hm.
"
Fouer people waiting for a ski lift up a mountain.,Fouer,"Input: Fouer people waiting for a ski lift up a mountain. Answer: Fouer
"
a plqte with a dessert cake and some fruit beside it,plqte,"Input: a plqte with a dessert cake and some fruit beside it Answer: plqte
"
"Two en, one holding a book, looking off into the distance.","en,","Input: Two en, one holding a book, looking off into the distance. Answer: en,
"
Teh entrance for a subway on a city street.,Teh,"Input: Teh entrance for a subway on a city street. Answer: Teh
"
A person itting in a chair watching a computer screen while playing a guitar.,itting,"Input: A person itting in a chair watching a computer screen while playing a guitar. Answer: itting
"
In a xars rear view mirror a dag and man can be seen.,xars,"Input: In a xars rear view mirror a dag and man can be seen. Answer: xars
"
A plqte of food with sauce and chopsticks.,plqte,"Input: A plqte of food with sauce and chopsticks. Answer: plqte
"
A vey cute small child holding a big umbrella.,vey,"Input: A vey cute small child holding a big umbrella. Answer: vey
"
A bedroom contain bunk beds and a des.,des.,"Input: A bedroom contain bunk beds and a des. Answer: des.
"
A bech sitting next to a blue ocean next to a hill.,bech,"Input: A bech sitting next to a blue ocean next to a hill. Answer: bech
"
People are at dining tables on a traibn.,traibn.,"Input: People are at dining tables on a traibn. Answer: traibn.
"
A bgi black bull in a arena with a guy on a horse.,bgi,"Input: A bgi black bull in a arena with a guy on a horse. Answer: bgi
"
The aurfer holds his arms upright as he takes air through a wave.,aurfer,"Input: The aurfer holds his arms upright as he takes air through a wave. Answer: aurfer
"
a xlose up of a bird on a rope,xlose,"Input: a xlose up of a bird on a rope Answer: xlose
"
"A smll pizza with cheese, sauce and vegetables.",smll,"Input: A smll pizza with cheese, sauce and vegetables. Answer: smll
"
Somrone uses a fork to eat salad beside a large sandwich.,Somrone,"Input: Somrone uses a fork to eat salad beside a large sandwich. Answer: Somrone
"
A whoite swan standing on the beach looking at the camera.,whoite,"Input: A whoite swan standing on the beach looking at the camera. Answer: whoite
"
A left handed pitcher in a jacket warming up with other players behond him.,behond,"Input: A left handed pitcher in a jacket warming up with other players behond him. Answer: behond
"
a besd with a black and white pillow and two lights and a chair,besd,"Input: a besd with a black and white pillow and two lights and a chair Answer: besd
"
a close up of a stuffed animal wearing a sweaetr,sweaetr,"Input: a close up of a stuffed animal wearing a sweaetr Answer: sweaetr
"
An eephant and a man are standing in a clearing.,eephant,"Input: An eephant and a man are standing in a clearing. Answer: eephant
"
Ababndoned train cars in grassy area next to building.,Ababndoned,"Input: Ababndoned train cars in grassy area next to building. Answer: Ababndoned
"
A person is riding a scooter beside a row of barresl.,barresl.,"Input: A person is riding a scooter beside a row of barresl. Answer: barresl.
"
A wonan in a dress poses in front of wall art.,wonan,"Input: A wonan in a dress poses in front of wall art. Answer: wonan
"
The sdual image shows a duplicate of a man hitting a tennis ball.,sdual,"Input: The sdual image shows a duplicate of a man hitting a tennis ball. Answer: sdual
"
A cat laying inside of a white sink in a bathroom.,cat,"Input: A cat laying inside of a white sink in a bathroom. Answer: cat
"
thrree adults and one child at a table having breakfast,thrree,"Input: thrree adults and one child at a table having breakfast Answer: thrree
"
A skteboarder doing tricks on a skateboard on an icy road.,skteboarder,"Input: A skteboarder doing tricks on a skateboard on an icy road. Answer: skteboarder
"
A man in a hat is posing next to a woan.,woan.,"Input: A man in a hat is posing next to a woan. Answer: woan.
"
The aint is peeling off the wall in the room.,aint,"Input: The aint is peeling off the wall in the room. Answer: aint
"
A plaet with a ham sandwich on white toast and a pickle spear,plaet,"Input: A plaet with a ham sandwich on white toast and a pickle spear Answer: plaet
"
A bequtiful old clock tower on a university campus.,bequtiful,"Input: A bequtiful old clock tower on a university campus. Answer: bequtiful
"
A gropu of people riding on a cart pulled by two horses,gropu,"Input: A gropu of people riding on a cart pulled by two horses Answer: gropu
"
A wonan wearing lots of flowers talking on a cell phone.,wonan,"Input: A wonan wearing lots of flowers talking on a cell phone. Answer: wonan
"
A laerge bed sitting in a bedroom between two lamps.,laerge,"Input: A laerge bed sitting in a bedroom between two lamps. Answer: laerge
"
A gren truck is sitting in the road with an animal in the cab.,gren,"Input: A gren truck is sitting in the road with an animal in the cab. Answer: gren
"
A co laying down on the sand of the beach.,co,"Input: A co laying down on the sand of the beach. Answer: co
"
"People are walking down the sidewalk in a sotrm,","sotrm,","Input: People are walking down the sidewalk in a sotrm, Answer: sotrm,
"
A cat laying down on a chair cushin.,cushin.,"Input: A cat laying down on a chair cushin. Answer: cushin.
"
A coyuple of people on top of a snowy hill.,coyuple,"Input: A coyuple of people on top of a snowy hill. Answer: coyuple
"
A barthroom with green grass like mats and curtains.,barthroom,"Input: A barthroom with green grass like mats and curtains. Answer: barthroom
"
A mna that is on a surfboard in the water.,mna,"Input: A mna that is on a surfboard in the water. Answer: mna
"
Zebas eating hay in a naturalistic zoo enclosure.,Zebas,"Input: Zebas eating hay in a naturalistic zoo enclosure. Answer: Zebas
"
Thees two beds are neatly made and next to each other.,Thees,"Input: Thees two beds are neatly made and next to each other. Answer: Thees
"
Two zberas in a small clearing are munching on some grass.,zberas,"Input: Two zberas in a small clearing are munching on some grass. Answer: zberas
"
Thee is a woman using a stethoscope on a cow.,Thee,"Input: Thee is a woman using a stethoscope on a cow. Answer: Thee
"
a dof that is sitting on the ledge of a boat.,dof,"Input: a dof that is sitting on the ledge of a boat. Answer: dof
"
a large truck is parked in a driveqay,driveqay,"Input: a large truck is parked in a driveqay Answer: driveqay
"
Beyond a car dashboard is a city street with a traffic light and a re car.,re,"Input: Beyond a car dashboard is a city street with a traffic light and a re car. Answer: re
"
A city raea with a small park in the shape of a rectangle.,raea,"Input: A city raea with a small park in the shape of a rectangle. Answer: raea
"
The railed of two commercial airplanes on the runway,railed,"Input: The railed of two commercial airplanes on the runway Answer: railed
"
A griaffe is moving across an arid plain.,griaffe,"Input: A griaffe is moving across an arid plain. Answer: griaffe
"
Startues of playful elephants on display in a small lake.,Startues,"Input: Startues of playful elephants on display in a small lake. Answer: Startues
"
an inmage of a person draped by a very large umbrella at market,inmage,"Input: an inmage of a person draped by a very large umbrella at market Answer: inmage
"
A knofe is placed over three orange slices.,knofe,"Input: A knofe is placed over three orange slices. Answer: knofe
"
The flowers are in a vase in the sniow.,sniow.,"Input: The flowers are in a vase in the sniow. Answer: sniow.
"
A plqne by itself on the tarmac of an airport.,plqne,"Input: A plqne by itself on the tarmac of an airport. Answer: plqne
"
a peerson in a military uniform sitting at a desk in a tent.,peerson,"Input: a peerson in a military uniform sitting at a desk in a tent. Answer: peerson
"
the bathroom is well lit and clean and has a red and brow shower curtqain,curtqain,"Input: the bathroom is well lit and clean and has a red and brow shower curtqain Answer: curtqain
"
a closeuop of a person's hands as it plays with a Wii controller in front of booklet with Mario and Luigi characters,closeuop,"Input: a closeuop of a person's hands as it plays with a Wii controller in front of booklet with Mario and Luigi characters Answer: closeuop
"
Smoe people are skiing in the snowy woods,Smoe,"Input: Smoe people are skiing in the snowy woods Answer: Smoe
"
There are several people skiing on the ski abnk,abnk,"Input: There are several people skiing on the ski abnk Answer: abnk
"
A dofg is outside in the grass near a dog dish.,dofg,"Input: A dofg is outside in the grass near a dog dish. Answer: dofg
"
a coyuple of people in skis standing in the snow,coyuple,"Input: a coyuple of people in skis standing in the snow Answer: coyuple
"
Thet are playing a video game together on the couch.,Thet,"Input: Thet are playing a video game together on the couch. Answer: Thet
"
There are hot dogs on a grill next to a bowl of oninos,oninos,"Input: There are hot dogs on a grill next to a bowl of oninos Answer: oninos
"
a person riding a surf board with a parachuet,parachuet,"Input: a person riding a surf board with a parachuet Answer: parachuet
"
A black and red train is on the traxcks.,traxcks.,"Input: A black and red train is on the traxcks. Answer: traxcks.
"
Peoople standing in front of grey blocked structure.,Peoople,"Input: Peoople standing in front of grey blocked structure. Answer: Peoople
"
A blqck and white photo of an airplane being loaded,blqck,"Input: A blqck and white photo of an airplane being loaded Answer: blqck
"
A cat under an umbrella inside a hime.,hime.,"Input: A cat under an umbrella inside a hime. Answer: hime.
"
A stop sign with two orange flags waving in the breeze on a stormy dat.,dat.,"Input: A stop sign with two orange flags waving in the breeze on a stormy dat. Answer: dat.
"
Adult male snowboarder performing aerial trick near wooded snow qarea.,qarea.,"Input: Adult male snowboarder performing aerial trick near wooded snow qarea. Answer: qarea.
"
The nan and his dog are paddle boarding.,nan,"Input: The nan and his dog are paddle boarding. Answer: nan
"
A perosn in bicycling gears looks at bananas growing on a tree.,perosn,"Input: A perosn in bicycling gears looks at bananas growing on a tree. Answer: perosn
"
a whte fire hydrant is next to some newspaper boxes,whte,"Input: a whte fire hydrant is next to some newspaper boxes Answer: whte
"
A bed with a laptop computer  sitting on top of ti.,ti.,"Input: A bed with a laptop computer  sitting on top of ti. Answer: ti.
"
A giaffe lifting its head up in some tree branches.,giaffe,"Input: A giaffe lifting its head up in some tree branches. Answer: giaffe
"
A woman wapped in a blanket on a couch talking on a telephone with a TV remote control in her other hand,wapped,"Input: A woman wapped in a blanket on a couch talking on a telephone with a TV remote control in her other hand Answer: wapped
"
An apartent size refrigerator on an extended wooden desk near an open closet.,apartent,"Input: An apartent size refrigerator on an extended wooden desk near an open closet. Answer: apartent
"
A Mezxican woman cooking tortillas on an open fire.,Mezxican,"Input: A Mezxican woman cooking tortillas on an open fire. Answer: Mezxican
"
a tavble cocered with assorted clocks and decorations,tavble,"Input: a tavble cocered with assorted clocks and decorations Answer: tavble
"
a laerge clock tower on a building by a river,laerge,"Input: a laerge clock tower on a building by a river Answer: laerge
"
A man in yellow shirt sitting at a park bench with bushes in backgroyund.,backgroyund.,"Input: A man in yellow shirt sitting at a park bench with bushes in backgroyund. Answer: backgroyund.
"
A ful view of a late evening with many cars parked on the street.,ful,"Input: A ful view of a late evening with many cars parked on the street. Answer: ful
"
A clseup of a black and white clock on a light green wall.,clseup,"Input: A clseup of a black and white clock on a light green wall. Answer: clseup
"
geee sit in water next to a small waterfall,geee,"Input: geee sit in water next to a small waterfall Answer: geee
"
"A paneled room containing a bed, a tapestry, framed artwork and a lignht.",lignht.,"Input: A paneled room containing a bed, a tapestry, framed artwork and a lignht. Answer: lignht.
"
A plte of pizza on a table held by a person,plte,"Input: A plte of pizza on a table held by a person Answer: plte
"
The vear will climb the bank to get out of the water.,vear,"Input: The vear will climb the bank to get out of the water. Answer: vear
"
"A naerow bathroom with a sink, shower and toilet.",naerow,"Input: A naerow bathroom with a sink, shower and toilet. Answer: naerow
"
The reflrction of two people with cameras in a bathroom mirror and one person taking a photo with their camera.,reflrction,"Input: The reflrction of two people with cameras in a bathroom mirror and one person taking a photo with their camera. Answer: reflrction
"
A litle boy enjoying a slice of pepperoni pizza in a restaurant.,litle,"Input: A litle boy enjoying a slice of pepperoni pizza in a restaurant. Answer: litle
"
a spay painted colorful bus driving down the road,spay,"Input: a spay painted colorful bus driving down the road Answer: spay
"
a whoite teddy bear laying on a green lawn chair,whoite,"Input: a whoite teddy bear laying on a green lawn chair Answer: whoite
"
"Two yuong woman walking by a fire hydrant, one talking on cell.",yuong,"Input: Two yuong woman walking by a fire hydrant, one talking on cell. Answer: yuong
"
A pixcture of a bird sitting on a tree branch,pixcture,"Input: A pixcture of a bird sitting on a tree branch Answer: pixcture
"
A tryck advertises a live demo of its products.,tryck,"Input: A tryck advertises a live demo of its products. Answer: tryck
"
A click tower sitting on the side of a road.,click,"Input: A click tower sitting on the side of a road. Answer: click
"
Skaeboarders are looking at an old dump truck.,Skaeboarders,"Input: Skaeboarders are looking at an old dump truck. Answer: Skaeboarders
"
A gropu of giraffes on grassy area next to trees and rocks.,gropu,"Input: A gropu of giraffes on grassy area next to trees and rocks. Answer: gropu
"
A grioup of women are laughing as they play Wii.,grioup,"Input: A grioup of women are laughing as they play Wii. Answer: grioup
"
a wonman is working with something over a book,wonman,"Input: a wonman is working with something over a book Answer: wonman
"
"A room with a wnidow, a bookshelf full of books, a chair with a yellow and gray pillow, a tv stand with a tv and a white couch with a stripped pillow.","wnidow,","Input: A room with a wnidow, a bookshelf full of books, a chair with a yellow and gray pillow, a tv stand with a tv and a white couch with a stripped pillow. Answer: wnidow,
"
A mab kiteboarding on large waves out in the ocean.,mab,"Input: A mab kiteboarding on large waves out in the ocean. Answer: mab
"
A laerge jetliner landing on top of a runway.,laerge,"Input: A laerge jetliner landing on top of a runway. Answer: laerge
"
a fuy in a suit holding a banana,fuy,"Input: a fuy in a suit holding a banana Answer: fuy
"
A cat laying upside down a wooden desj.,desj.,"Input: A cat laying upside down a wooden desj. Answer: desj.
"
A coklorful plate filled with vegetables and meat,coklorful,"Input: A coklorful plate filled with vegetables and meat Answer: coklorful
"
He ia smiling as he gets ready to pitch the ball.,ia,"Input: He ia smiling as he gets ready to pitch the ball. Answer: ia
"
a vey big bus with some decoration on the bush,vey,"Input: a vey big bus with some decoration on the bush Answer: vey
"
Two sehep grazing on a lush green grass covered field.,sehep,"Input: Two sehep grazing on a lush green grass covered field. Answer: sehep
"
