input,output,text
"Van Damme was born Jean-Claude Camille François Van Varenberg, on 18 October 1960, in Berchem-Sainte-Agathe, Brussels, Belgium, the son of Eliana and Eugène Van Varenberg, who was an accountant and florist",18 October 1960,"Input: Van Damme was born Jean-Claude Camille François Van Varenberg, on 18 October 1960, in Berchem-Sainte-Agathe, Brussels, Belgium, the son of Eliana and Eugène Van Varenberg, who was an accountant and florist Answer: 18 October 1960
"
"Strong was born in the Islington district of London on 5 August 1963, the son of an Austrian mother and Italian father",5 August 1963,"Input: Strong was born in the Islington district of London on 5 August 1963, the son of an Austrian mother and Italian father Answer: 5 August 1963
"
"Roberts was born on October 28, 1967, in Smyrna, Georgia, a suburb of Atlanta, to Betty Lou Bredemus (1934–2015) and Walter Grady Roberts (1933–1977)","October 28, 1967","Input: Roberts was born on October 28, 1967, in Smyrna, Georgia, a suburb of Atlanta, to Betty Lou Bredemus (1934–2015) and Walter Grady Roberts (1933–1977) Answer: October 28, 1967
"
"Edward Furlong was born August 2, 1977 in Glendale, California, the son of Eleanor Torres (née Tafoya), a youth-center worker and Heinrich Bruno Wittig","August 2, 1977","Input: Edward Furlong was born August 2, 1977 in Glendale, California, the son of Eleanor Torres (née Tafoya), a youth-center worker and Heinrich Bruno Wittig Answer: August 2, 1977
"
"Leonardo Wilhelm DiCaprio was born on November 11, 1974, in Los Angeles, California, the only child of Irmelin (née Indenbirken), a legal secretary, and George DiCaprio, an underground comix writer, publisher, and distributor of comic books","November 11, 1974","Input: Leonardo Wilhelm DiCaprio was born on November 11, 1974, in Los Angeles, California, the only child of Irmelin (née Indenbirken), a legal secretary, and George DiCaprio, an underground comix writer, publisher, and distributor of comic books Answer: November 11, 1974
"
"Jessica Marie Alba was born in Pomona, California, on April 28, 1981, to Catherine Louisa (née Jensen) and Mark David Alba","April 28, 1981","Input: Jessica Marie Alba was born in Pomona, California, on April 28, 1981, to Catherine Louisa (née Jensen) and Mark David Alba Answer: April 28, 1981
"
"Pine was born on August 26, 1980, in Los Angeles, California","August 26, 1980","Input: Pine was born on August 26, 1980, in Los Angeles, California Answer: August 26, 1980
"
"Emma Charlotte Duerre Watson was born on 15 April 1990 in Paris, to English lawyers Chris Watson and Jacqueline Luesby",15 April 1990,"Input: Emma Charlotte Duerre Watson was born on 15 April 1990 in Paris, to English lawyers Chris Watson and Jacqueline Luesby Answer: 15 April 1990
"
"Jonathan Vincent Voight was born on December 29, 1938, in Yonkers, New York, to Barbara (née Kamp) and Elmer Voight (Elemír Vojtka, Slovakia), a professional golfer","December 29, 1938","Input: Jonathan Vincent Voight was born on December 29, 1938, in Yonkers, New York, to Barbara (née Kamp) and Elmer Voight (Elemír Vojtka, Slovakia), a professional golfer Answer: December 29, 1938
"
"Cameron Michelle Diaz was born August 30, 1972, in San Diego, California to Billie (née Early), an import/export agent, and Emilio Diaz, a foreman of the California oil company Unocal","August 30, 1972","Input: Cameron Michelle Diaz was born August 30, 1972, in San Diego, California to Billie (née Early), an import/export agent, and Emilio Diaz, a foreman of the California oil company Unocal Answer: August 30, 1972
"
"Mendes was born on March 5, 1974, in Miami, Florida, to Cuban parents Eva Pérez Suárez and Juan Carlos Méndez, and was raised by her mother in the Los Angeles neighborhood of Silver Lake, after her parents' divorce","March 5, 1974","Input: Mendes was born on March 5, 1974, in Miami, Florida, to Cuban parents Eva Pérez Suárez and Juan Carlos Méndez, and was raised by her mother in the Los Angeles neighborhood of Silver Lake, after her parents' divorce Answer: March 5, 1974
"
"Emily Olivia Leah Blunt was born on 23 February 1983 in the London Borough of Wandsworth, the second of four children born to Joanna, a former actress and teacher, and barrister Oliver Blunt, QC",23 February 1983,"Input: Emily Olivia Leah Blunt was born on 23 February 1983 in the London Borough of Wandsworth, the second of four children born to Joanna, a former actress and teacher, and barrister Oliver Blunt, QC Answer: 23 February 1983
"
"Fiennes was born in Ipswich, England on 22 December 1962",22 December 1962,"Input: Fiennes was born in Ipswich, England on 22 December 1962 Answer: 22 December 1962
"
"Joaquin Rafael Bottom was born on October 28, 1974, in the Río Piedras district of San Juan, Puerto Rico, to John Lee Bottom, the founder of a landscape gardening company, and Arlyn ""Heart"" Bottom (née Dunetz), a secretary at NBC","October 28, 1974","Input: Joaquin Rafael Bottom was born on October 28, 1974, in the Río Piedras district of San Juan, Puerto Rico, to John Lee Bottom, the founder of a landscape gardening company, and Arlyn ""Heart"" Bottom (née Dunetz), a secretary at NBC Answer: October 28, 1974
"
"Jennifer Shrader Lawrence was born on August 15, 1990, in Indian Hills, Kentucky, to Gary, a construction company owner, and Karen (née Koch), a summer camp manager","August 15, 1990","Input: Jennifer Shrader Lawrence was born on August 15, 1990, in Indian Hills, Kentucky, to Gary, a construction company owner, and Karen (née Koch), a summer camp manager Answer: August 15, 1990
"
"Kate Rooney Mara was born on February 27, 1983, in Bedford, New York","February 27, 1983","Input: Kate Rooney Mara was born on February 27, 1983, in Bedford, New York Answer: February 27, 1983
"
"Nicholas Caradoc Hoult was born on 7 December 1989 in Wokingham, Berkshire, to Glenis (née Brown), a piano teacher, and Roger Hoult, a pilot",7 December 1989,"Input: Nicholas Caradoc Hoult was born on 7 December 1989 in Wokingham, Berkshire, to Glenis (née Brown), a piano teacher, and Roger Hoult, a pilot Answer: 7 December 1989
"
Chan was born on 7 April 1954 in Hong Kong as Chan Kong-sang (Chinese: 陳港生; lit,7 April 1954,"Input: Chan was born on 7 April 1954 in Hong Kong as Chan Kong-sang (Chinese: 陳港生; lit Answer: 7 April 1954
"
"Jessica Michelle Chastain was born on March 24, 1977, in Sacramento, California, to Jerri Renee Hastey (née Chastain) and rock musician Michael Monasterio","March 24, 1977","Input: Jessica Michelle Chastain was born on March 24, 1977, in Sacramento, California, to Jerri Renee Hastey (née Chastain) and rock musician Michael Monasterio Answer: March 24, 1977
"
"Clive Owen was born on 3 October 1964 in Keresley, Coventry (then in Warwickshire), the fourth of five sons born to Pamela (née Cotton) and Jess Owen",3 October 1964,"Input: Clive Owen was born on 3 October 1964 in Keresley, Coventry (then in Warwickshire), the fourth of five sons born to Pamela (née Cotton) and Jess Owen Answer: 3 October 1964
"
"D'Onofrio was born on June 30, 1959, in Bensonhurst, Brooklyn, New York City, New York","June 30, 1959","Input: D'Onofrio was born on June 30, 1959, in Bensonhurst, Brooklyn, New York City, New York Answer: June 30, 1959
"
"Bryan Lee Cranston was born on March 7, 1956, in Hollywood, Los Angeles, California, the second of three children born to Annalisa (née Sell; 1923–2004), a radio actress, and Joseph Louis Cranston (1924–2014), an actor and former amateur boxer","March 7, 1956","Input: Bryan Lee Cranston was born on March 7, 1956, in Hollywood, Los Angeles, California, the second of three children born to Annalisa (née Sell; 1923–2004), a radio actress, and Joseph Louis Cranston (1924–2014), an actor and former amateur boxer Answer: March 7, 1956
"
"Borgnine was born Ermes Effron Borgnino (Italian: [borˈɲiːno]) on January 24, 1917, in Hamden, Connecticut, the son of Italian immigrants","January 24, 1917","Input: Borgnine was born Ermes Effron Borgnino (Italian: [borˈɲiːno]) on January 24, 1917, in Hamden, Connecticut, the son of Italian immigrants Answer: January 24, 1917
"
"Woodrow Tracy Harrelson was born in Midland, Texas, on July 23, 1961, the son of secretary Diane (née Oswald) and convicted hitman Charles Voyde Harrelson","July 23, 1961","Input: Woodrow Tracy Harrelson was born in Midland, Texas, on July 23, 1961, the son of secretary Diane (née Oswald) and convicted hitman Charles Voyde Harrelson Answer: July 23, 1961
"
"Bell was born on July 18, 1980, in Huntington Woods, Michigan, a suburb of Detroit, where she was raised","July 18, 1980","Input: Bell was born on July 18, 1980, in Huntington Woods, Michigan, a suburb of Detroit, where she was raised Answer: July 18, 1980
"
"Claudia Cardinale was born Claude Joséphine Rose Cardinale in La Goulette, a neighbourhood of Tunis, French protectorate of Tunisia, on 15 April 1938",15 April 1938,"Input: Claudia Cardinale was born Claude Joséphine Rose Cardinale in La Goulette, a neighbourhood of Tunis, French protectorate of Tunisia, on 15 April 1938 Answer: 15 April 1938
"
"Tarantino was born on March 27, 1963, in Knoxville, Tennessee, the only child of Connie McHugh and aspiring actor Tony Tarantino, who left the family before his son's birth","March 27, 1963","Input: Tarantino was born on March 27, 1963, in Knoxville, Tennessee, the only child of Connie McHugh and aspiring actor Tony Tarantino, who left the family before his son's birth Answer: March 27, 1963
"
"Egerton was born on 10 November 1989 in Birkenhead, Merseyside",10 November 1989,"Input: Egerton was born on 10 November 1989 in Birkenhead, Merseyside Answer: 10 November 1989
"
"Luke George Evans was born on Easter Sunday, 15 April 1979, in Pontypool, and brought up in Aberbargoed, a small village in the Rhymney Valley, Wales, the only child of Yvonne and David Evans","Sunday, 15 April 1979","Input: Luke George Evans was born on Easter Sunday, 15 April 1979, in Pontypool, and brought up in Aberbargoed, a small village in the Rhymney Valley, Wales, the only child of Yvonne and David Evans Answer: Sunday, 15 April 1979
"
"Hall was born on 3 May 1982 in London, the daughter of American opera singer Maria Ewing and English stage director and Royal Shakespeare Company founder Peter Hall",3 May 1982,"Input: Hall was born on 3 May 1982 in London, the daughter of American opera singer Maria Ewing and English stage director and Royal Shakespeare Company founder Peter Hall Answer: 3 May 1982
"
"Mortensen was born in Watertown, New York, on October 20, 1958, the son of Grace Gamble (née Atkinson; July 8, 1928 – April 25, 2015) and Viggo Peter Mortensen Sr","October 20, 1958","Input: Mortensen was born in Watertown, New York, on October 20, 1958, the son of Grace Gamble (née Atkinson; July 8, 1928 – April 25, 2015) and Viggo Peter Mortensen Sr Answer: October 20, 1958
"
"Naomi Ellen Watts was born on 28 September 1968, in Shoreham, Kent, England",28 September 1968,"Input: Naomi Ellen Watts was born on 28 September 1968, in Shoreham, Kent, England Answer: 28 September 1968
"
"Ice Cube was born on June 15, 1969, in Los Angeles, to Doris, a hospital clerk and custodian, and Hosea Jackson, a machinist and UCLA groundskeeper","June 15, 1969","Input: Ice Cube was born on June 15, 1969, in Los Angeles, to Doris, a hospital clerk and custodian, and Hosea Jackson, a machinist and UCLA groundskeeper Answer: June 15, 1969
"
"Uma Karuna Thurman was born on April 29, 1970, in Boston, Massachusetts","April 29, 1970","Input: Uma Karuna Thurman was born on April 29, 1970, in Boston, Massachusetts Answer: April 29, 1970
"
"Scodelario was born Kaya Rose Humphrey on 13 March 1992 in Haywards Heath, West Sussex, England",13 March 1992,"Input: Scodelario was born Kaya Rose Humphrey on 13 March 1992 in Haywards Heath, West Sussex, England Answer: 13 March 1992
"
"Ferrell was born on July 16, 1967 in Irvine, California, to Betty Kay (née Overman; born 1940), a teacher who taught at Old Mill School elementary school and Santa Ana College and Roy Lee Ferrell Jr","July 16, 1967","Input: Ferrell was born on July 16, 1967 in Irvine, California, to Betty Kay (née Overman; born 1940), a teacher who taught at Old Mill School elementary school and Santa Ana College and Roy Lee Ferrell Jr Answer: July 16, 1967
"
"Seth Aaron Rogen was born on April 15, 1982 in Vancouver, British Columbia to a Jewish family of Ukrainian and Russian origin","April 15, 1982","Input: Seth Aaron Rogen was born on April 15, 1982 in Vancouver, British Columbia to a Jewish family of Ukrainian and Russian origin Answer: April 15, 1982
"
"Leguizamo was born in Bogotá, Colombia on July 22, 1964, to Alberto and Luz Leguizamo","July 22, 1964","Input: Leguizamo was born in Bogotá, Colombia on July 22, 1964, to Alberto and Luz Leguizamo Answer: July 22, 1964
"
"Gruffudd was born on 6 October 1973 in Aberdare, the eldest of three siblings",6 October 1973,"Input: Gruffudd was born on 6 October 1973 in Aberdare, the eldest of three siblings Answer: 6 October 1973
"
"Gainsbourg was born on 21 July 1971 in London, to English actress and singer Jane Birkin and French actor and singer-songwriter Serge Gainsbourg",21 July 1971,"Input: Gainsbourg was born on 21 July 1971 in London, to English actress and singer Jane Birkin and French actor and singer-songwriter Serge Gainsbourg Answer: 21 July 1971
"
"Viola Davis was born on August 11, 1965.","August 11, 1965","Input: Viola Davis was born on August 11, 1965. Answer: August 11, 1965
"
"Eric Marlon Bishop was born in Terrell, Texas, on December 13, 1967","December 13, 1967","Input: Eric Marlon Bishop was born in Terrell, Texas, on December 13, 1967 Answer: December 13, 1967
"
"Cara Jocelyn Delevingne was born on 12 August 1992, in Hammersmith, London, the daughter of Pandora Anne Delevigne (née Stevens) and property developer Charles Hamar Delevingne",12 August 1992,"Input: Cara Jocelyn Delevingne was born on 12 August 1992, in Hammersmith, London, the daughter of Pandora Anne Delevigne (née Stevens) and property developer Charles Hamar Delevingne Answer: 12 August 1992
"
"Gandolfini was born in Westwood, New Jersey on September 18, 1961","September 18, 1961","Input: Gandolfini was born in Westwood, New Jersey on September 18, 1961 Answer: September 18, 1961
"
"James Francis Cameron was born on August 16, 1954 in Kapuskasing, Ontario, the son of Philip Cameron, an electrical engineer, and Shirley (née Lowe), an artist and nurse","August 16, 1954","Input: James Francis Cameron was born on August 16, 1954 in Kapuskasing, Ontario, the son of Philip Cameron, an electrical engineer, and Shirley (née Lowe), an artist and nurse Answer: August 16, 1954
"
"Hill was born on December 20, 1983, in Los Angeles, California, to Sharon Lyn (née Chalkin), a costume designer and fashion stylist, and Richard Feldstein, a tour accountant for Guns N' Roses","December 20, 1983","Input: Hill was born on December 20, 1983, in Los Angeles, California, to Sharon Lyn (née Chalkin), a costume designer and fashion stylist, and Richard Feldstein, a tour accountant for Guns N' Roses Answer: December 20, 1983
"
"Kellan Christopher Lutz was born on March 15, 1985, in Dickinson, North Dakota, the son of Karla (née Theesfeld; b","March 15, 1985","Input: Kellan Christopher Lutz was born on March 15, 1985, in Dickinson, North Dakota, the son of Karla (née Theesfeld; b Answer: March 15, 1985
"
"McKellen was born on 25 May 1939 in Burnley, Lancashire, the son of Margery Lois (née Sutcliffe) and Denis Murray McKellen",25 May 1939,"Input: McKellen was born on 25 May 1939 in Burnley, Lancashire, the son of Margery Lois (née Sutcliffe) and Denis Murray McKellen Answer: 25 May 1939
"
"Garrett John Hedlund was born on September 3, 1984, in Roseau, Minnesota, to Kristine Anne (née Yanish) and Robert Martin Hedlund","September 3, 1984","Input: Garrett John Hedlund was born on September 3, 1984, in Roseau, Minnesota, to Kristine Anne (née Yanish) and Robert Martin Hedlund Answer: September 3, 1984
"
"Wood was born in Cedar Rapids, Iowa, on January 28, 1981, the second of three children born to Debbie (née Krause) and Warren Wood, who operated a delicatessen together","January 28, 1981","Input: Wood was born in Cedar Rapids, Iowa, on January 28, 1981, the second of three children born to Debbie (née Krause) and Warren Wood, who operated a delicatessen together Answer: January 28, 1981
"
"Eva Gaëlle Green was born two minutes earlier than her fraternal twin sister, Joy, on 6 July 1980",6 July 1980,"Input: Eva Gaëlle Green was born two minutes earlier than her fraternal twin sister, Joy, on 6 July 1980 Answer: 6 July 1980
"
"Thompson was born on May 31, 1961 in Rochester, Minnesota, one of five children of Clifford and Barbara Barry Thompson, a musician","May 31, 1961","Input: Thompson was born on May 31, 1961 in Rochester, Minnesota, one of five children of Clifford and Barbara Barry Thompson, a musician Answer: May 31, 1961
"
"Tweed was born on March 10, 1957 in Placentia, Newfoundland","March 10, 1957","Input: Tweed was born on March 10, 1957 in Placentia, Newfoundland Answer: March 10, 1957
"
"Hayley Elizabeth Atwell was born on 5 April 1982 in London, an only child",5 April 1982,"Input: Hayley Elizabeth Atwell was born on 5 April 1982 in London, an only child Answer: 5 April 1982
"
"George Raymond Stevenson was born in Lisburn on 25 May 1964, the second of three sons born to Irish parents",25 May 1964,"Input: George Raymond Stevenson was born in Lisburn on 25 May 1964, the second of three sons born to Irish parents Answer: 25 May 1964
"
"Gwyneth Kate Paltrow was born on September 27, 1972, in Los Angeles, to actress Blythe Danner and film producer-director Bruce Paltrow","September 27, 1972","Input: Gwyneth Kate Paltrow was born on September 27, 1972, in Los Angeles, to actress Blythe Danner and film producer-director Bruce Paltrow Answer: September 27, 1972
"
"Raymond Allen Liotta was born in Newark, New Jersey, on December 18, 1954","December 18, 1954","Input: Raymond Allen Liotta was born in Newark, New Jersey, on December 18, 1954 Answer: December 18, 1954
"
"Lloyd was born on October 22, 1938, in Stamford, Connecticut, the son of Ruth Lloyd (née Lapham; 1896–1984), a singer and sister of San Francisco mayor Roger Lapham, and her lawyer husband Samuel R","October 22, 1938","Input: Lloyd was born on October 22, 1938, in Stamford, Connecticut, the son of Ruth Lloyd (née Lapham; 1896–1984), a singer and sister of San Francisco mayor Roger Lapham, and her lawyer husband Samuel R Answer: October 22, 1938
"
"Welch was born as Jo Raquel Tejada on September 5, 1940 in Chicago, Illinois","September 5, 1940","Input: Welch was born as Jo Raquel Tejada on September 5, 1940 in Chicago, Illinois Answer: September 5, 1940
"
"Foster was born on November 19, 1962 in Los Angeles, the youngest child of Evelyn Ella (""Brandy""; née Almond) and Lucius Fisher Foster III","November 19, 1962","Input: Foster was born on November 19, 1962 in Los Angeles, the youngest child of Evelyn Ella (""Brandy""; née Almond) and Lucius Fisher Foster III Answer: November 19, 1962
"
"Grier was born on May 26, 1949, in Winston-Salem, North Carolina, the daughter of Gwendolyn Sylvia (née Samuels), a homemaker and nurse, and Clarence Ransom Grier, Jr","May 26, 1949","Input: Grier was born on May 26, 1949, in Winston-Salem, North Carolina, the daughter of Gwendolyn Sylvia (née Samuels), a homemaker and nurse, and Clarence Ransom Grier, Jr Answer: May 26, 1949
"
"Kim Victoria Cattrall was born on 21 August 1956 in the Mossley Hill district of Liverpool, the daughter of secretary Gladys Shane (née Baugh) and construction engineer Dennis Cattrall",21 August 1956,"Input: Kim Victoria Cattrall was born on 21 August 1956 in the Mossley Hill district of Liverpool, the daughter of secretary Gladys Shane (née Baugh) and construction engineer Dennis Cattrall Answer: 21 August 1956
"
"Damon was born in Cambridge, Massachusetts, on October 8, 1970, the second son of Kent Telfer Damon (1942–2017), a stockbroker, and Nancy Carlsson-Paige.","October 8, 1970","Input: Damon was born in Cambridge, Massachusetts, on October 8, 1970, the second son of Kent Telfer Damon (1942–2017), a stockbroker, and Nancy Carlsson-Paige. Answer: October 8, 1970
"
"Aaron Paul Sturtevant was born in Emmett, Idaho, on August 27, 1979, the youngest of four children born to Darla (née Haynes) and Baptist minister Robert Sturtevant","August 27, 1979","Input: Aaron Paul Sturtevant was born in Emmett, Idaho, on August 27, 1979, the youngest of four children born to Darla (née Haynes) and Baptist minister Robert Sturtevant Answer: August 27, 1979
"
"John Charles Carter was born on October 4, 1923, in Wilmette, Illinois, to Lilla (née Baines; 1899–1994) and Russell Whitford Carter (1897–1966), a sawmill operator","October 4, 1923","Input: John Charles Carter was born on October 4, 1923, in Wilmette, Illinois, to Lilla (née Baines; 1899–1994) and Russell Whitford Carter (1897–1966), a sawmill operator Answer: October 4, 1923
"
"Flanagan was born in Conant Gardens, Detroit, Michigan, on March 16, 1930","March 16, 1930","Input: Flanagan was born in Conant Gardens, Detroit, Michigan, on March 16, 1930 Answer: March 16, 1930
"
"Nicholson was born on April 22, 1937, in Neptune City, New Jersey, the son of a showgirl, June Frances Nicholson (stage name June Nilson; 1918–1963)","April 22, 1937","Input: Nicholson was born on April 22, 1937, in Neptune City, New Jersey, the son of a showgirl, June Frances Nicholson (stage name June Nilson; 1918–1963) Answer: April 22, 1937
"
"Sagal was born on January 19, 1954, in Los Angeles, California, to a show business family with five children","January 19, 1954","Input: Sagal was born on January 19, 1954, in Los Angeles, California, to a show business family with five children Answer: January 19, 1954
"
"Julia Elizabeth Wells was born on 1 October 1935 in Walton-on-Thames, Surrey, England",1 October 1935,"Input: Julia Elizabeth Wells was born on 1 October 1935 in Walton-on-Thames, Surrey, England Answer: 1 October 1935
"
"Harring was born in Los Mochis, Sinaloa, Mexico on March 3, 1964","March 3, 1964","Input: Harring was born in Los Mochis, Sinaloa, Mexico on March 3, 1964 Answer: March 3, 1964
"
"Bridges was born on December 9, 1941 in Los Angeles, California, the son of actors Lloyd Bridges (1913–1998) and Dorothy Bridges (née Simpson; 1915–2009)","December 9, 1941","Input: Bridges was born on December 9, 1941 in Los Angeles, California, the son of actors Lloyd Bridges (1913–1998) and Dorothy Bridges (née Simpson; 1915–2009) Answer: December 9, 1941
"
"Spader was born on February 7, 1960 in Boston, Massachusetts, and is the youngest of three children","February 7, 1960","Input: Spader was born on February 7, 1960 in Boston, Massachusetts, and is the youngest of three children Answer: February 7, 1960
"
"Sacha Noam Baron Cohen was born in the Hammersmith area of London on 13 October 1971, the son of Jewish parents",13 October 1971,"Input: Sacha Noam Baron Cohen was born in the Hammersmith area of London on 13 October 1971, the son of Jewish parents Answer: 13 October 1971
"
"Rai was born on 1 November 1973 into a Tulu-speaking Bunt family in Mangalore, Karnataka",1 November 1973,"Input: Rai was born on 1 November 1973 into a Tulu-speaking Bunt family in Mangalore, Karnataka Answer: 1 November 1973
"
"Catherine Zeta-Jones was born on 25 September 1969 in Swansea, Wales, to David Jones, the owner of a sweet factory, and his wife Patricia (née Fair), a seamstress",25 September 1969,"Input: Catherine Zeta-Jones was born on 25 September 1969 in Swansea, Wales, to David Jones, the owner of a sweet factory, and his wife Patricia (née Fair), a seamstress Answer: 25 September 1969
"
"Paul John McGann was born in Liverpool on 14 November 1959, into a Roman Catholic family of Irish origin",14 November 1959,"Input: Paul John McGann was born in Liverpool on 14 November 1959, into a Roman Catholic family of Irish origin Answer: 14 November 1959
"
"McAvoy was born on 21 April 1979 in Glasgow, to bus-driver-turned-builder James McAvoy Sr",21 April 1979,"Input: McAvoy was born on 21 April 1979 in Glasgow, to bus-driver-turned-builder James McAvoy Sr Answer: 21 April 1979
"
"Christina Rene Hendricks was born on May 3, 1975, in Knoxville, Tennessee, the second child of American mother Jackie Sue Hendricks (née Raymond), a psychologist, and English father Robert Hendricks, a Forest Service employee originally from Birmingham","May 3, 1975","Input: Christina Rene Hendricks was born on May 3, 1975, in Knoxville, Tennessee, the second child of American mother Jackie Sue Hendricks (née Raymond), a psychologist, and English father Robert Hendricks, a Forest Service employee originally from Birmingham Answer: May 3, 1975
"
"Wright was born April 8, 1966, in Dallas to Gayle, a cosmetics saleswoman for Mary Kay, and Fred Wright, a pharmaceutical company employee","April 8, 1966","Input: Wright was born April 8, 1966, in Dallas to Gayle, a cosmetics saleswoman for Mary Kay, and Fred Wright, a pharmaceutical company employee Answer: April 8, 1966
"
"Born Ha Lingchun (Chinese: 夏令震) in Hong Kong in 1957, he was the fifth child in a family of eight children",1957,"Input: Born Ha Lingchun (Chinese: 夏令震) in Hong Kong in 1957, he was the fifth child in a family of eight children Answer: 1957
"
"She was born 17 November 1966 in Paris, the second child of Simone (née Morisset), a shop assistant (d",17 November 1966,"Input: She was born 17 November 1966 in Paris, the second child of Simone (née Morisset), a shop assistant (d Answer: 17 November 1966
"
"Page was born on February 21, 1987, in Halifax, Nova Scotia, to Martha Philpotts, a teacher, and Dennis Page, a graphic designer","February 21, 1987","Input: Page was born on February 21, 1987, in Halifax, Nova Scotia, to Martha Philpotts, a teacher, and Dennis Page, a graphic designer Answer: February 21, 1987
"
"Hans Lundgren was born on 3 November 1957 in Spånga, the son of Sigrid Birgitta (née Tjerneld; 1932–1992), a language teacher, and Karl Hugo Johan Lundgren (1923–2000), an engineer (M",3 November 1957,"Input: Hans Lundgren was born on 3 November 1957 in Spånga, the son of Sigrid Birgitta (née Tjerneld; 1932–1992), a language teacher, and Karl Hugo Johan Lundgren (1923–2000), an engineer (M Answer: 3 November 1957
"
"Howard was born in Chicago, Illinois, on March 11, 1969, to Tyrone and Anita (née Williams) Howard, both of whom were biracial, with African and Anglo ancestry","March 11, 1969","Input: Howard was born in Chicago, Illinois, on March 11, 1969, to Tyrone and Anita (née Williams) Howard, both of whom were biracial, with African and Anglo ancestry Answer: March 11, 1969
"
"She was born on August 10, 1972, in Highland Park, Texas, the daughter of Daphne Demar (née Caravageli) and Lawrence Paul ""Larry"" Harmon, a hospital information network executive in Dallas, Texas","August 10, 1972","Input: She was born on August 10, 1972, in Highland Park, Texas, the daughter of Daphne Demar (née Caravageli) and Lawrence Paul ""Larry"" Harmon, a hospital information network executive in Dallas, Texas Answer: August 10, 1972
"
"Walken was born Ronald Walken on March 31, 1943, in Astoria, Queens, New York, the son of Rosalie Russell (May 16, 1907 – March 26, 2010), a Scottish immigrant from Glasgow, and Paul Wälken (October 5, 1903 – February 23, 2001), a German immigrant from Gelsenkirchen who owned and operated Walken's Bakery in Astoria","March 31, 1943","Input: Walken was born Ronald Walken on March 31, 1943, in Astoria, Queens, New York, the son of Rosalie Russell (May 16, 1907 – March 26, 2010), a Scottish immigrant from Glasgow, and Paul Wälken (October 5, 1903 – February 23, 2001), a German immigrant from Gelsenkirchen who owned and operated Walken's Bakery in Astoria Answer: March 31, 1943
"
"McDowell was born Malcolm John Taylor on 13 June 1943 in Horsforth, West Riding of Yorkshire, the son of hotelier Edna (née McDowell) and RAF officer (and later pub owner) Charles Taylor",13 June 1943,"Input: McDowell was born Malcolm John Taylor on 13 June 1943 in Horsforth, West Riding of Yorkshire, the son of hotelier Edna (née McDowell) and RAF officer (and later pub owner) Charles Taylor Answer: 13 June 1943
"
"Keira Christina Knightley was born on 26 March 1985 in the Teddington suburb of London, to stage actors Will Knightley and Sharman Macdonald",26 March 1985,"Input: Keira Christina Knightley was born on 26 March 1985 in the Teddington suburb of London, to stage actors Will Knightley and Sharman Macdonald Answer: 26 March 1985
"
"Cooper was born on January 5, 1975, in Abington Township, near Philadelphia, and grew up in the nearby communities of Jenkintown and Rydal","January 5, 1975","Input: Cooper was born on January 5, 1975, in Abington Township, near Philadelphia, and grew up in the nearby communities of Jenkintown and Rydal Answer: January 5, 1975
"
"Mikkelsen was born on 22 November 1965 in the Østerbro district of Copenhagen, Denmark, the son of mother Bente Christiansen and father Henning Mikkelsen, a cab driver",22 November 1965,"Input: Mikkelsen was born on 22 November 1965 in the Østerbro district of Copenhagen, Denmark, the son of mother Bente Christiansen and father Henning Mikkelsen, a cab driver Answer: 22 November 1965
"
"Born on 17 August 1920, O'Hara began life as Maureen FitzSimons on Beechwood Avenue in the Dublin suburb of Ranelagh",17 August 1920,"Input: Born on 17 August 1920, O'Hara began life as Maureen FitzSimons on Beechwood Avenue in the Dublin suburb of Ranelagh Answer: 17 August 1920
"
"Smith was born on September 25, 1968, in Philadelphia, Pennsylvania, to Caroline (née Bright), a Philadelphia school board administrator, and Willard Carroll Smith Sr","September 25, 1968","Input: Smith was born on September 25, 1968, in Philadelphia, Pennsylvania, to Caroline (née Bright), a Philadelphia school board administrator, and Willard Carroll Smith Sr Answer: September 25, 1968
"
"Katherine Victoria Litwack was born on June 13, 1986, in Bryn Mawr, Pennsylvania","June 13, 1986","Input: Katherine Victoria Litwack was born on June 13, 1986, in Bryn Mawr, Pennsylvania Answer: June 13, 1986
"
"Hart was born on July 6, 1979 in Philadelphia, Pennsylvania","July 6, 1979","Input: Hart was born on July 6, 1979 in Philadelphia, Pennsylvania Answer: July 6, 1979
"
"Duvall was born January 5, 1931, in San Diego, California, the son of Mildred Virginia (née Hart; 1901–1985), an amateur actress, and William Howard Duvall (1904–1984), a Virginia-born U","January 5, 1931","Input: Duvall was born January 5, 1931, in San Diego, California, the son of Mildred Virginia (née Hart; 1901–1985), an amateur actress, and William Howard Duvall (1904–1984), a Virginia-born U Answer: January 5, 1931
"
Felicity Rose Hadley Jones was born in Birmingham on 17 October 1983,17 October 1983,"Input: Felicity Rose Hadley Jones was born in Birmingham on 17 October 1983 Answer: 17 October 1983
"
"Howard was born in Duncan, Oklahoma in 1954, the elder son of Jean Speegle Howard (1927–2000), an actress, and Rance Howard (1928–2017), a director, writer, and actor",1954,"Input: Howard was born in Duncan, Oklahoma in 1954, the elder son of Jean Speegle Howard (1927–2000), an actress, and Rance Howard (1928–2017), a director, writer, and actor Answer: 1954
"
